split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
train,4184,12,12288,72,72,12360
train,4185,30,30720,198,198,30918
train,4186,27,27648,197,197,27845
train,4187,15,15360,93,93,15453
train,4188,17,17408,107,107,17515
train,4189,27,27648,195,195,27843
train,4190,34,34816,244,244,35060
train,4191,24,24576,162,162,24738
train,4192,19,19456,127,127,19583
train,4193,28,28672,200,200,28872
train,4194,30,30720,206,206,30926
train,4195,13,13312,77,77,13389
train,4196,21,21504,137,137,21641
train,4197,29,29696,209,209,29905
train,4198,40,40960,288,288,41248
train,4199,17,17408,107,107,17515
train,4200,10,10240,58,58,10298
train,4201,23,23552,149,149,23701
train,4202,16,16384,98,98,16482
train,4203,24,24576,166,166,24742
train,4204,31,31744,223,223,31967
train,4205,13,13312,79,79,13391
train,4206,14,14336,86,86,14422
train,4207,27,27648,185,185,27833
train,4208,42,43008,330,330,43338
train,4209,13,13312,79,79,13391
train,4210,39,39936,283,283,40219
train,4211,11,11264,65,65,11329
train,4212,30,30720,220,220,30940
train,4213,21,21504,135,135,21639
train,4214,28,28672,190,190,28862
train,4215,10,10240,58,58,10298
train,4216,27,27648,179,179,27827
train,4217,22,22528,172,172,22700
train,4218,6,6144,30,30,6174
train,4219,37,37888,259,259,38147
train,4220,25,25600,181,181,25781
train,4221,7,7168,37,37,7205
train,4222,20,20480,132,132,20612
train,4223,33,33792,245,245,34037
train,4224,19,19456,125,125,19581
train,4225,9,9216,51,51,9267
train,4226,40,40960,282,282,41242
train,4227,8,8192,46,46,8238
train,4228,16,16384,98,98,16482
train,4229,29,29696,207,207,29903
train,4230,25,25600,173,173,25773
train,4231,20,20480,128,128,20608
train,4232,16,16384,100,100,16484
train,4233,17,17408,107,107,17515
train,4234,18,18432,114,114,18546
train,4235,35,35840,239,239,36079
train,4236,19,19456,121,121,19577
train,4237,15,15360,93,93,15453
train,4238,22,22528,152,152,22680
train,4239,36,36864,256,256,37120
train,4240,18,18432,114,114,18546
train,4241,7,7168,37,37,7205
train,4242,13,13312,79,79,13391
train,4243,14,14336,84,84,14420
train,4244,19,19456,131,131,19587
train,4245,4,4096,16,16,4112
train,4246,27,27648,177,177,27825
train,4247,30,30720,198,198,30918
train,4248,6,6144,30,30,6174
train,4249,16,16384,106,106,16490
train,4250,25,25600,169,169,25769
train,4251,15,15360,99,99,15459
train,4252,22,22528,152,152,22680
train,4253,13,13312,79,79,13391
train,4254,6,6144,30,30,6174
train,4255,11,11264,65,65,11329
train,4256,23,23552,155,155,23707
train,4257,18,18432,114,114,18546
train,4258,26,26624,180,180,26804
train,4259,30,30720,230,230,30950
train,4260,8,8192,44,44,8236
train,4261,13,13312,79,79,13391
train,4262,8,8192,40,40,8232
train,4263,15,15360,93,93,15453
train,4264,9,9216,51,51,9267
train,4265,19,19456,121,121,19577
train,4266,15,15360,93,93,15453
train,4267,9,9216,51,51,9267
train,4268,17,17408,107,107,17515
train,4269,22,22528,142,142,22670
train,4270,19,19456,133,133,19589
train,4271,36,36864,270,270,37134
train,4272,12,12288,70,70,12358
train,4273,21,21504,145,145,21649
train,4274,20,20480,126,126,20606
train,4275,12,12288,72,72,12360
train,4276,29,29696,197,197,29893
train,4277,15,15360,93,93,15453
train,4278,41,41984,289,289,42273
train,4279,16,16384,112,112,16496
train,4280,14,14336,86,86,14422
train,4281,22,22528,142,142,22670
train,4282,3,3072,9,9,3081
train,4283,28,28672,198,198,28870
train,4284,19,19456,121,121,19577
train,4285,17,17408,117,117,17525
train,4286,17,17408,107,107,17515
train,4287,25,25600,191,191,25791
train,4288,17,17408,107,107,17515
train,4289,11,11264,69,69,11333
train,4290,23,23552,155,155,23707
train,4291,9,9216,51,51,9267
train,4292,3,3072,9,9,3081
train,4293,28,28672,190,190,28862
train,4294,33,33792,231,231,34023
train,4295,7,7168,37,37,7205
train,4296,20,20480,128,128,20608
train,4297,11,11264,65,65,11329
train,4298,24,24576,170,170,24746
train,4299,16,16384,106,106,16490
train,4300,2,2048,4,4,2052
train,4301,17,17408,125,125,17533
train,4302,36,36864,252,252,37116
train,4303,23,23552,149,149,23701
train,4304,13,13312,85,85,13397
train,4305,23,23552,147,147,23699
train,4306,39,39936,285,285,40221
train,4307,6,6144,30,30,6174
train,4308,13,13312,79,79,13391
train,4309,43,44032,307,307,44339
train,4310,25,25600,163,163,25763
train,4311,30,30720,204,204,30924
train,4312,29,29696,203,203,29899
train,4313,16,16384,100,100,16484
train,4314,27,27648,177,177,27825
train,4315,28,28672,186,186,28858
train,4316,16,16384,100,100,16484
train,4317,14,14336,92,92,14428
train,4318,15,15360,93,93,15453
train,4319,24,24576,156,156,24732
train,4320,31,31744,221,221,31965
train,4321,14,14336,86,86,14422
train,4322,5,5120,23,23,5143
train,4323,19,19456,121,121,19577
train,4324,17,17408,109,109,17517
train,4325,7,7168,37,37,7205
train,4326,10,10240,58,58,10298
train,4327,13,13312,79,79,13391
train,4328,35,35840,233,233,36073
train,4329,24,24576,172,172,24748
train,4330,8,8192,44,44,8236
train,4331,22,22528,142,142,22670
train,4332,36,36864,262,262,37126
train,4333,29,29696,203,203,29899
train,4334,8,8192,44,44,8236
train,4335,18,18432,114,114,18546
train,4336,6,6144,30,30,6174
train,4337,35,35840,243,243,36083
train,4338,35,35840,245,245,36085
train,4339,31,31744,217,217,31961
train,4340,11,11264,65,65,11329
train,4341,19,19456,121,121,19577
train,4342,27,27648,183,183,27831
train,4343,9,9216,51,51,9267
train,4344,27,27648,211,211,27859
train,4345,8,8192,44,44,8236
train,4346,28,28672,198,198,28870
train,4347,22,22528,142,142,22670
train,4348,43,44032,317,317,44349
train,4349,18,18432,114,114,18546
train,4350,35,35840,241,241,36081
train,4351,24,24576,166,166,24742
train,4352,17,17408,117,117,17525
train,4353,30,30720,226,226,30946
train,4354,43,44032,323,323,44355
train,4355,16,16384,100,100,16484
train,4356,13,13312,75,75,13387
train,4357,28,28672,202,202,28874
train,4358,19,19456,133,133,19589
train,4359,25,25600,169,169,25769
train,4360,27,27648,193,193,27841
train,4361,9,9216,51,51,9267
train,4362,15,15360,93,93,15453
train,4363,21,21504,157,157,21661
train,4364,25,25600,169,169,25769
train,4365,12,12288,72,72,12360
train,4366,22,22528,148,148,22676
train,4367,8,8192,44,44,8236
train,4368,38,38912,274,274,39186
train,4369,17,17408,107,107,17515
train,4370,2,2048,4,4,2052
train,4371,17,17408,105,105,17513
train,4372,6,6144,30,30,6174
train,4373,29,29696,191,191,29887
train,4374,13,13312,79,79,13391
train,4375,30,30720,202,202,30922
train,4376,28,28672,184,184,28856
train,4377,27,27648,181,181,27829
train,4378,27,27648,175,175,27823
train,4379,7,7168,37,37,7205
train,4380,24,24576,162,162,24738
train,4381,7,7168,37,37,7205
train,4382,14,14336,88,88,14424
train,4383,12,12288,78,78,12366
train,4384,23,23552,155,155,23707
train,4385,23,23552,149,149,23701
train,4386,22,22528,156,156,22684
train,4387,29,29696,191,191,29887
train,4388,7,7168,37,37,7205
train,4389,19,19456,127,127,19583
train,4390,27,27648,183,183,27831
train,4391,36,36864,278,278,37142
train,4392,35,35840,239,239,36079
train,4393,20,20480,140,140,20620
train,4394,28,28672,188,188,28860
train,4395,13,13312,79,79,13391
train,4396,13,13312,89,89,13401
train,4397,17,17408,121,121,17529
train,4398,30,30720,204,204,30924
train,4399,36,36864,250,250,37114
train,4400,25,25600,175,175,25775
train,4401,15,15360,93,93,15453
train,4402,13,13312,79,79,13391
train,4403,4,4096,16,16,4112
train,4404,31,31744,223,223,31967
train,4405,10,10240,62,62,10302
train,4406,28,28672,200,200,28872
train,4407,14,14336,86,86,14422
train,4408,31,31744,205,205,31949
train,4409,16,16384,106,106,16490
train,4410,19,19456,121,121,19577
train,4411,17,17408,109,109,17517
train,4412,22,22528,148,148,22676
train,4413,19,19456,121,121,19577
train,4414,17,17408,107,107,17515
train,4415,35,35840,235,235,36075
train,4416,17,17408,107,107,17515
train,4417,27,27648,177,177,27825
train,4418,9,9216,51,51,9267
train,4419,9,9216,51,51,9267
train,4420,38,38912,296,296,39208
train,4421,41,41984,291,291,42275
train,4422,36,36864,246,246,37110
train,4423,23,23552,159,159,23711
train,4424,11,11264,65,65,11329
train,4425,16,16384,104,104,16488
train,4426,26,26624,182,182,26806
train,4427,12,12288,78,78,12366
train,4428,13,13312,83,83,13395
train,4429,19,19456,121,121,19577
train,4430,17,17408,107,107,17515
train,4431,20,20480,138,138,20618
train,4432,27,27648,191,191,27839
train,4433,21,21504,135,135,21639
train,4434,14,14336,86,86,14422
train,4435,20,20480,128,128,20608
train,4436,12,12288,72,72,12360
train,4437,27,27648,193,193,27841
train,4438,22,22528,148,148,22676
train,4439,18,18432,124,124,18556
train,4440,51,52224,383,383,52607
train,4441,19,19456,121,121,19577
train,4442,17,17408,103,103,17511
train,4443,29,29696,199,199,29895
train,4444,23,23552,161,161,23713
train,4445,32,32768,216,216,32984
train,4446,23,23552,155,155,23707
train,4447,25,25600,163,163,25763
train,4448,8,8192,44,44,8236
train,4449,39,39936,287,287,40223
train,4450,15,15360,93,93,15453
train,4451,25,25600,175,175,25775
train,4452,23,23552,149,149,23701
train,4453,22,22528,150,150,22678
train,4454,14,14336,86,86,14422
train,4455,41,41984,307,307,42291
train,4456,22,22528,144,144,22672
train,4457,21,21504,147,147,21651
train,4458,26,26624,176,176,26800
train,4459,21,21504,139,139,21643
train,4460,18,18432,120,120,18552
train,4461,51,52224,371,371,52595
train,4462,18,18432,124,124,18556
train,4463,21,21504,149,149,21653
train,4464,14,14336,86,86,14422
train,4465,7,7168,35,35,7203
train,4466,31,31744,211,211,31955
train,4467,30,30720,210,210,30930
train,4468,17,17408,107,107,17515
train,4469,24,24576,162,162,24738
train,4470,24,24576,156,156,24732
train,4471,21,21504,145,145,21649
train,4472,12,12288,72,72,12360
train,4473,21,21504,141,141,21645
train,4474,10,10240,58,58,10298
train,4475,17,17408,113,113,17521
train,4476,29,29696,199,199,29895
train,4477,10,10240,58,58,10298
train,4478,24,24576,164,164,24740
train,4479,20,20480,128,128,20608
train,4480,10,10240,58,58,10298
train,4481,14,14336,86,86,14422
train,4482,31,31744,223,223,31967
train,4483,12,12288,72,72,12360
train,4484,11,11264,65,65,11329
train,4485,23,23552,149,149,23701
train,4486,20,20480,138,138,20618
train,4487,29,29696,209,209,29905
train,4488,17,17408,107,107,17515
train,4489,23,23552,157,157,23709
train,4490,30,30720,210,210,30930
train,4491,11,11264,63,63,11327
train,4492,21,21504,151,151,21655
train,4493,13,13312,79,79,13391
train,4494,8,8192,44,44,8236
train,4495,24,24576,156,156,24732
train,4496,18,18432,130,130,18562
train,4497,20,20480,134,134,20614
train,4498,34,34816,238,238,35054
train,4499,24,24576,162,162,24738
train,4500,17,17408,107,107,17515
train,4501,24,24576,156,156,24732
train,4502,4,4096,16,16,4112
train,4503,35,35840,253,253,36093
train,4504,9,9216,51,51,9267
train,4505,27,27648,177,177,27825
train,4506,5,5120,23,23,5143
train,4507,14,14336,86,86,14422
train,4508,16,16384,100,100,16484
train,4509,17,17408,107,107,17515
train,4510,5,5120,23,23,5143
train,4511,31,31744,211,211,31955
train,4512,38,38912,274,274,39186
train,4513,17,17408,109,109,17517
train,4514,25,25600,163,163,25763
train,4515,7,7168,37,37,7205
train,4516,7,7168,37,37,7205
train,4517,17,17408,107,107,17515
train,4518,12,12288,72,72,12360
train,4519,27,27648,199,199,27847
train,4520,37,37888,293,293,38181
train,4521,28,28672,196,196,28868
train,4522,19,19456,121,121,19577
train,4523,29,29696,191,191,29887
train,4524,24,24576,172,172,24748
train,4525,17,17408,105,105,17513
train,4526,19,19456,121,121,19577
train,4527,21,21504,135,135,21639
train,4528,34,34816,232,232,35048
train,4529,7,7168,37,37,7205
train,4530,24,24576,156,156,24732
train,4531,15,15360,99,99,15459
train,4532,32,32768,222,222,32990
train,4533,18,18432,118,118,18550
train,4534,34,34816,242,242,35058
train,4535,9,9216,51,51,9267
train,4536,5,5120,23,23,5143
train,4537,8,8192,44,44,8236
train,4538,15,15360,95,95,15455
train,4539,24,24576,160,160,24736
train,4540,19,19456,121,121,19577
train,4541,24,24576,172,172,24748
train,4542,42,43008,318,318,43326
train,4543,17,17408,107,107,17515
train,4544,24,24576,168,168,24744
train,4545,11,11264,67,67,11331
train,4546,24,24576,164,164,24740
train,4547,28,28672,184,184,28856
train,4548,25,25600,163,163,25763
train,4549,20,20480,136,136,20616
train,4550,19,19456,121,121,19577
train,4551,40,40960,284,284,41244
train,4552,14,14336,86,86,14422
train,4553,27,27648,181,181,27829
train,4554,16,16384,106,106,16490
train,4555,34,34816,230,230,35046
train,4556,21,21504,149,149,21653
train,4557,25,25600,163,163,25763
train,4558,35,35840,247,247,36087
train,4559,13,13312,79,79,13391
train,4560,31,31744,219,219,31963
train,4561,18,18432,114,114,18546
train,4562,22,22528,178,178,22706
train,4563,3,3072,9,9,3081
train,4564,32,32768,228,228,32996
train,4565,7,7168,37,37,7205
train,4566,28,28672,190,190,28862
train,4567,25,25600,163,163,25763
train,4568,23,23552,157,157,23709
train,4569,25,25600,169,169,25769
train,4570,29,29696,197,197,29893
train,4571,14,14336,86,86,14422
train,4572,20,20480,128,128,20608
train,4573,18,18432,122,122,18554
train,4574,25,25600,177,177,25777
train,4575,31,31744,217,217,31961
train,4576,22,22528,144,144,22672
train,4577,29,29696,199,199,29895
train,4578,37,37888,271,271,38159
train,4579,22,22528,152,152,22680
train,4580,13,13312,79,79,13391
train,4581,30,30720,206,206,30926
train,4582,19,19456,127,127,19583
train,4583,16,16384,106,106,16490
train,4584,21,21504,137,137,21641
train,4585,25,25600,171,171,25771
train,4586,11,11264,65,65,11329
train,4587,33,33792,225,225,34017
train,4588,34,34816,240,240,35056
train,4589,31,31744,211,211,31955
train,4590,21,21504,141,141,21645
train,4591,8,8192,44,44,8236
train,4592,9,9216,51,51,9267
train,4593,28,28672,190,190,28862
train,4594,25,25600,169,169,25769
train,4595,17,17408,107,107,17515
train,4596,11,11264,65,65,11329
train,4597,20,20480,126,126,20606
train,4598,4,4096,16,16,4112
train,4599,9,9216,51,51,9267
train,4600,34,34816,232,232,35048
train,4601,5,5120,23,23,5143
train,4602,34,34816,234,234,35050
train,4603,14,14336,86,86,14422
train,4604,17,17408,105,105,17513
train,4605,10,10240,58,58,10298
train,4606,20,20480,134,134,20614
train,4607,33,33792,225,225,34017
train,4608,29,29696,221,221,29917
train,4609,4,4096,16,16,4112
train,4610,25,25600,163,163,25763
train,4611,7,7168,37,37,7205
train,4612,21,21504,135,135,21639
train,4613,33,33792,229,229,34021
train,4614,16,16384,100,100,16484
train,4615,19,19456,127,127,19583
train,4616,23,23552,155,155,23707
train,4617,37,37888,253,253,38141
train,4618,21,21504,137,137,21641
train,4619,26,26624,170,170,26794
train,4620,28,28672,196,196,28868
train,4621,12,12288,72,72,12360
train,4622,18,18432,114,114,18546
train,4623,6,6144,30,30,6174
train,4624,34,34816,250,250,35066
train,4625,29,29696,197,197,29893
train,4626,22,22528,154,154,22682
train,4627,18,18432,120,120,18552
train,4628,35,35840,233,233,36073
train,4629,33,33792,255,255,34047
train,4630,20,20480,128,128,20608
train,4631,28,28672,190,190,28862
train,4632,37,37888,269,269,38157
train,4633,22,22528,142,142,22670
train,4634,21,21504,135,135,21639
train,4635,15,15360,93,93,15453
train,4636,27,27648,187,187,27835
train,4637,13,13312,79,79,13391
train,4638,7,7168,37,37,7205
train,4639,34,34816,240,240,35056
train,4640,8,8192,44,44,8236
train,4641,23,23552,149,149,23701
train,4642,8,8192,44,44,8236
train,4643,23,23552,153,153,23705
train,4644,7,7168,37,37,7205
train,4645,24,24576,162,162,24738
train,4646,16,16384,100,100,16484
train,4647,8,8192,44,44,8236
train,4648,17,17408,117,117,17525
train,4649,20,20480,128,128,20608
train,4650,20,20480,134,134,20614
train,4651,27,27648,195,195,27843
train,4652,36,36864,258,258,37122
train,4653,8,8192,44,44,8236
train,4654,11,11264,65,65,11329
train,4655,30,30720,208,208,30928
train,4656,21,21504,133,133,21637
train,4657,10,10240,58,58,10298
train,4658,24,24576,176,176,24752
train,4659,17,17408,107,107,17515
train,4660,22,22528,142,142,22670
train,4661,14,14336,88,88,14424
train,4662,17,17408,107,107,17515
train,4663,20,20480,138,138,20618
train,4664,32,32768,228,228,32996
train,4665,25,25600,173,173,25773
train,4666,13,13312,79,79,13391
train,4667,13,13312,79,79,13391
train,4668,24,24576,156,156,24732
train,4669,40,40960,292,292,41252
train,4670,17,17408,117,117,17525
train,4671,15,15360,97,97,15457
train,4672,15,15360,103,103,15463
train,4673,23,23552,155,155,23707
train,4674,8,8192,42,42,8234
train,4675,30,30720,204,204,30924
train,4676,4,4096,16,16,4112
train,4677,31,31744,227,227,31971
train,4678,11,11264,65,65,11329
train,4679,39,39936,283,283,40219
train,4680,23,23552,145,145,23697
train,4681,16,16384,100,100,16484
train,4682,21,21504,135,135,21639
train,4683,8,8192,44,44,8236
train,4684,11,11264,65,65,11329
train,4685,19,19456,123,123,19579
train,4686,10,10240,58,58,10298
train,4687,24,24576,168,168,24744
train,4688,11,11264,65,65,11329
train,4689,16,16384,106,106,16490
train,4690,24,24576,172,172,24748
train,4691,22,22528,142,142,22670
train,4692,23,23552,155,155,23707
train,4693,41,41984,281,281,42265
train,4694,18,18432,120,120,18552
train,4695,21,21504,141,141,21645
train,4696,25,25600,163,163,25763
train,4697,34,34816,250,250,35066
train,4698,19,19456,127,127,19583
train,4699,23,23552,155,155,23707
train,4700,21,21504,135,135,21639
train,4701,25,25600,169,169,25769
train,4702,10,10240,58,58,10298
train,4703,11,11264,65,65,11329
train,4704,37,37888,271,271,38159
train,4705,16,16384,108,108,16492
train,4706,19,19456,127,127,19583
train,4707,42,43008,288,288,43296
train,4708,35,35840,259,259,36099
train,4709,18,18432,114,114,18546
train,4710,11,11264,65,65,11329
train,4711,22,22528,142,142,22670
train,4712,21,21504,133,133,21637
train,4713,14,14336,86,86,14422
train,4714,23,23552,155,155,23707
train,4715,27,27648,201,201,27849
train,4716,11,11264,65,65,11329
train,4717,15,15360,97,97,15457
train,4718,30,30720,204,204,30924
train,4719,20,20480,134,134,20614
train,4720,38,38912,274,274,39186
train,4721,8,8192,44,44,8236
train,4722,21,21504,135,135,21639
train,4723,15,15360,93,93,15453
train,4724,24,24576,194,194,24770
train,4725,28,28672,206,206,28878
train,4726,3,3072,9,9,3081
train,4727,8,8192,44,44,8236
train,4728,24,24576,156,156,24732
train,4729,20,20480,136,136,20616
train,4730,17,17408,113,113,17521
train,4731,21,21504,135,135,21639
train,4732,28,28672,196,196,28868
train,4733,31,31744,225,225,31969
train,4734,15,15360,99,99,15459
train,4735,10,10240,58,58,10298
train,4736,9,9216,51,51,9267
train,4737,26,26624,176,176,26800
train,4738,44,45056,338,338,45394
train,4739,37,37888,259,259,38147
train,4740,11,11264,65,65,11329
train,4741,14,14336,86,86,14422
train,4742,33,33792,265,265,34057
train,4743,26,26624,182,182,26806
train,4744,23,23552,151,151,23703
train,4745,22,22528,142,142,22670
train,4746,20,20480,128,128,20608
train,4747,43,44032,323,323,44355
train,4748,23,23552,149,149,23701
train,4749,31,31744,225,225,31969
train,4750,36,36864,270,270,37134
train,4751,11,11264,65,65,11329
train,4752,16,16384,100,100,16484
train,4753,7,7168,35,35,7203
train,4754,20,20480,128,128,20608
train,4755,41,41984,285,285,42269
train,4756,20,20480,138,138,20618
train,4757,37,37888,271,271,38159
train,4758,16,16384,106,106,16490
train,4759,16,16384,100,100,16484
train,4760,22,22528,142,142,22670
train,4761,30,30720,200,200,30920
train,4762,14,14336,86,86,14422
train,4763,14,14336,88,88,14424
train,4764,21,21504,145,145,21649
train,4765,36,36864,246,246,37110
train,4766,19,19456,133,133,19589
train,4767,22,22528,142,142,22670
train,4768,20,20480,144,144,20624
train,4769,38,38912,270,270,39182
train,4770,20,20480,128,128,20608
train,4771,13,13312,79,79,13391
train,4772,9,9216,51,51,9267
train,4773,42,43008,302,302,43310
train,4774,16,16384,100,100,16484
train,4775,33,33792,239,239,34031
train,4776,32,32768,224,224,32992
train,4777,17,17408,111,111,17519
train,4778,13,13312,79,79,13391
train,4779,19,19456,121,121,19577
train,4780,11,11264,65,65,11329
train,4781,16,16384,100,100,16484
train,4782,12,12288,72,72,12360
train,4783,14,14336,86,86,14422
train,4784,15,15360,101,101,15461
train,4785,13,13312,79,79,13391
train,4786,13,13312,83,83,13395
train,4787,23,23552,161,161,23713
train,4788,38,38912,314,314,39226
train,4789,24,24576,172,172,24748
train,4790,19,19456,139,139,19595
train,4791,31,31744,211,211,31955
train,4792,26,26624,184,184,26808
train,4793,22,22528,150,150,22678
train,4794,37,37888,253,253,38141
train,4795,24,24576,156,156,24732
train,4796,20,20480,128,128,20608
train,4797,11,11264,65,65,11329
train,4798,18,18432,124,124,18556
train,4799,24,24576,162,162,24738
train,4800,24,24576,156,156,24732
train,4801,9,9216,53,53,9269
train,4802,33,33792,229,229,34021
train,4803,5,5120,23,23,5143
train,4804,6,6144,30,30,6174
train,4805,15,15360,99,99,15459
train,4806,27,27648,177,177,27825
train,4807,6,6144,30,30,6174
train,4808,14,14336,86,86,14422
train,4809,22,22528,150,150,22678
train,4810,16,16384,100,100,16484
train,4811,28,28672,194,194,28866
train,4812,32,32768,234,234,33002
train,4813,15,15360,93,93,15453
train,4814,7,7168,37,37,7205
train,4815,24,24576,162,162,24738
train,4816,25,25600,175,175,25775
train,4817,30,30720,208,208,30928
train,4818,26,26624,176,176,26800
train,4819,17,17408,107,107,17515
train,4820,12,12288,72,72,12360
train,4821,25,25600,173,173,25773
train,4822,22,22528,144,144,22672
train,4823,34,34816,236,236,35052
train,4824,11,11264,65,65,11329
train,4825,37,37888,247,247,38135
train,4826,19,19456,121,121,19577
train,4827,20,20480,134,134,20614
train,4828,24,24576,158,158,24734
train,4829,45,46080,323,323,46403
train,4830,18,18432,114,114,18546
train,4831,25,25600,173,173,25773
train,4832,33,33792,229,229,34021
train,4833,15,15360,93,93,15453
train,4834,21,21504,135,135,21639
train,4835,7,7168,37,37,7205
train,4836,16,16384,100,100,16484
train,4837,24,24576,162,162,24738
train,4838,15,15360,93,93,15453
train,4839,14,14336,92,92,14428
train,4840,8,8192,44,44,8236
train,4841,7,7168,37,37,7205
train,4842,15,15360,93,93,15453
train,4843,25,25600,163,163,25763
train,4844,23,23552,149,149,23701
train,4845,29,29696,197,197,29893
train,4846,28,28672,210,210,28882
train,4847,19,19456,121,121,19577
train,4848,22,22528,148,148,22676
train,4849,15,15360,93,93,15453
train,4850,32,32768,228,228,32996
train,4851,15,15360,99,99,15459
train,4852,24,24576,166,166,24742
train,4853,42,43008,298,298,43306
train,4854,18,18432,124,124,18556
train,4855,17,17408,113,113,17521
train,4856,28,28672,204,204,28876
train,4857,17,17408,107,107,17515
train,4858,28,28672,194,194,28866
train,4859,11,11264,65,65,11329
train,4860,13,13312,81,81,13393
train,4861,13,13312,85,85,13397
train,4862,23,23552,161,161,23713
train,4863,15,15360,97,97,15457
train,4864,18,18432,120,120,18552
train,4865,25,25600,163,163,25763
train,4866,10,10240,58,58,10298
train,4867,39,39936,261,261,40197
train,4868,20,20480,128,128,20608
train,4869,44,45056,322,322,45378
train,4870,24,24576,176,176,24752
train,4871,12,12288,78,78,12366
train,4872,12,12288,72,72,12360
train,4873,25,25600,163,163,25763
train,4874,10,10240,56,56,10296
train,4875,9,9216,51,51,9267
train,4876,24,24576,156,156,24732
train,4877,17,17408,107,107,17515
train,4878,14,14336,86,86,14422
train,4879,21,21504,141,141,21645
train,4880,30,30720,204,204,30924
train,4881,25,25600,175,175,25775
train,4882,14,14336,90,90,14426
train,4883,36,36864,264,264,37128
train,4884,18,18432,114,114,18546
train,4885,6,6144,30,30,6174
train,4886,23,23552,155,155,23707
train,4887,13,13312,81,81,13393
train,4888,20,20480,134,134,20614
train,4889,23,23552,153,153,23705
train,4890,8,8192,44,44,8236
train,4891,25,25600,163,163,25763
train,4892,24,24576,174,174,24750
train,4893,7,7168,37,37,7205
train,4894,29,29696,201,201,29897
train,4895,29,29696,199,199,29895
train,4896,14,14336,84,84,14420
train,4897,23,23552,155,155,23707
train,4898,34,34816,226,226,35042
train,4899,35,35840,257,257,36097
train,4900,29,29696,189,189,29885
train,4901,19,19456,121,121,19577
train,4902,16,16384,100,100,16484
train,4903,16,16384,100,100,16484
train,4904,12,12288,72,72,12360
train,4905,10,10240,58,58,10298
train,4906,27,27648,177,177,27825
train,4907,16,16384,100,100,16484
train,4908,26,26624,184,184,26808
train,4909,39,39936,271,271,40207
train,4910,23,23552,161,161,23713
train,4911,20,20480,134,134,20614
train,4912,34,34816,244,244,35060
train,4913,44,45056,314,314,45370
train,4914,6,6144,30,30,6174
train,4915,26,26624,176,176,26800
train,4916,9,9216,51,51,9267
train,4917,4,4096,16,16,4112
train,4918,27,27648,183,183,27831
train,4919,23,23552,167,167,23719
train,4920,38,38912,326,326,39238
train,4921,27,27648,183,183,27831
train,4922,25,25600,167,167,25767
train,4923,24,24576,162,162,24738
train,4924,36,36864,258,258,37122
train,4925,16,16384,100,100,16484
train,4926,8,8192,44,44,8236
train,4927,35,35840,253,253,36093
train,4928,19,19456,127,127,19583
train,4929,16,16384,100,100,16484
train,4930,16,16384,100,100,16484
train,4931,30,30720,198,198,30918
train,4932,9,9216,51,51,9267
train,4933,22,22528,142,142,22670
train,4934,11,11264,65,65,11329
train,4935,15,15360,103,103,15463
train,4936,32,32768,222,222,32990
train,4937,3,3072,9,9,3081
train,4938,12,12288,72,72,12360
train,4939,22,22528,142,142,22670
train,4940,19,19456,121,121,19577
train,4941,29,29696,193,193,29889
train,4942,18,18432,114,114,18546
train,4943,31,31744,213,213,31957
train,4944,17,17408,119,119,17527
train,4945,20,20480,128,128,20608
train,4946,21,21504,145,145,21649
train,4947,17,17408,107,107,17515
train,4948,19,19456,127,127,19583
train,4949,19,19456,121,121,19577
train,4950,28,28672,190,190,28862
train,4951,9,9216,51,51,9267
train,4952,14,14336,86,86,14422
train,4953,14,14336,86,86,14422
train,4954,20,20480,132,132,20612
train,4955,13,13312,79,79,13391
train,4956,24,24576,162,162,24738
train,4957,22,22528,146,146,22674
train,4958,24,24576,162,162,24738
train,4959,6,6144,30,30,6174
train,4960,8,8192,44,44,8236
train,4961,10,10240,58,58,10298
train,4962,20,20480,140,140,20620
train,4963,27,27648,179,179,27827
train,4964,26,26624,170,170,26794
train,4965,20,20480,144,144,20624
train,4966,20,20480,134,134,20614
train,4967,27,27648,179,179,27827
train,4968,26,26624,170,170,26794
train,4969,20,20480,136,136,20616
train,4970,38,38912,262,262,39174
train,4971,19,19456,127,127,19583
train,4972,24,24576,180,180,24756
train,4973,32,32768,216,216,32984
train,4974,22,22528,140,140,22668
train,4975,8,8192,44,44,8236
train,4976,32,32768,228,228,32996
train,4977,17,17408,107,107,17515
train,4978,18,18432,116,116,18548
train,4979,20,20480,130,130,20610
train,4980,25,25600,179,179,25779
train,4981,10,10240,58,58,10298
train,4982,31,31744,203,203,31947
train,4983,7,7168,37,37,7205
train,4984,16,16384,100,100,16484
train,4985,17,17408,107,107,17515
train,4986,18,18432,120,120,18552
train,4987,26,26624,182,182,26806
train,4988,24,24576,164,164,24740
train,4989,16,16384,100,100,16484
train,4990,27,27648,191,191,27839
train,4991,24,24576,168,168,24744
train,4992,19,19456,127,127,19583
train,4993,37,37888,259,259,38147
train,4994,13,13312,101,101,13413
train,4995,28,28672,182,182,28854
train,4996,23,23552,155,155,23707
train,4997,25,25600,177,177,25777
train,4998,12,12288,72,72,12360
train,4999,43,44032,319,319,44351
train,5000,35,35840,247,247,36087
train,5001,4,4096,16,16,4112
train,5002,22,22528,148,148,22676
train,5003,12,12288,72,72,12360
train,5004,16,16384,100,100,16484
