[I 2024-11-11 10:48:49,432] A new study created in RDB with name: SST-2-GAT-google-bert-bert-base-uncased-Surrogate-No_Aggregation
[I 2024-11-11 10:53:18,720] Trial 0 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.4319459866925097, 'batch_size': 226, 'attention_heads': 11, 'hidden_dimension': 191, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5909729556485983, 'global_pooling': 'mean', 'learning_rate': 5.415244119402538e-05, 'weight_decay': 8.179499475211674e-06, 'beta_0': 0.8510059609290175, 'beta_1': 0.9881622148267181, 'epsilon': 1.4618962793704927e-07, 'balanced_loss': True, 'epochs': 94, 'early_stopping_patience': 15, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 0 with value: 0.8956422018348624.
[I 2024-11-11 16:59:49,641] Trial 76 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6182795243885261, 'batch_size': 123, 'attention_heads': 12, 'hidden_dimension': 48, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3771645139847997, 'global_pooling': 'mean', 'learning_rate': 0.0002060437363584672, 'weight_decay': 0.0001911444256360926, 'beta_0': 0.8963017107209845, 'beta_1': 0.9895074261211535, 'epsilon': 6.421429142184782e-06, 'balanced_loss': False, 'epochs': 127, 'early_stopping_patience': 14, 'plateau_patience': 24, 'plateau_divider': 7}. Best is trial 1 with value: 0.9048165137614679.
[I 2024-11-11 17:03:32,708] Trial 77 finished with value: 0.8532110091743119 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.5664133537972965, 'batch_size': 52, 'attention_heads': 10, 'hidden_dimension': 77, 'number_of_hidden_layers': 1, 'dropout_rate': 0.569500493779099, 'global_pooling': 'mean', 'learning_rate': 0.05021760587943002, 'weight_decay': 9.668744252500154e-06, 'beta_0': 0.8898027367092891, 'beta_1': 0.9885453001393896, 'epsilon': 3.655435316381297e-05, 'balanced_loss': False, 'epochs': 79, 'early_stopping_patience': 12, 'plateau_patience': 25, 'plateau_divider': 8}. Best is trial 1 with value: 0.9048165137614679.
[I 2024-11-11 17:07:21,664] Trial 78 finished with value: 0.893348623853211 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.4107022960023175, 'batch_size': 235, 'attention_heads': 11, 'hidden_dimension': 41, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3186327508994527, 'global_pooling': 'max', 'learning_rate': 0.0002919216608910007, 'weight_decay': 2.24614013626312e-06, 'beta_0': 0.8861063872463354, 'beta_1': 0.9877864031426257, 'epsilon': 1.11949290140015e-05, 'balanced_loss': False, 'epochs': 148, 'early_stopping_patience': 18, 'plateau_patience': 16, 'plateau_divider': 7}. Best is trial 1 with value: 0.9048165137614679.
[I 2024-11-11 17:12:33,361] Trial 79 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.6413782555018496, 'batch_size': 172, 'attention_heads': 13, 'hidden_dimension': 214, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4903889748155743, 'global_pooling': 'mean', 'learning_rate': 0.00011780246308647387, 'weight_decay': 1.2542930846458153e-06, 'beta_0': 0.8917553374914294, 'beta_1': 0.9843131360563601, 'epsilon': 1.0007276520910653e-06, 'balanced_loss': False, 'epochs': 168, 'early_stopping_patience': 13, 'plateau_patience': 25, 'plateau_divider': 5}. Best is trial 1 with value: 0.9048165137614679.
[I 2024-11-11 17:17:51,372] Trial 80 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5872654000396914, 'batch_size': 247, 'attention_heads': 16, 'hidden_dimension': 181, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5379464257863396, 'global_pooling': 'mean', 'learning_rate': 0.004490582206338773, 'weight_decay': 1.4720666424952431e-05, 'beta_0': 0.8646643666447678, 'beta_1': 0.9822566854249009, 'epsilon': 8.402712416350537e-08, 'balanced_loss': True, 'epochs': 56, 'early_stopping_patience': 15, 'plateau_patience': 19, 'plateau_divider': 10}. Best is trial 1 with value: 0.9048165137614679.
[I 2024-11-11 17:24:14,086] Trial 81 finished with value: 0.8899082568807339 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5397867565222615, 'batch_size': 107, 'attention_heads': 13, 'hidden_dimension': 155, 'number_of_hidden_layers': 4, 'dropout_rate': 0.4053198535183784, 'global_pooling': 'max', 'learning_rate': 0.0024410732351209928, 'weight_decay': 0.0001887583557966206, 'beta_0': 0.8295518064778153, 'beta_1': 0.9924994199170409, 'epsilon': 7.073608850214433e-07, 'balanced_loss': False, 'epochs': 55, 'early_stopping_patience': 20, 'plateau_patience': 13, 'plateau_divider': 6}. Best is trial 1 with value: 0.9048165137614679.
[I 2024-11-11 17:31:31,557] Trial 82 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.6055744499802282, 'batch_size': 148, 'attention_heads': 12, 'hidden_dimension': 235, 'number_of_hidden_layers': 4, 'dropout_rate': 0.44951615882676416, 'global_pooling': 'max', 'learning_rate': 0.0008307692496180587, 'weight_decay': 7.924627253381512e-05, 'beta_0': 0.8478493883316907, 'beta_1': 0.9902293049320685, 'epsilon': 2.199262715925266e-07, 'balanced_loss': False, 'epochs': 51, 'early_stopping_patience': 24, 'plateau_patience': 14, 'plateau_divider': 6}. Best is trial 1 with value: 0.9048165137614679.
[I 2024-11-11 17:38:18,026] Trial 83 finished with value: 0.8704128440366973 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8406173134890713, 'batch_size': 84, 'attention_heads': 14, 'hidden_dimension': 206, 'number_of_hidden_layers': 4, 'dropout_rate': 0.33142837765750416, 'global_pooling': 'max', 'learning_rate': 3.061254863251247e-05, 'weight_decay': 3.65946269580225e-06, 'beta_0': 0.8385903799931327, 'beta_1': 0.9896986610025539, 'epsilon': 4.2208963299180097e-07, 'balanced_loss': False, 'epochs': 64, 'early_stopping_patience': 19, 'plateau_patience': 12, 'plateau_divider': 6}. Best is trial 1 with value: 0.9048165137614679.
[I 2024-11-11 17:45:08,465] Trial 84 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5185924156848497, 'batch_size': 59, 'attention_heads': 11, 'hidden_dimension': 193, 'number_of_hidden_layers': 4, 'dropout_rate': 0.4680585535740594, 'global_pooling': 'max', 'learning_rate': 0.0018078305396806568, 'weight_decay': 9.923153126978207e-05, 'beta_0': 0.8035411605098546, 'beta_1': 0.9887498276081478, 'epsilon': 1.2584065312986356e-06, 'balanced_loss': False, 'epochs': 114, 'early_stopping_patience': 22, 'plateau_patience': 22, 'plateau_divider': 5}. Best is trial 1 with value: 0.9048165137614679.
[I 2024-11-11 17:50:55,390] Trial 85 finished with value: 0.9059633027522935 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4436164081553882, 'batch_size': 72, 'attention_heads': 15, 'hidden_dimension': 144, 'number_of_hidden_layers': 3, 'dropout_rate': 0.41595641454955806, 'global_pooling': 'max', 'learning_rate': 0.0005464225616705205, 'weight_decay': 6.947211358270051e-06, 'beta_0': 0.8810833427180166, 'beta_1': 0.9865838693643968, 'epsilon': 2.676801579690999e-07, 'balanced_loss': False, 'epochs': 187, 'early_stopping_patience': 20, 'plateau_patience': 24, 'plateau_divider': 7}. Best is trial 85 with value: 0.9059633027522935.
[I 2024-11-11 17:56:52,340] Trial 86 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.43927620303664483, 'batch_size': 162, 'attention_heads': 15, 'hidden_dimension': 143, 'number_of_hidden_layers': 3, 'dropout_rate': 0.42028009275297745, 'global_pooling': 'max', 'learning_rate': 0.000353251532005578, 'weight_decay': 7.225655836279839e-06, 'beta_0': 0.8734772715768986, 'beta_1': 0.9866225872110321, 'epsilon': 1.553429787713488e-05, 'balanced_loss': False, 'epochs': 188, 'early_stopping_patience': 21, 'plateau_patience': 24, 'plateau_divider': 8}. Best is trial 85 with value: 0.9059633027522935.
[I 2024-11-11 18:04:31,681] Trial 87 finished with value: 0.8830275229357798 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.44678908866869077, 'batch_size': 38, 'attention_heads': 16, 'hidden_dimension': 132, 'number_of_hidden_layers': 3, 'dropout_rate': 0.40484035698003545, 'global_pooling': 'mean', 'learning_rate': 1.472655585188104e-05, 'weight_decay': 5.376354240351069e-06, 'beta_0': 0.8813833954615103, 'beta_1': 0.9860873278223025, 'epsilon': 2.6470718728299513e-06, 'balanced_loss': False, 'epochs': 181, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 7}. Best is trial 85 with value: 0.9059633027522935.
[I 2024-11-11 18:09:15,540] Trial 88 finished with value: 0.893348623853211 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4968577150464565, 'batch_size': 70, 'attention_heads': 15, 'hidden_dimension': 94, 'number_of_hidden_layers': 3, 'dropout_rate': 0.4783519387609907, 'global_pooling': 'mean', 'learning_rate': 0.00045629142464730457, 'weight_decay': 3.1406302665695644e-06, 'beta_0': 0.8842831838842409, 'beta_1': 0.9851461098460901, 'epsilon': 3.782331109030386e-06, 'balanced_loss': False, 'epochs': 172, 'early_stopping_patience': 17, 'plateau_patience': 23, 'plateau_divider': 7}. Best is trial 85 with value: 0.9059633027522935.
[I 2024-11-11 18:13:04,421] Trial 89 finished with value: 0.8841743119266054 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5526788710928204, 'batch_size': 77, 'attention_heads': 16, 'hidden_dimension': 37, 'number_of_hidden_layers': 3, 'dropout_rate': 0.310442323761197, 'global_pooling': 'sum', 'learning_rate': 0.0005069583701662087, 'weight_decay': 4.16209065455891e-06, 'beta_0': 0.8702587367373208, 'beta_1': 0.9872592413986836, 'epsilon': 1.6347175550411118e-08, 'balanced_loss': False, 'epochs': 192, 'early_stopping_patience': 11, 'plateau_patience': 22, 'plateau_divider': 3}. Best is trial 85 with value: 0.9059633027522935.
[I 2024-11-11 18:18:36,671] Trial 90 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4765638060071157, 'batch_size': 54, 'attention_heads': 15, 'hidden_dimension': 163, 'number_of_hidden_layers': 2, 'dropout_rate': 0.35071964174825543, 'global_pooling': 'mean', 'learning_rate': 0.00016429649770907437, 'weight_decay': 2.7668382811961357e-06, 'beta_0': 0.893929683699226, 'beta_1': 0.983101589317561, 'epsilon': 1.7698316480287342e-07, 'balanced_loss': False, 'epochs': 140, 'early_stopping_patience': 20, 'plateau_patience': 25, 'plateau_divider': 7}. Best is trial 85 with value: 0.9059633027522935.
[I 2024-11-11 18:22:37,866] Trial 91 finished with value: 0.8944954128440367 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5751490471753037, 'batch_size': 72, 'attention_heads': 12, 'hidden_dimension': 148, 'number_of_hidden_layers': 1, 'dropout_rate': 0.43350040682083263, 'global_pooling': 'max', 'learning_rate': 0.0006880580429067052, 'weight_decay': 1.6388918216594524e-06, 'beta_0': 0.8202458189077801, 'beta_1': 0.9882425801076996, 'epsilon': 2.7253114323740537e-07, 'balanced_loss': False, 'epochs': 197, 'early_stopping_patience': 14, 'plateau_patience': 24, 'plateau_divider': 6}. Best is trial 85 with value: 0.9059633027522935.
[I 2024-11-11 18:26:45,531] Trial 92 finished with value: 0.893348623853211 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4610193312566442, 'batch_size': 91, 'attention_heads': 10, 'hidden_dimension': 125, 'number_of_hidden_layers': 1, 'dropout_rate': 0.44415951635574835, 'global_pooling': 'max', 'learning_rate': 0.0012620606088464617, 'weight_decay': 3.7159687608837864e-05, 'beta_0': 0.8977515093683207, 'beta_1': 0.9890765972893671, 'epsilon': 6.421116027536194e-07, 'balanced_loss': False, 'epochs': 59, 'early_stopping_patience': 19, 'plateau_patience': 15, 'plateau_divider': 5}. Best is trial 85 with value: 0.9059633027522935.
[I 2024-11-11 18:31:00,299] Trial 93 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.4239125946869943, 'batch_size': 65, 'attention_heads': 9, 'hidden_dimension': 114, 'number_of_hidden_layers': 3, 'dropout_rate': 0.4543937423531934, 'global_pooling': 'max', 'learning_rate': 0.0009596035790311329, 'weight_decay': 1.9800095168213788e-06, 'beta_0': 0.887827895227146, 'beta_1': 0.9857150206241414, 'epsilon': 1.3039182507007728e-07, 'balanced_loss': False, 'epochs': 177, 'early_stopping_patience': 13, 'plateau_patience': 10, 'plateau_divider': 6}. Best is trial 85 with value: 0.9059633027522935.
[I 2024-11-11 18:36:27,310] Trial 94 finished with value: 0.908256880733945 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5885304657268029, 'batch_size': 80, 'attention_heads': 14, 'hidden_dimension': 253, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4117953189403018, 'global_pooling': 'max', 'learning_rate': 0.0029884892475573344, 'weight_decay': 0.0007708262553529334, 'beta_0': 0.8754569092926817, 'beta_1': 0.9913951076423988, 'epsilon': 4.787176412935116e-07, 'balanced_loss': False, 'epochs': 187, 'early_stopping_patience': 22, 'plateau_patience': 24, 'plateau_divider': 7}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 18:42:16,224] Trial 95 finished with value: 0.9036697247706422 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6133409747705544, 'batch_size': 239, 'attention_heads': 14, 'hidden_dimension': 249, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4123377889448025, 'global_pooling': 'max', 'learning_rate': 0.007844089851673803, 'weight_decay': 0.000678827402814909, 'beta_0': 0.8801966783828761, 'beta_1': 0.9906715225117817, 'epsilon': 2.0012398960583412e-05, 'balanced_loss': False, 'epochs': 187, 'early_stopping_patience': 23, 'plateau_patience': 24, 'plateau_divider': 8}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 18:47:49,639] Trial 96 finished with value: 0.8681192660550459 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.48474848800973797, 'batch_size': 96, 'attention_heads': 14, 'hidden_dimension': 256, 'number_of_hidden_layers': 1, 'dropout_rate': 0.41628270016071445, 'global_pooling': 'max', 'learning_rate': 0.010160945839450805, 'weight_decay': 0.0007480171511938872, 'beta_0': 0.8793325953464987, 'beta_1': 0.9909350234542307, 'epsilon': 9.177734520793862e-06, 'balanced_loss': False, 'epochs': 186, 'early_stopping_patience': 23, 'plateau_patience': 24, 'plateau_divider': 8}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 18:53:15,234] Trial 97 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.61220342157438, 'batch_size': 89, 'attention_heads': 15, 'hidden_dimension': 242, 'number_of_hidden_layers': 1, 'dropout_rate': 0.39121736452859823, 'global_pooling': 'max', 'learning_rate': 0.00299579217535326, 'weight_decay': 0.0005326216350912716, 'beta_0': 0.8769855797844768, 'beta_1': 0.9918481303814518, 'epsilon': 2.2007089467202416e-05, 'balanced_loss': False, 'epochs': 194, 'early_stopping_patience': 23, 'plateau_patience': 24, 'plateau_divider': 7}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 18:58:37,011] Trial 98 finished with value: 0.8910550458715596 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5885002676184475, 'batch_size': 78, 'attention_heads': 14, 'hidden_dimension': 251, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4007896095559195, 'global_pooling': 'mean', 'learning_rate': 0.008160675949132837, 'weight_decay': 0.0008925376577443659, 'beta_0': 0.8907715641770465, 'beta_1': 0.9936119973772659, 'epsilon': 1.7467239752877396e-05, 'balanced_loss': False, 'epochs': 188, 'early_stopping_patience': 24, 'plateau_patience': 25, 'plateau_divider': 8}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 19:02:46,468] Trial 99 finished with value: 0.8899082568807339 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4135683211593034, 'batch_size': 82, 'attention_heads': 15, 'hidden_dimension': 65, 'number_of_hidden_layers': 1, 'dropout_rate': 0.42385088020740447, 'global_pooling': 'mean', 'learning_rate': 0.014141565203832245, 'weight_decay': 0.0007872696098792554, 'beta_0': 0.8815682577212448, 'beta_1': 0.9905592124481704, 'epsilon': 1.1532603103284633e-05, 'balanced_loss': False, 'epochs': 181, 'early_stopping_patience': 22, 'plateau_patience': 23, 'plateau_divider': 7}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 19:08:02,293] Trial 100 finished with value: 0.9059633027522935 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.640377845619746, 'batch_size': 221, 'attention_heads': 16, 'hidden_dimension': 232, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3794929646656345, 'global_pooling': 'max', 'learning_rate': 0.004310284232355918, 'weight_decay': 0.00044369139025811664, 'beta_0': 0.8848801432231453, 'beta_1': 0.9838579206634823, 'epsilon': 4.9966843450131995e-06, 'balanced_loss': False, 'epochs': 175, 'early_stopping_patience': 23, 'plateau_patience': 24, 'plateau_divider': 8}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 19:13:13,708] Trial 101 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.645990614294794, 'batch_size': 226, 'attention_heads': 16, 'hidden_dimension': 234, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3667992184186678, 'global_pooling': 'max', 'learning_rate': 0.004816918733289387, 'weight_decay': 0.0004111910466596765, 'beta_0': 0.885068778541543, 'beta_1': 0.9835306837065279, 'epsilon': 4.930219254923331e-06, 'balanced_loss': False, 'epochs': 175, 'early_stopping_patience': 23, 'plateau_patience': 24, 'plateau_divider': 8}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 19:18:48,625] Trial 102 finished with value: 0.8922018348623854 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6602333262584472, 'batch_size': 211, 'attention_heads': 16, 'hidden_dimension': 228, 'number_of_hidden_layers': 1, 'dropout_rate': 0.38623288749014717, 'global_pooling': 'max', 'learning_rate': 0.008488732610481999, 'weight_decay': 0.0006825667499461641, 'beta_0': 0.8999443749693959, 'beta_1': 0.9848493696816014, 'epsilon': 7.142242791975972e-06, 'balanced_loss': False, 'epochs': 183, 'early_stopping_patience': 24, 'plateau_patience': 25, 'plateau_divider': 8}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 19:23:52,825] Trial 103 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6281499779316286, 'batch_size': 241, 'attention_heads': 15, 'hidden_dimension': 222, 'number_of_hidden_layers': 1, 'dropout_rate': 0.37889585543863935, 'global_pooling': 'max', 'learning_rate': 0.004005844881359121, 'weight_decay': 0.0005251503276854077, 'beta_0': 0.8878509304698462, 'beta_1': 0.990029819316456, 'epsilon': 2.4908043004558437e-05, 'balanced_loss': False, 'epochs': 164, 'early_stopping_patience': 22, 'plateau_patience': 23, 'plateau_divider': 8}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 19:27:44,633] Trial 104 finished with value: 0.8944954128440367 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6190323824579239, 'batch_size': 248, 'attention_heads': 16, 'hidden_dimension': 52, 'number_of_hidden_layers': 1, 'dropout_rate': 0.40887007892609417, 'global_pooling': 'max', 'learning_rate': 0.0020620196072640533, 'weight_decay': 0.0006062349992100161, 'beta_0': 0.8835139804942108, 'beta_1': 0.991689102111305, 'epsilon': 3.82858180196734e-08, 'balanced_loss': False, 'epochs': 190, 'early_stopping_patience': 21, 'plateau_patience': 24, 'plateau_divider': 7}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 19:32:00,751] Trial 105 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.5668350029427052, 'batch_size': 221, 'attention_heads': 14, 'hidden_dimension': 104, 'number_of_hidden_layers': 1, 'dropout_rate': 0.43708673901036005, 'global_pooling': 'max', 'learning_rate': 0.006326724446141125, 'weight_decay': 0.0008658124941301552, 'beta_0': 0.8946076212868129, 'beta_1': 0.992432442657916, 'epsilon': 3.127876733919739e-05, 'balanced_loss': False, 'epochs': 179, 'early_stopping_patience': 23, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 19:37:56,472] Trial 106 finished with value: 0.8899082568807339 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5948225873086752, 'batch_size': 202, 'attention_heads': 15, 'hidden_dimension': 249, 'number_of_hidden_layers': 1, 'dropout_rate': 0.41026560628915376, 'global_pooling': 'mean', 'learning_rate': 0.019588857065975344, 'weight_decay': 0.00037466921386559207, 'beta_0': 0.8526276829529316, 'beta_1': 0.9911008814478116, 'epsilon': 1.3087997406403809e-05, 'balanced_loss': False, 'epochs': 158, 'early_stopping_patience': 24, 'plateau_patience': 24, 'plateau_divider': 7}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 19:42:26,872] Trial 107 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.7004523035475, 'batch_size': 196, 'attention_heads': 16, 'hidden_dimension': 138, 'number_of_hidden_layers': 1, 'dropout_rate': 0.32353793913020595, 'global_pooling': 'sum', 'learning_rate': 0.003016624537400242, 'weight_decay': 0.0006516950147907565, 'beta_0': 0.8913452409888439, 'beta_1': 0.9844956704404277, 'epsilon': 8.283423459224222e-06, 'balanced_loss': False, 'epochs': 170, 'early_stopping_patience': 23, 'plateau_patience': 25, 'plateau_divider': 8}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 19:48:15,570] Trial 108 finished with value: 0.8876146788990825 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.546360545147125, 'batch_size': 256, 'attention_heads': 15, 'hidden_dimension': 242, 'number_of_hidden_layers': 1, 'dropout_rate': 0.39356841106606893, 'global_pooling': 'mean', 'learning_rate': 0.013176814502555182, 'weight_decay': 5.696592643545318e-06, 'beta_0': 0.8803034553569041, 'beta_1': 0.9828473368954774, 'epsilon': 1.9805990377023122e-05, 'balanced_loss': False, 'epochs': 131, 'early_stopping_patience': 24, 'plateau_patience': 23, 'plateau_divider': 7}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 19:53:03,305] Trial 109 finished with value: 0.9013761467889908 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5205016169719294, 'batch_size': 233, 'attention_heads': 10, 'hidden_dimension': 252, 'number_of_hidden_layers': 1, 'dropout_rate': 0.42730823928234135, 'global_pooling': 'max', 'learning_rate': 0.0038219184670370827, 'weight_decay': 0.0005128621668371479, 'beta_0': 0.8746696795977119, 'beta_1': 0.9853498741764188, 'epsilon': 1.0614383622894492e-05, 'balanced_loss': False, 'epochs': 175, 'early_stopping_patience': 21, 'plateau_patience': 25, 'plateau_divider': 8}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 19:56:51,307] Trial 110 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.580654164886192, 'batch_size': 230, 'attention_heads': 14, 'hidden_dimension': 76, 'number_of_hidden_layers': 0, 'dropout_rate': 0.46464001421407547, 'global_pooling': 'mean', 'learning_rate': 0.005502104979754723, 'weight_decay': 0.0009925236639467332, 'beta_0': 0.8864133484874295, 'beta_1': 0.9839847894612748, 'epsilon': 6.208764406509898e-06, 'balanced_loss': False, 'epochs': 153, 'early_stopping_patience': 22, 'plateau_patience': 24, 'plateau_divider': 9}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 20:01:56,491] Trial 111 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6048621736110533, 'batch_size': 238, 'attention_heads': 13, 'hidden_dimension': 218, 'number_of_hidden_layers': 3, 'dropout_rate': 0.39953292705397764, 'global_pooling': 'max', 'learning_rate': 0.0007576682485531487, 'weight_decay': 1.411395921259601e-06, 'beta_0': 0.8710984971887363, 'beta_1': 0.9869698021001861, 'epsilon': 3.096409819073752e-07, 'balanced_loss': True, 'epochs': 186, 'early_stopping_patience': 12, 'plateau_patience': 22, 'plateau_divider': 8}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 20:06:24,069] Trial 112 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.630834550428596, 'batch_size': 63, 'attention_heads': 13, 'hidden_dimension': 244, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3612888904542931, 'global_pooling': 'max', 'learning_rate': 0.0013836277765069418, 'weight_decay': 0.0002689814407584296, 'beta_0': 0.8775660590378183, 'beta_1': 0.9875044360845697, 'epsilon': 4.6391720798796956e-07, 'balanced_loss': True, 'epochs': 92, 'early_stopping_patience': 12, 'plateau_patience': 21, 'plateau_divider': 10}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 20:11:11,186] Trial 113 finished with value: 0.9071100917431193 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6458274618161227, 'batch_size': 251, 'attention_heads': 12, 'hidden_dimension': 232, 'number_of_hidden_layers': 1, 'dropout_rate': 0.38164709756246706, 'global_pooling': 'max', 'learning_rate': 0.002432420044879598, 'weight_decay': 7.016478396437311e-06, 'beta_0': 0.8966753998188213, 'beta_1': 0.9820748725439913, 'epsilon': 1.0161395955686624e-08, 'balanced_loss': False, 'epochs': 124, 'early_stopping_patience': 23, 'plateau_patience': 25, 'plateau_divider': 7}. Best is trial 94 with value: 0.908256880733945.
[I 2024-11-11 20:16:20,405] Trial 114 finished with value: 0.8944954128440367 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.6473158714283113, 'batch_size': 48, 'attention_heads': 11, 'hidden_dimension': 232, 'number_of_hidden_layers': 1, 'dropout_rate': 0.341406257521639, 'global_pooling': 'max', 'learning_rate': 0.002508126660784576, 'weight_decay': 8.550603609872747e-06, 'beta_0': 0.8964917232841466, 'beta_1': 0.9802677974319263, 'epsilon': 1.4103361597363104e-08, 'balanced_loss': False, 'epochs': 126, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 7}. Best is trial 94 with value: 0.908256880733945.
