[I 2024-11-28 06:10:16,182] A new study created in RDB with name: SST-2-GATv2-google-bert-bert-base-uncased-Grouped-Layer-wise_Aggregation
[I 2024-11-28 06:15:23,494] Trial 0 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.4319459866925097, 'batch_size': 226, 'attention_heads': 11, 'hidden_dimension': 191, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5909729556485983, 'global_pooling': 'mean', 'learning_rate': 5.415244119402538e-05, 'weight_decay': 8.179499475211674e-06, 'beta_0': 0.8510059609290175, 'beta_1': 0.9881622148267181, 'epsilon': 1.4618962793704927e-07, 'balanced_loss': True, 'epochs': 94, 'early_stopping_patience': 15, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 0 with value: 0.8956422018348624.
[I 2024-11-28 13:05:24,411] Trial 77 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5067899280136832, 'batch_size': 198, 'attention_heads': 15, 'hidden_dimension': 174, 'number_of_hidden_layers': 2, 'dropout_rate': 0.39540632631679296, 'global_pooling': 'max', 'learning_rate': 0.0007700211314575756, 'weight_decay': 1.9406202965537342e-05, 'beta_0': 0.8531179880851036, 'beta_1': 0.9973944849696597, 'epsilon': 3.72841501166559e-06, 'balanced_loss': False, 'epochs': 106, 'early_stopping_patience': 19, 'plateau_patience': 14, 'plateau_divider': 7}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 13:11:22,462] Trial 78 finished with value: 0.8887614678899083 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4209280583705862, 'batch_size': 210, 'attention_heads': 14, 'hidden_dimension': 136, 'number_of_hidden_layers': 3, 'dropout_rate': 0.30047975852937864, 'global_pooling': 'sum', 'learning_rate': 0.0005000389007194951, 'weight_decay': 1.4472636694906505e-05, 'beta_0': 0.8582189522224596, 'beta_1': 0.9919925503182883, 'epsilon': 9.512504830252343e-08, 'balanced_loss': True, 'epochs': 65, 'early_stopping_patience': 21, 'plateau_patience': 19, 'plateau_divider': 6}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 13:15:22,421] Trial 79 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.4720134682403757, 'batch_size': 76, 'attention_heads': 9, 'hidden_dimension': 155, 'number_of_hidden_layers': 1, 'dropout_rate': 0.37521951249551144, 'global_pooling': 'max', 'learning_rate': 0.003033459991485692, 'weight_decay': 0.0001405839720097101, 'beta_0': 0.8443566695310413, 'beta_1': 0.9890791355488666, 'epsilon': 7.523637700697051e-07, 'balanced_loss': False, 'epochs': 138, 'early_stopping_patience': 18, 'plateau_patience': 16, 'plateau_divider': 7}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 13:22:29,222] Trial 80 finished with value: 0.8841743119266054 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.4342421346712521, 'batch_size': 189, 'attention_heads': 15, 'hidden_dimension': 164, 'number_of_hidden_layers': 2, 'dropout_rate': 0.32387955142958, 'global_pooling': 'max', 'learning_rate': 2.921284787874865e-05, 'weight_decay': 7.44976849201857e-05, 'beta_0': 0.848898954193466, 'beta_1': 0.9899684311523675, 'epsilon': 1.125181264395064e-06, 'balanced_loss': False, 'epochs': 147, 'early_stopping_patience': 17, 'plateau_patience': 15, 'plateau_divider': 5}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 13:27:09,830] Trial 81 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.45618790869931625, 'batch_size': 252, 'attention_heads': 12, 'hidden_dimension': 176, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3553057826909576, 'global_pooling': 'max', 'learning_rate': 0.0013814560487308385, 'weight_decay': 3.5497924766211716e-05, 'beta_0': 0.8673539709077017, 'beta_1': 0.9909117693216333, 'epsilon': 6.383157290505078e-07, 'balanced_loss': False, 'epochs': 118, 'early_stopping_patience': 13, 'plateau_patience': 16, 'plateau_divider': 6}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 13:32:42,827] Trial 82 finished with value: 0.9036697247706422 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4624270423256945, 'batch_size': 239, 'attention_heads': 13, 'hidden_dimension': 181, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3444364686196924, 'global_pooling': 'max', 'learning_rate': 0.0009487098080346368, 'weight_decay': 2.9682589684865145e-05, 'beta_0': 0.86207087685165, 'beta_1': 0.9904151931850282, 'epsilon': 3.806479854918531e-07, 'balanced_loss': False, 'epochs': 126, 'early_stopping_patience': 19, 'plateau_patience': 17, 'plateau_divider': 7}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 13:37:42,933] Trial 83 finished with value: 0.9013761467889908 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4393651436279954, 'batch_size': 239, 'attention_heads': 13, 'hidden_dimension': 142, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3382715555418125, 'global_pooling': 'max', 'learning_rate': 0.0010097889360697833, 'weight_decay': 0.00020640547039348946, 'beta_0': 0.8621403535215743, 'beta_1': 0.9885472980032516, 'epsilon': 4.4841273308021825e-07, 'balanced_loss': False, 'epochs': 128, 'early_stopping_patience': 19, 'plateau_patience': 17, 'plateau_divider': 7}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 13:43:41,040] Trial 84 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4896617718455888, 'batch_size': 232, 'attention_heads': 13, 'hidden_dimension': 184, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5162831598215306, 'global_pooling': 'max', 'learning_rate': 0.0003938257416816783, 'weight_decay': 5.398361307494047e-05, 'beta_0': 0.8513267850890016, 'beta_1': 0.9905341064383488, 'epsilon': 2.9434076371091506e-07, 'balanced_loss': False, 'epochs': 126, 'early_stopping_patience': 20, 'plateau_patience': 18, 'plateau_divider': 7}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 13:48:28,501] Trial 85 finished with value: 0.7798165137614679 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.520054276848648, 'batch_size': 222, 'attention_heads': 10, 'hidden_dimension': 194, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3440471814784617, 'global_pooling': 'max', 'learning_rate': 0.09377328193391764, 'weight_decay': 2.7540942120679844e-05, 'beta_0': 0.8564861988435907, 'beta_1': 0.9928093963841879, 'epsilon': 1.7412173638969693e-06, 'balanced_loss': False, 'epochs': 103, 'early_stopping_patience': 17, 'plateau_patience': 17, 'plateau_divider': 7}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 13:52:35,140] Trial 86 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.7249592559084124, 'batch_size': 206, 'attention_heads': 14, 'hidden_dimension': 169, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3307607904391235, 'global_pooling': 'max', 'learning_rate': 0.0018212542151737456, 'weight_decay': 9.099834707914392e-05, 'beta_0': 0.8713732034682297, 'beta_1': 0.9913565551668314, 'epsilon': 2.0473156928056932e-07, 'balanced_loss': False, 'epochs': 111, 'early_stopping_patience': 18, 'plateau_patience': 19, 'plateau_divider': 6}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 13:59:04,850] Trial 87 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.41399746517244607, 'batch_size': 121, 'attention_heads': 13, 'hidden_dimension': 154, 'number_of_hidden_layers': 2, 'dropout_rate': 0.36408247878035827, 'global_pooling': 'max', 'learning_rate': 0.004353015933308167, 'weight_decay': 1.2656549192277607e-06, 'beta_0': 0.8735792075148462, 'beta_1': 0.9899418538247796, 'epsilon': 7.261524367582688e-06, 'balanced_loss': False, 'epochs': 122, 'early_stopping_patience': 22, 'plateau_patience': 14, 'plateau_divider': 6}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 14:03:11,989] Trial 88 finished with value: 0.8910550458715596 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.7848899639297641, 'batch_size': 215, 'attention_heads': 12, 'hidden_dimension': 148, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3172074415777996, 'global_pooling': 'mean', 'learning_rate': 0.0002372450305944677, 'weight_decay': 1.097180221005124e-05, 'beta_0': 0.8407574246492668, 'beta_1': 0.9890990543619093, 'epsilon': 3.474002966989897e-07, 'balanced_loss': False, 'epochs': 51, 'early_stopping_patience': 19, 'plateau_patience': 15, 'plateau_divider': 10}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 14:09:31,372] Trial 89 finished with value: 0.8899082568807339 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.5560787601567809, 'batch_size': 230, 'attention_heads': 15, 'hidden_dimension': 188, 'number_of_hidden_layers': 4, 'dropout_rate': 0.43596862256600344, 'global_pooling': 'max', 'learning_rate': 0.0008853667955442423, 'weight_decay': 2.0601321417642107e-05, 'beta_0': 0.8182528938210334, 'beta_1': 0.9820666319500478, 'epsilon': 6.849026742710572e-07, 'balanced_loss': True, 'epochs': 133, 'early_stopping_patience': 10, 'plateau_patience': 20, 'plateau_divider': 9}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 14:17:04,754] Trial 90 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.4765638060071157, 'batch_size': 131, 'attention_heads': 14, 'hidden_dimension': 199, 'number_of_hidden_layers': 3, 'dropout_rate': 0.3708397627266006, 'global_pooling': 'sum', 'learning_rate': 0.0022876976526540714, 'weight_decay': 1.7829626892191818e-06, 'beta_0': 0.8584008471224502, 'beta_1': 0.9810219768612463, 'epsilon': 2.1421698315738233e-06, 'balanced_loss': False, 'epochs': 88, 'early_stopping_patience': 20, 'plateau_patience': 18, 'plateau_divider': 5}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 14:21:54,258] Trial 91 finished with value: 0.8967889908256881 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4545243264025773, 'batch_size': 248, 'attention_heads': 13, 'hidden_dimension': 178, 'number_of_hidden_layers': 2, 'dropout_rate': 0.35439534970222525, 'global_pooling': 'max', 'learning_rate': 0.001747848307798672, 'weight_decay': 3.87518738737462e-05, 'beta_0': 0.8656598445879593, 'beta_1': 0.9905638703747207, 'epsilon': 8.984429148912945e-07, 'balanced_loss': False, 'epochs': 114, 'early_stopping_patience': 12, 'plateau_patience': 16, 'plateau_divider': 8}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 14:26:31,587] Trial 92 finished with value: 0.8944954128440367 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.46573584083151826, 'batch_size': 243, 'attention_heads': 13, 'hidden_dimension': 160, 'number_of_hidden_layers': 2, 'dropout_rate': 0.33766644245347344, 'global_pooling': 'max', 'learning_rate': 0.0012222554462506976, 'weight_decay': 2.7833678621489128e-05, 'beta_0': 0.8611894615367952, 'beta_1': 0.991873513814499, 'epsilon': 5.229027589312136e-07, 'balanced_loss': False, 'epochs': 117, 'early_stopping_patience': 13, 'plateau_patience': 15, 'plateau_divider': 8}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 14:31:25,554] Trial 93 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5051107333377834, 'batch_size': 238, 'attention_heads': 12, 'hidden_dimension': 180, 'number_of_hidden_layers': 2, 'dropout_rate': 0.34907748282902534, 'global_pooling': 'max', 'learning_rate': 0.0006022064758764833, 'weight_decay': 1.768429528145511e-05, 'beta_0': 0.8553158424145865, 'beta_1': 0.9911219703260892, 'epsilon': 3.6491611315493667e-07, 'balanced_loss': False, 'epochs': 95, 'early_stopping_patience': 16, 'plateau_patience': 16, 'plateau_divider': 7}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 14:38:20,475] Trial 94 finished with value: 0.9013761467889908 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.44432641006823487, 'batch_size': 255, 'attention_heads': 13, 'hidden_dimension': 175, 'number_of_hidden_layers': 3, 'dropout_rate': 0.32758996530571854, 'global_pooling': 'max', 'learning_rate': 0.0016410721911207828, 'weight_decay': 4.956818561754786e-05, 'beta_0': 0.8770283915944043, 'beta_1': 0.99356130884964, 'epsilon': 2.9469240375573476e-06, 'balanced_loss': False, 'epochs': 101, 'early_stopping_patience': 24, 'plateau_patience': 16, 'plateau_divider': 9}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 14:42:57,268] Trial 95 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.49104308052951046, 'batch_size': 105, 'attention_heads': 14, 'hidden_dimension': 166, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4056620457030404, 'global_pooling': 'max', 'learning_rate': 0.0024006637980765848, 'weight_decay': 3.511491860972841e-05, 'beta_0': 0.8822023103725566, 'beta_1': 0.9924830146241338, 'epsilon': 1.2820856619488145e-06, 'balanced_loss': False, 'epochs': 122, 'early_stopping_patience': 20, 'plateau_patience': 17, 'plateau_divider': 7}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 14:47:57,965] Trial 96 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5838285099583054, 'batch_size': 226, 'attention_heads': 12, 'hidden_dimension': 204, 'number_of_hidden_layers': 2, 'dropout_rate': 0.30598113202754385, 'global_pooling': 'max', 'learning_rate': 0.0011714585790426923, 'weight_decay': 2.615215026107198e-05, 'beta_0': 0.8873054648493901, 'beta_1': 0.9903057610677966, 'epsilon': 2.3614854686910922e-07, 'balanced_loss': False, 'epochs': 127, 'early_stopping_patience': 19, 'plateau_patience': 21, 'plateau_divider': 8}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 14:51:59,447] Trial 97 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.4651365411079383, 'batch_size': 95, 'attention_heads': 13, 'hidden_dimension': 172, 'number_of_hidden_layers': 1, 'dropout_rate': 0.357816601357704, 'global_pooling': 'mean', 'learning_rate': 0.0028537466048763364, 'weight_decay': 8.96680089106433e-06, 'beta_0': 0.8640434582446069, 'beta_1': 0.9831008420512573, 'epsilon': 4.2837907143284013e-07, 'balanced_loss': False, 'epochs': 83, 'early_stopping_patience': 11, 'plateau_patience': 15, 'plateau_divider': 6}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 14:57:42,107] Trial 98 finished with value: 0.8876146788990825 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.529742108269154, 'batch_size': 161, 'attention_heads': 14, 'hidden_dimension': 192, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3428510687220308, 'global_pooling': 'max', 'learning_rate': 0.005519598983947645, 'weight_decay': 2.430928648912622e-06, 'beta_0': 0.8678337253445302, 'beta_1': 0.9892066643665235, 'epsilon': 5.938990967466251e-07, 'balanced_loss': False, 'epochs': 106, 'early_stopping_patience': 14, 'plateau_patience': 17, 'plateau_divider': 6}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 15:01:13,586] Trial 99 finished with value: 0.8899082568807339 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.6309925518230564, 'batch_size': 249, 'attention_heads': 15, 'hidden_dimension': 74, 'number_of_hidden_layers': 0, 'dropout_rate': 0.32085657422984876, 'global_pooling': 'max', 'learning_rate': 0.004034532408058559, 'weight_decay': 4.3158727474487526e-05, 'beta_0': 0.8478339926431643, 'beta_1': 0.9881951443277813, 'epsilon': 1.479195593514464e-07, 'balanced_loss': False, 'epochs': 109, 'early_stopping_patience': 21, 'plateau_patience': 15, 'plateau_divider': 9}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 15:05:19,128] Trial 100 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5476115813262583, 'batch_size': 111, 'attention_heads': 11, 'hidden_dimension': 138, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3685519494815837, 'global_pooling': 'max', 'learning_rate': 0.0008015001398247705, 'weight_decay': 1.2820162416185682e-05, 'beta_0': 0.8505529514266641, 'beta_1': 0.9953326580948687, 'epsilon': 9.352655574575146e-07, 'balanced_loss': False, 'epochs': 138, 'early_stopping_patience': 12, 'plateau_patience': 14, 'plateau_divider': 8}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 15:10:24,122] Trial 101 finished with value: 0.8944954128440367 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4289851960271928, 'batch_size': 241, 'attention_heads': 13, 'hidden_dimension': 144, 'number_of_hidden_layers': 2, 'dropout_rate': 0.33770742174617907, 'global_pooling': 'max', 'learning_rate': 0.001477255642801788, 'weight_decay': 0.00021881120308831224, 'beta_0': 0.8628779471258631, 'beta_1': 0.9886301808648398, 'epsilon': 4.717255167135572e-07, 'balanced_loss': False, 'epochs': 129, 'early_stopping_patience': 19, 'plateau_patience': 17, 'plateau_divider': 7}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 15:15:30,147] Trial 102 finished with value: 0.9025229357798165 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4420467180002412, 'batch_size': 235, 'attention_heads': 13, 'hidden_dimension': 143, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3303069764924261, 'global_pooling': 'max', 'learning_rate': 0.000985554603976642, 'weight_decay': 0.0003526087304388707, 'beta_0': 0.8440563507952954, 'beta_1': 0.9895433966108153, 'epsilon': 2.9812338476096775e-07, 'balanced_loss': False, 'epochs': 131, 'early_stopping_patience': 18, 'plateau_patience': 16, 'plateau_divider': 7}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 15:20:28,013] Trial 103 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4186448540867904, 'batch_size': 235, 'attention_heads': 12, 'hidden_dimension': 156, 'number_of_hidden_layers': 2, 'dropout_rate': 0.31147934914603553, 'global_pooling': 'max', 'learning_rate': 0.0011174075290493574, 'weight_decay': 0.00041974606892394904, 'beta_0': 0.8326455495348248, 'beta_1': 0.990795793598435, 'epsilon': 2.8344445423558036e-07, 'balanced_loss': False, 'epochs': 113, 'early_stopping_patience': 18, 'plateau_patience': 16, 'plateau_divider': 6}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 15:25:27,813] Trial 104 finished with value: 0.8956422018348624 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5127873798010255, 'batch_size': 220, 'attention_heads': 14, 'hidden_dimension': 151, 'number_of_hidden_layers': 2, 'dropout_rate': 0.32812279661398386, 'global_pooling': 'max', 'learning_rate': 0.003215533840289968, 'weight_decay': 0.0006911249583208913, 'beta_0': 0.8599343999050411, 'beta_1': 0.9896447998904526, 'epsilon': 3.3130909358915007e-07, 'balanced_loss': False, 'epochs': 120, 'early_stopping_patience': 17, 'plateau_patience': 16, 'plateau_divider': 7}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 15:29:17,747] Trial 105 finished with value: 0.908256880733945 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.47891727696614644, 'batch_size': 229, 'attention_heads': 13, 'hidden_dimension': 46, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3493885580428439, 'global_pooling': 'max', 'learning_rate': 0.0020511785534695097, 'weight_decay': 0.00038463679065511445, 'beta_0': 0.8393614478851716, 'beta_1': 0.9863822102195758, 'epsilon': 6.237671336402228e-08, 'balanced_loss': False, 'epochs': 116, 'early_stopping_patience': 18, 'plateau_patience': 16, 'plateau_divider': 7}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 15:33:49,752] Trial 106 finished with value: 0.893348623853211 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.4830572680111817, 'batch_size': 230, 'attention_heads': 14, 'hidden_dimension': 93, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3489094948949976, 'global_pooling': 'mean', 'learning_rate': 0.00010964683116419347, 'weight_decay': 0.0003139466914542082, 'beta_0': 0.8449827602680194, 'beta_1': 0.984786526660928, 'epsilon': 7.017916846303114e-08, 'balanced_loss': False, 'epochs': 134, 'early_stopping_patience': 18, 'plateau_patience': 15, 'plateau_divider': 7}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 15:37:57,738] Trial 107 finished with value: 0.9013761467889908 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.40558201356835605, 'batch_size': 104, 'attention_heads': 12, 'hidden_dimension': 65, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4539109126158808, 'global_pooling': 'max', 'learning_rate': 0.0020284552417488646, 'weight_decay': 0.0005875698975111449, 'beta_0': 0.8388550074040229, 'beta_1': 0.9872542657507188, 'epsilon': 5.321857795918814e-08, 'balanced_loss': False, 'epochs': 143, 'early_stopping_patience': 18, 'plateau_patience': 18, 'plateau_divider': 6}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 15:41:46,308] Trial 108 finished with value: 0.8899082568807339 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.47923238680683417, 'batch_size': 211, 'attention_heads': 9, 'hidden_dimension': 51, 'number_of_hidden_layers': 2, 'dropout_rate': 0.333304072803192, 'global_pooling': 'max', 'learning_rate': 0.0003449933992614034, 'weight_decay': 0.0003299748193179466, 'beta_0': 0.8350900957701107, 'beta_1': 0.9877371747815525, 'epsilon': 1.068450241965489e-07, 'balanced_loss': True, 'epochs': 123, 'early_stopping_patience': 19, 'plateau_patience': 17, 'plateau_divider': 7}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 15:46:02,021] Trial 109 finished with value: 0.8922018348623854 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5001907623941338, 'batch_size': 218, 'attention_heads': 13, 'hidden_dimension': 101, 'number_of_hidden_layers': 2, 'dropout_rate': 0.31458238121927384, 'global_pooling': 'max', 'learning_rate': 0.000642654614269909, 'weight_decay': 0.0002830309027086937, 'beta_0': 0.8530218773145268, 'beta_1': 0.9866182149456161, 'epsilon': 2.1640885653784198e-08, 'balanced_loss': False, 'epochs': 116, 'early_stopping_patience': 16, 'plateau_patience': 14, 'plateau_divider': 6}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 15:51:36,951] Trial 110 finished with value: 0.8727064220183486 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.44079646738419076, 'batch_size': 224, 'attention_heads': 14, 'hidden_dimension': 133, 'number_of_hidden_layers': 2, 'dropout_rate': 0.32257279180381393, 'global_pooling': 'sum', 'learning_rate': 0.009280467826718014, 'weight_decay': 0.00017723334989559812, 'beta_0': 0.8413560259681502, 'beta_1': 0.9839847894612748, 'epsilon': 3.461469086121817e-08, 'balanced_loss': False, 'epochs': 131, 'early_stopping_patience': 18, 'plateau_patience': 15, 'plateau_divider': 6}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 15:57:49,543] Trial 111 finished with value: 0.9036697247706422 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.45972652691458843, 'batch_size': 233, 'attention_heads': 13, 'hidden_dimension': 230, 'number_of_hidden_layers': 2, 'dropout_rate': 0.34341610372063647, 'global_pooling': 'max', 'learning_rate': 0.0015870218609605605, 'weight_decay': 0.0005630244366871066, 'beta_0': 0.892556308569855, 'beta_1': 0.9893899317291089, 'epsilon': 6.223681312842835e-07, 'balanced_loss': False, 'epochs': 114, 'early_stopping_patience': 17, 'plateau_patience': 16, 'plateau_divider': 8}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 16:06:50,699] Trial 112 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4475822868016598, 'batch_size': 235, 'attention_heads': 13, 'hidden_dimension': 229, 'number_of_hidden_layers': 4, 'dropout_rate': 0.34714791511869664, 'global_pooling': 'max', 'learning_rate': 0.0025434337013494593, 'weight_decay': 0.0003516420451614338, 'beta_0': 0.8907799521451679, 'beta_1': 0.9862218615971319, 'epsilon': 7.899545592548993e-07, 'balanced_loss': False, 'epochs': 125, 'early_stopping_patience': 17, 'plateau_patience': 16, 'plateau_divider': 8}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 16:13:46,226] Trial 113 finished with value: 0.9048165137614679 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.46025827297498373, 'batch_size': 226, 'attention_heads': 13, 'hidden_dimension': 248, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3330754432043561, 'global_pooling': 'max', 'learning_rate': 0.001887651338629914, 'weight_decay': 0.0004544568556204626, 'beta_0': 0.8972985102707811, 'beta_1': 0.9898002064353992, 'epsilon': 8.779918334656253e-08, 'balanced_loss': False, 'epochs': 119, 'early_stopping_patience': 17, 'plateau_patience': 16, 'plateau_divider': 7}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 16:19:55,652] Trial 114 finished with value: 0.8967889908256881 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.49238099751584324, 'batch_size': 228, 'attention_heads': 13, 'hidden_dimension': 249, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3412971027816898, 'global_pooling': 'max', 'learning_rate': 0.0018991804190799655, 'weight_decay': 0.0008776128237618158, 'beta_0': 0.8945186592217493, 'beta_1': 0.9904241854973588, 'epsilon': 8.753277507031196e-08, 'balanced_loss': False, 'epochs': 108, 'early_stopping_patience': 16, 'plateau_patience': 17, 'plateau_divider': 8}. Best is trial 73 with value: 0.908256880733945.
[I 2024-11-28 16:25:35,730] Trial 115 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4699660604029109, 'batch_size': 199, 'attention_heads': 14, 'hidden_dimension': 163, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3633395022189097, 'global_pooling': 'max', 'learning_rate': 0.0035613772126253675, 'weight_decay': 0.0005941519528972085, 'beta_0': 0.898204912004869, 'beta_1': 0.9898008882414767, 'epsilon': 1.6104257852463715e-08, 'balanced_loss': False, 'epochs': 112, 'early_stopping_patience': 17, 'plateau_patience': 16, 'plateau_divider': 9}. Best is trial 73 with value: 0.908256880733945.
