[I 2025-03-27 16:44:57,528] A new study created in RDB with name: Ohsumed-GATv2-google-bert-bert-base-uncased-Grouped-No_Aggregation-No_Ablation-1.0-0.5
Token indices sequence length is longer than the specified maximum sequence length for this model (611 > 512). Running this sequence through the model will result in indexing errors
[I 2025-03-27 16:58:09,392] Trial 0 finished with value: 0.02088206824231669 and parameters: {'left_stride': 32, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.860845406169478, 'batch_size': 82, 'attention_heads': 9, 'hidden_dimension': 97, 'number_of_hidden_layers': 3, 'dropout_rate': 0.34184815819561254, 'global_pooling': 'max', 'learning_rate': 0.013826232179369865, 'weight_decay': 3.972110727381911e-06, 'beta_0': 0.849951952030185, 'beta_1': 0.9912118037965686, 'epsilon': 1.5339162591163588e-08, 'balanced_loss': True, 'epochs': 59, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 0 with value: 0.02088206824231669.
[I 2025-03-28 08:02:48,666] Trial 71 finished with value: 0.5008990970847841 and parameters: {'left_stride': 128, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8200933827302986, 'batch_size': 78, 'attention_heads': 6, 'hidden_dimension': 122, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4097267748144051, 'global_pooling': 'max', 'learning_rate': 0.000351231980186296, 'weight_decay': 2.741358997553651e-06, 'beta_0': 0.8657220355247102, 'beta_1': 0.9867483327257661, 'epsilon': 1.002351420992423e-06, 'balanced_loss': True, 'epochs': 111, 'early_stopping_patience': 15, 'plateau_patience': 25, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 08:14:33,643] Trial 72 finished with value: 0.508356769460997 and parameters: {'left_stride': 128, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8296369228658261, 'batch_size': 83, 'attention_heads': 11, 'hidden_dimension': 119, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3781000459818476, 'global_pooling': 'mean', 'learning_rate': 0.0006915328744842747, 'weight_decay': 2.787351667650963e-06, 'beta_0': 0.8598024827871722, 'beta_1': 0.9866884250725421, 'epsilon': 6.098768138259589e-07, 'balanced_loss': True, 'epochs': 113, 'early_stopping_patience': 18, 'plateau_patience': 25, 'plateau_divider': 4}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 08:25:28,963] Trial 73 finished with value: 0.47990466951713 and parameters: {'left_stride': 128, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8214768391176341, 'batch_size': 84, 'attention_heads': 10, 'hidden_dimension': 124, 'number_of_hidden_layers': 1, 'dropout_rate': 0.37217985913888196, 'global_pooling': 'mean', 'learning_rate': 0.0010483683184303676, 'weight_decay': 2.7320223011197774e-06, 'beta_0': 0.8647006407723212, 'beta_1': 0.9863753387574125, 'epsilon': 6.436990878847477e-07, 'balanced_loss': True, 'epochs': 110, 'early_stopping_patience': 16, 'plateau_patience': 25, 'plateau_divider': 4}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 08:37:59,961] Trial 74 finished with value: 0.4935551491390148 and parameters: {'left_stride': 128, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8159061216374563, 'batch_size': 78, 'attention_heads': 12, 'hidden_dimension': 118, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4087009425390454, 'global_pooling': 'mean', 'learning_rate': 0.000702475491728849, 'weight_decay': 2.3753219763880872e-06, 'beta_0': 0.8563821288751936, 'beta_1': 0.9844402918392571, 'epsilon': 1.0337291164062407e-06, 'balanced_loss': False, 'epochs': 97, 'early_stopping_patience': 18, 'plateau_patience': 25, 'plateau_divider': 4}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 08:51:46,331] Trial 75 finished with value: 0.4901532429216202 and parameters: {'left_stride': 128, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8122449713665116, 'batch_size': 62, 'attention_heads': 14, 'hidden_dimension': 136, 'number_of_hidden_layers': 1, 'dropout_rate': 0.35042894905842165, 'global_pooling': 'mean', 'learning_rate': 0.0014650813094883816, 'weight_decay': 4.640447718955623e-06, 'beta_0': 0.8707065066862179, 'beta_1': 0.9857607276031414, 'epsilon': 4.14682336377227e-07, 'balanced_loss': True, 'epochs': 115, 'early_stopping_patience': 18, 'plateau_patience': 25, 'plateau_divider': 3}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 09:05:46,177] Trial 76 finished with value: 0.48840805956724076 and parameters: {'left_stride': 128, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.8347326898316201, 'batch_size': 50, 'attention_heads': 13, 'hidden_dimension': 101, 'number_of_hidden_layers': 2, 'dropout_rate': 0.37790744172377994, 'global_pooling': 'mean', 'learning_rate': 0.0003046182669437018, 'weight_decay': 4.480880266655061e-05, 'beta_0': 0.8746174841883242, 'beta_1': 0.9872265645520801, 'epsilon': 2.041770149878782e-07, 'balanced_loss': True, 'epochs': 102, 'early_stopping_patience': 16, 'plateau_patience': 15, 'plateau_divider': 4}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 09:14:10,143] Trial 77 finished with value: 0.42697696096572996 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9738812452284537, 'batch_size': 89, 'attention_heads': 8, 'hidden_dimension': 60, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3344496744047207, 'global_pooling': 'mean', 'learning_rate': 0.0003837489224961655, 'weight_decay': 1.1753167468022382e-06, 'beta_0': 0.859665848309824, 'beta_1': 0.9866747208389223, 'epsilon': 1.0098802149343149e-07, 'balanced_loss': True, 'epochs': 112, 'early_stopping_patience': 17, 'plateau_patience': 23, 'plateau_divider': 4}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 09:25:44,531] Trial 78 finished with value: 0.40707126549551376 and parameters: {'left_stride': 128, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8487436448733129, 'batch_size': 68, 'attention_heads': 9, 'hidden_dimension': 89, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3611428165430056, 'global_pooling': 'sum', 'learning_rate': 0.0009231651810528498, 'weight_decay': 3.0535965885432532e-06, 'beta_0': 0.8149762825563563, 'beta_1': 0.9853837720091541, 'epsilon': 6.408629382495586e-07, 'balanced_loss': True, 'epochs': 120, 'early_stopping_patience': 22, 'plateau_patience': 22, 'plateau_divider': 6}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 09:36:00,424] Trial 79 finished with value: 0.4934797361765489 and parameters: {'left_stride': 32, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8538547794482416, 'batch_size': 42, 'attention_heads': 6, 'hidden_dimension': 150, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4445442469708818, 'global_pooling': 'mean', 'learning_rate': 0.0022363926308622607, 'weight_decay': 1.1270195909085755e-05, 'beta_0': 0.8645437551182792, 'beta_1': 0.9907470812259086, 'epsilon': 1.1788302746056188e-06, 'balanced_loss': True, 'epochs': 126, 'early_stopping_patience': 15, 'plateau_patience': 21, 'plateau_divider': 3}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 09:46:12,209] Trial 80 finished with value: 0.5031158520350527 and parameters: {'left_stride': 256, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8205167922257134, 'batch_size': 52, 'attention_heads': 5, 'hidden_dimension': 122, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4847622009864729, 'global_pooling': 'mean', 'learning_rate': 0.0005048234906126379, 'weight_decay': 1.926338744438018e-06, 'beta_0': 0.8677921481857594, 'beta_1': 0.9894048983391659, 'epsilon': 3.0068890109507887e-06, 'balanced_loss': False, 'epochs': 94, 'early_stopping_patience': 20, 'plateau_patience': 25, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 09:56:24,059] Trial 81 finished with value: 0.5194379544713539 and parameters: {'left_stride': 256, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8282822264496562, 'batch_size': 53, 'attention_heads': 5, 'hidden_dimension': 123, 'number_of_hidden_layers': 1, 'dropout_rate': 0.48504276815895897, 'global_pooling': 'mean', 'learning_rate': 0.0006466382889525243, 'weight_decay': 1.9124189010862664e-06, 'beta_0': 0.8698600581446382, 'beta_1': 0.9893030654160851, 'epsilon': 2.755509169390545e-06, 'balanced_loss': False, 'epochs': 93, 'early_stopping_patience': 20, 'plateau_patience': 25, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 10:06:13,648] Trial 82 finished with value: 0.47687435603756767 and parameters: {'left_stride': 256, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8299954366697357, 'batch_size': 55, 'attention_heads': 4, 'hidden_dimension': 129, 'number_of_hidden_layers': 1, 'dropout_rate': 0.48278393923332447, 'global_pooling': 'mean', 'learning_rate': 0.0006112864345835549, 'weight_decay': 1.834542979771138e-06, 'beta_0': 0.8685181254616161, 'beta_1': 0.9893654510547077, 'epsilon': 4.063467824873387e-06, 'balanced_loss': False, 'epochs': 75, 'early_stopping_patience': 20, 'plateau_patience': 24, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 10:16:07,572] Trial 83 finished with value: 0.48228881879845137 and parameters: {'left_stride': 256, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8407189193089704, 'batch_size': 50, 'attention_heads': 5, 'hidden_dimension': 117, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5066950059678315, 'global_pooling': 'mean', 'learning_rate': 0.0015270056808827576, 'weight_decay': 1.235480820264315e-06, 'beta_0': 0.8711131162371134, 'beta_1': 0.9904845728615861, 'epsilon': 5.474579557028417e-06, 'balanced_loss': False, 'epochs': 91, 'early_stopping_patience': 22, 'plateau_patience': 24, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 10:29:25,442] Trial 84 finished with value: 0.4922671346063018 and parameters: {'left_stride': 256, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8027233313242831, 'batch_size': 52, 'attention_heads': 11, 'hidden_dimension': 138, 'number_of_hidden_layers': 1, 'dropout_rate': 0.47533729023383914, 'global_pooling': 'mean', 'learning_rate': 0.0004904130642860094, 'weight_decay': 2.016584115616564e-06, 'beta_0': 0.8804867754292761, 'beta_1': 0.9915480429351253, 'epsilon': 2.7611655254251895e-06, 'balanced_loss': False, 'epochs': 96, 'early_stopping_patience': 20, 'plateau_patience': 25, 'plateau_divider': 2}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 10:40:48,496] Trial 85 finished with value: 0.4923924828648955 and parameters: {'left_stride': 256, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8260108137200364, 'batch_size': 45, 'attention_heads': 10, 'hidden_dimension': 106, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4959068901381669, 'global_pooling': 'mean', 'learning_rate': 0.00066759554015666, 'weight_decay': 7.709093384857766e-06, 'beta_0': 0.8044476809640742, 'beta_1': 0.9878454772707119, 'epsilon': 1.7276275432746789e-06, 'balanced_loss': False, 'epochs': 83, 'early_stopping_patience': 19, 'plateau_patience': 18, 'plateau_divider': 4}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 10:52:19,207] Trial 86 finished with value: 0.43799401933206566 and parameters: {'left_stride': 256, 'right_stride': 64, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.8083746696059934, 'batch_size': 57, 'attention_heads': 4, 'hidden_dimension': 133, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5049511847404826, 'global_pooling': 'mean', 'learning_rate': 0.0011800317741108236, 'weight_decay': 1.6769247853180765e-06, 'beta_0': 0.8773396490404717, 'beta_1': 0.9888083761668316, 'epsilon': 2.783845755893667e-06, 'balanced_loss': False, 'epochs': 70, 'early_stopping_patience': 21, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 25 with value: 0.5211843445583384.
The selected strides are greater or equal to the total chunk size.
[I 2025-03-28 10:52:20,695] Trial 87 finished with value: -1.0 and parameters: {'left_stride': 256, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8199878793200621, 'batch_size': 61, 'attention_heads': 5, 'hidden_dimension': 126, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5310488517426053, 'global_pooling': 'mean', 'learning_rate': 0.0026681672279174097, 'weight_decay': 4.161663531987599e-06, 'beta_0': 0.8561919551639603, 'beta_1': 0.9892720789138838, 'epsilon': 7.868489828882267e-07, 'balanced_loss': False, 'epochs': 87, 'early_stopping_patience': 21, 'plateau_patience': 25, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 11:05:09,091] Trial 88 finished with value: 0.49576829547225737 and parameters: {'left_stride': 256, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9121098929629361, 'batch_size': 47, 'attention_heads': 9, 'hidden_dimension': 143, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4870516726475354, 'global_pooling': 'mean', 'learning_rate': 0.00017317869697403617, 'weight_decay': 2.4189148647540367e-06, 'beta_0': 0.8599904174990484, 'beta_1': 0.9900256118332728, 'epsilon': 2.809580154956815e-05, 'balanced_loss': False, 'epochs': 106, 'early_stopping_patience': 20, 'plateau_patience': 24, 'plateau_divider': 6}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 11:27:52,731] Trial 89 finished with value: 0.4398589484685719 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8114766893764299, 'batch_size': 37, 'attention_heads': 12, 'hidden_dimension': 97, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4581326853051502, 'global_pooling': 'mean', 'learning_rate': 2.075599180603283e-05, 'weight_decay': 3.2821259634104033e-06, 'beta_0': 0.8674794142148733, 'beta_1': 0.9912472807991194, 'epsilon': 7.94395423239502e-06, 'balanced_loss': False, 'epochs': 96, 'early_stopping_patience': 19, 'plateau_patience': 23, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 11:39:23,609] Trial 90 finished with value: 0.466938201079819 and parameters: {'left_stride': 256, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.8438177259082564, 'batch_size': 43, 'attention_heads': 10, 'hidden_dimension': 77, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5742068142445795, 'global_pooling': 'mean', 'learning_rate': 0.00024133818488538374, 'weight_decay': 1.3364173441055344e-06, 'beta_0': 0.8632500780434168, 'beta_1': 0.9896671869310443, 'epsilon': 1.298916169709991e-06, 'balanced_loss': False, 'epochs': 77, 'early_stopping_patience': 18, 'plateau_patience': 24, 'plateau_divider': 6}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 11:49:17,128] Trial 91 finished with value: 0.4119565358885648 and parameters: {'left_stride': 128, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8191698732971121, 'batch_size': 65, 'attention_heads': 5, 'hidden_dimension': 124, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3886156604741365, 'global_pooling': 'sum', 'learning_rate': 0.0003211170282652383, 'weight_decay': 2.6860349302427563e-06, 'beta_0': 0.8654352346005677, 'beta_1': 0.9874836007352634, 'epsilon': 5.077230089838107e-07, 'balanced_loss': True, 'epochs': 100, 'early_stopping_patience': 14, 'plateau_patience': 25, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 11:59:19,474] Trial 92 finished with value: 0.4806491964336532 and parameters: {'left_stride': 128, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8356854255715853, 'batch_size': 83, 'attention_heads': 6, 'hidden_dimension': 119, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3987058150834215, 'global_pooling': 'max', 'learning_rate': 0.000507589757373362, 'weight_decay': 2.1917846684273868e-06, 'beta_0': 0.871671376792584, 'beta_1': 0.986834525927231, 'epsilon': 1.7556416047222505e-06, 'balanced_loss': True, 'epochs': 113, 'early_stopping_patience': 13, 'plateau_patience': 25, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 12:09:14,712] Trial 93 finished with value: 0.5045694044816766 and parameters: {'left_stride': 128, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8273466274464553, 'batch_size': 34, 'attention_heads': 6, 'hidden_dimension': 113, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4770782490866231, 'global_pooling': 'mean', 'learning_rate': 0.00037319889517355793, 'weight_decay': 1.7009001830842995e-06, 'beta_0': 0.8752936393543239, 'beta_1': 0.992366497408851, 'epsilon': 8.442371330627822e-07, 'balanced_loss': True, 'epochs': 108, 'early_stopping_patience': 16, 'plateau_patience': 25, 'plateau_divider': 5}. Best is trial 25 with value: 0.5211843445583384.
[I 2025-03-28 12:19:34,828] Trial 94 finished with value: 0.5247771759029366 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8306112134846624, 'batch_size': 41, 'attention_heads': 7, 'hidden_dimension': 107, 'number_of_hidden_layers': 1, 'dropout_rate': 0.46495138298402877, 'global_pooling': 'mean', 'learning_rate': 0.0009720984771732174, 'weight_decay': 1.7617317550629128e-06, 'beta_0': 0.875324728150264, 'beta_1': 0.9917268161797053, 'epsilon': 6.247378135457346e-05, 'balanced_loss': False, 'epochs': 133, 'early_stopping_patience': 17, 'plateau_patience': 24, 'plateau_divider': 4}. Best is trial 94 with value: 0.5247771759029366.
[I 2025-03-28 12:34:28,348] Trial 95 finished with value: 0.4742269660151375 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8289691464452006, 'batch_size': 34, 'attention_heads': 7, 'hidden_dimension': 115, 'number_of_hidden_layers': 4, 'dropout_rate': 0.46728618088588175, 'global_pooling': 'mean', 'learning_rate': 0.0007221733979162552, 'weight_decay': 1.784217680941038e-06, 'beta_0': 0.8822037903642277, 'beta_1': 0.9926664458779649, 'epsilon': 3.3983166900155383e-06, 'balanced_loss': False, 'epochs': 133, 'early_stopping_patience': 17, 'plateau_patience': 24, 'plateau_divider': 4}. Best is trial 94 with value: 0.5247771759029366.
[I 2025-03-28 12:44:17,589] Trial 96 finished with value: 0.49280624281900254 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8150609504456465, 'batch_size': 40, 'attention_heads': 6, 'hidden_dimension': 102, 'number_of_hidden_layers': 1, 'dropout_rate': 0.48008933872433585, 'global_pooling': 'mean', 'learning_rate': 0.001088286942740035, 'weight_decay': 1.1141734777539147e-06, 'beta_0': 0.8750417314281291, 'beta_1': 0.9921634743077655, 'epsilon': 7.514217595276312e-05, 'balanced_loss': False, 'epochs': 153, 'early_stopping_patience': 16, 'plateau_patience': 25, 'plateau_divider': 4}. Best is trial 94 with value: 0.5247771759029366.
[I 2025-03-28 12:54:03,594] Trial 97 finished with value: 0.5094071151753438 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8253491748965119, 'batch_size': 33, 'attention_heads': 7, 'hidden_dimension': 131, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4926682948576008, 'global_pooling': 'mean', 'learning_rate': 0.0009255123348347778, 'weight_decay': 1.546824020084537e-06, 'beta_0': 0.8870275302194529, 'beta_1': 0.9932557657786956, 'epsilon': 8.23874427228921e-07, 'balanced_loss': False, 'epochs': 138, 'early_stopping_patience': 16, 'plateau_patience': 24, 'plateau_divider': 4}. Best is trial 94 with value: 0.5247771759029366.
[I 2025-03-28 13:03:48,593] Trial 98 finished with value: 0.5145561186616188 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8261720927234261, 'batch_size': 34, 'attention_heads': 7, 'hidden_dimension': 160, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4907173040026497, 'global_pooling': 'mean', 'learning_rate': 0.0008924279384613794, 'weight_decay': 1.429962617207223e-06, 'beta_0': 0.8929587794537054, 'beta_1': 0.9939908042203689, 'epsilon': 3.5760570338963014e-07, 'balanced_loss': False, 'epochs': 140, 'early_stopping_patience': 17, 'plateau_patience': 24, 'plateau_divider': 3}. Best is trial 94 with value: 0.5247771759029366.
[I 2025-03-28 13:13:45,099] Trial 99 finished with value: 0.49017493441888743 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8042299756028309, 'batch_size': 32, 'attention_heads': 7, 'hidden_dimension': 158, 'number_of_hidden_layers': 0, 'dropout_rate': 0.49002863056281093, 'global_pooling': 'mean', 'learning_rate': 0.0009004397341055286, 'weight_decay': 1.4369487060906971e-06, 'beta_0': 0.8935119376108679, 'beta_1': 0.9956000734681308, 'epsilon': 2.7258596388151704e-07, 'balanced_loss': False, 'epochs': 140, 'early_stopping_patience': 17, 'plateau_patience': 24, 'plateau_divider': 3}. Best is trial 94 with value: 0.5247771759029366.
[I 2025-03-28 13:22:16,641] Trial 100 finished with value: 0.3918042632808075 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.9493912581128809, 'batch_size': 39, 'attention_heads': 7, 'hidden_dimension': 172, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5176311762714191, 'global_pooling': 'mean', 'learning_rate': 0.0015961575623233142, 'weight_decay': 1.0002388620025186e-06, 'beta_0': 0.8902733579233184, 'beta_1': 0.9931737761045241, 'epsilon': 5.24442399632592e-07, 'balanced_loss': False, 'epochs': 138, 'early_stopping_patience': 18, 'plateau_patience': 23, 'plateau_divider': 3}. Best is trial 94 with value: 0.5247771759029366.
[I 2025-03-28 13:32:08,053] Trial 101 finished with value: 0.49653964018029995 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8268044504120491, 'batch_size': 35, 'attention_heads': 8, 'hidden_dimension': 147, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5015995293088403, 'global_pooling': 'mean', 'learning_rate': 0.0019226085614011206, 'weight_decay': 1.5821039749786315e-06, 'beta_0': 0.8987392207120393, 'beta_1': 0.9944608084610557, 'epsilon': 3.2432565781778163e-07, 'balanced_loss': False, 'epochs': 149, 'early_stopping_patience': 16, 'plateau_patience': 24, 'plateau_divider': 3}. Best is trial 94 with value: 0.5247771759029366.
[I 2025-03-28 13:41:28,379] Trial 102 finished with value: 0.46097646211532806 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8392484727781607, 'batch_size': 34, 'attention_heads': 7, 'hidden_dimension': 130, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4744320577767405, 'global_pooling': 'mean', 'learning_rate': 0.0007775906251371137, 'weight_decay': 1.236794389777671e-06, 'beta_0': 0.889360368467133, 'beta_1': 0.9922791299627705, 'epsilon': 8.193815571941208e-07, 'balanced_loss': False, 'epochs': 132, 'early_stopping_patience': 17, 'plateau_patience': 24, 'plateau_divider': 2}. Best is trial 94 with value: 0.5247771759029366.
[I 2025-03-28 13:51:16,395] Trial 103 finished with value: 0.4663165798701793 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8245297530081526, 'batch_size': 41, 'attention_heads': 8, 'hidden_dimension': 139, 'number_of_hidden_layers': 0, 'dropout_rate': 0.49380332496673185, 'global_pooling': 'mean', 'learning_rate': 0.0012544049308843709, 'weight_decay': 2.1730020360246876e-06, 'beta_0': 0.8855200402705905, 'beta_1': 0.991755677724416, 'epsilon': 5.528421231247166e-07, 'balanced_loss': False, 'epochs': 128, 'early_stopping_patience': 16, 'plateau_patience': 24, 'plateau_divider': 4}. Best is trial 94 with value: 0.5247771759029366.
[I 2025-03-28 14:00:23,435] Trial 104 finished with value: 0.4295419544682069 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8515142124544091, 'batch_size': 37, 'attention_heads': 6, 'hidden_dimension': 111, 'number_of_hidden_layers': 0, 'dropout_rate': 0.46092446061063647, 'global_pooling': 'mean', 'learning_rate': 0.00042231633759363306, 'weight_decay': 0.0004013962234652322, 'beta_0': 0.8832942578911234, 'beta_1': 0.9938522680691809, 'epsilon': 3.8202542856973953e-07, 'balanced_loss': False, 'epochs': 135, 'early_stopping_patience': 17, 'plateau_patience': 23, 'plateau_divider': 3}. Best is trial 94 with value: 0.5247771759029366.
[I 2025-03-28 14:10:05,729] Trial 105 finished with value: 0.48502671477644155 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8318633655614986, 'batch_size': 32, 'attention_heads': 7, 'hidden_dimension': 165, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5110631676723342, 'global_pooling': 'mean', 'learning_rate': 0.0009615584676594722, 'weight_decay': 1.649908517856061e-06, 'beta_0': 0.8967836840001616, 'beta_1': 0.9910882880505987, 'epsilon': 6.245455105398957e-05, 'balanced_loss': False, 'epochs': 126, 'early_stopping_patience': 16, 'plateau_patience': 10, 'plateau_divider': 4}. Best is trial 94 with value: 0.5247771759029366.
[I 2025-03-28 14:20:30,924] Trial 106 finished with value: 0.48027248582289717 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8152847378588345, 'batch_size': 45, 'attention_heads': 8, 'hidden_dimension': 135, 'number_of_hidden_layers': 0, 'dropout_rate': 0.46888185797635273, 'global_pooling': 'mean', 'learning_rate': 0.000555420449553363, 'weight_decay': 1.2749241114583623e-06, 'beta_0': 0.8942088284326081, 'beta_1': 0.9944478742381391, 'epsilon': 2.023869185625831e-07, 'balanced_loss': False, 'epochs': 143, 'early_stopping_patience': 24, 'plateau_patience': 22, 'plateau_divider': 3}. Best is trial 94 with value: 0.5247771759029366.
