[I 2025-03-26 19:25:38,608] A new study created in RDB with name: Ohsumed-GATv2-google-bert-bert-base-uncased-Grouped-No_Aggregation-Random_Attentions-0.0-0.0
Token indices sequence length is longer than the specified maximum sequence length for this model (611 > 512). Running this sequence through the model will result in indexing errors
[I 2025-03-26 19:39:25,119] Trial 0 finished with value: 0.01759408042222749 and parameters: {'left_stride': 32, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.860845406169478, 'batch_size': 82, 'attention_heads': 9, 'hidden_dimension': 97, 'number_of_hidden_layers': 3, 'dropout_rate': 0.34184815819561254, 'global_pooling': 'max', 'learning_rate': 0.013826232179369865, 'weight_decay': 3.972110727381911e-06, 'beta_0': 0.849951952030185, 'beta_1': 0.9912118037965686, 'epsilon': 1.5339162591163588e-08, 'balanced_loss': True, 'epochs': 59, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 0 with value: 0.01759408042222749.
[I 2025-03-27 07:55:53,703] Trial 71 finished with value: 0.600442446322153 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9007549384505974, 'batch_size': 41, 'attention_heads': 14, 'hidden_dimension': 45, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3236535839561208, 'global_pooling': 'mean', 'learning_rate': 0.00377453812455788, 'weight_decay': 0.0005811483908901093, 'beta_0': 0.8075493867603121, 'beta_1': 0.9907617068462499, 'epsilon': 1.562928764824258e-08, 'balanced_loss': False, 'epochs': 127, 'early_stopping_patience': 21, 'plateau_patience': 11, 'plateau_divider': 7}. Best is trial 24 with value: 0.6159477169087832.
[I 2025-03-27 08:04:50,289] Trial 72 finished with value: 0.6205214395021488 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8879831014460655, 'batch_size': 34, 'attention_heads': 15, 'hidden_dimension': 47, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3250556077698277, 'global_pooling': 'mean', 'learning_rate': 0.00335417080474832, 'weight_decay': 0.0006197157025285888, 'beta_0': 0.8071158391222429, 'beta_1': 0.9919607444840759, 'epsilon': 1.0285165466353076e-08, 'balanced_loss': False, 'epochs': 127, 'early_stopping_patience': 21, 'plateau_patience': 11, 'plateau_divider': 7}. Best is trial 72 with value: 0.6205214395021488.
[I 2025-03-27 08:13:43,732] Trial 73 finished with value: 0.5794583388141606 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8923626430900271, 'batch_size': 34, 'attention_heads': 15, 'hidden_dimension': 46, 'number_of_hidden_layers': 0, 'dropout_rate': 0.30218544807534153, 'global_pooling': 'mean', 'learning_rate': 0.0038878133045166683, 'weight_decay': 0.0006653617965035828, 'beta_0': 0.8061006224384598, 'beta_1': 0.9909108970209685, 'epsilon': 2.476381313829232e-08, 'balanced_loss': False, 'epochs': 126, 'early_stopping_patience': 21, 'plateau_patience': 11, 'plateau_divider': 7}. Best is trial 72 with value: 0.6205214395021488.
[I 2025-03-27 08:22:47,019] Trial 74 finished with value: 0.5940652047264997 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.886163848968066, 'batch_size': 40, 'attention_heads': 15, 'hidden_dimension': 55, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3219896055980758, 'global_pooling': 'mean', 'learning_rate': 0.0022153806551662215, 'weight_decay': 0.00034195125804841505, 'beta_0': 0.8132561686673846, 'beta_1': 0.9921582803536543, 'epsilon': 4.910089416046282e-08, 'balanced_loss': False, 'epochs': 137, 'early_stopping_patience': 21, 'plateau_patience': 13, 'plateau_divider': 6}. Best is trial 72 with value: 0.6205214395021488.
[I 2025-03-27 08:31:37,210] Trial 75 finished with value: 0.6071241295905069 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9024802157666706, 'batch_size': 32, 'attention_heads': 14, 'hidden_dimension': 45, 'number_of_hidden_layers': 0, 'dropout_rate': 0.32838620080660286, 'global_pooling': 'mean', 'learning_rate': 0.003055967928544482, 'weight_decay': 0.00048528097954573385, 'beta_0': 0.8110919147644918, 'beta_1': 0.9901488904914197, 'epsilon': 1.4432483897297836e-08, 'balanced_loss': False, 'epochs': 115, 'early_stopping_patience': 23, 'plateau_patience': 11, 'plateau_divider': 6}. Best is trial 72 with value: 0.6205214395021488.
[I 2025-03-27 08:40:48,822] Trial 76 finished with value: 0.6172370994719721 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8643330983867165, 'batch_size': 35, 'attention_heads': 16, 'hidden_dimension': 43, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3308365502869076, 'global_pooling': 'mean', 'learning_rate': 0.0029831767463284996, 'weight_decay': 0.0004926804282766422, 'beta_0': 0.8172887301917837, 'beta_1': 0.9896649659238395, 'epsilon': 1.1875083347847499e-08, 'balanced_loss': False, 'epochs': 119, 'early_stopping_patience': 24, 'plateau_patience': 11, 'plateau_divider': 6}. Best is trial 72 with value: 0.6205214395021488.
[I 2025-03-27 08:50:22,343] Trial 77 finished with value: 0.5953250239437645 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8644785848158913, 'batch_size': 35, 'attention_heads': 16, 'hidden_dimension': 62, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3005718651620367, 'global_pooling': 'mean', 'learning_rate': 0.0033722340473253728, 'weight_decay': 0.0005813298657724717, 'beta_0': 0.8170482400099791, 'beta_1': 0.9897747428271192, 'epsilon': 1.0063703469209482e-08, 'balanced_loss': False, 'epochs': 121, 'early_stopping_patience': 23, 'plateau_patience': 11, 'plateau_divider': 6}. Best is trial 72 with value: 0.6205214395021488.
[I 2025-03-27 08:59:45,710] Trial 78 finished with value: 0.452629837625933 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.9018973988699253, 'batch_size': 44, 'attention_heads': 15, 'hidden_dimension': 40, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3162960500247024, 'global_pooling': 'mean', 'learning_rate': 0.011521180494604816, 'weight_decay': 0.0002824361372505865, 'beta_0': 0.8072268496777024, 'beta_1': 0.9890245765048747, 'epsilon': 2.3113289699726393e-08, 'balanced_loss': False, 'epochs': 133, 'early_stopping_patience': 24, 'plateau_patience': 11, 'plateau_divider': 5}. Best is trial 72 with value: 0.6205214395021488.
[I 2025-03-27 09:08:51,486] Trial 79 finished with value: 0.5985697225446677 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8547219631394785, 'batch_size': 51, 'attention_heads': 16, 'hidden_dimension': 34, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3309751096433998, 'global_pooling': 'mean', 'learning_rate': 0.005507043010941042, 'weight_decay': 0.0004850446008934607, 'beta_0': 0.8039345039973228, 'beta_1': 0.9867175041238269, 'epsilon': 3.296533811048455e-08, 'balanced_loss': False, 'epochs': 102, 'early_stopping_patience': 25, 'plateau_patience': 10, 'plateau_divider': 6}. Best is trial 72 with value: 0.6205214395021488.
[I 2025-03-27 09:17:51,509] Trial 80 finished with value: 0.48669320306536656 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9108876396678875, 'batch_size': 36, 'attention_heads': 14, 'hidden_dimension': 69, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3489268791281575, 'global_pooling': 'mean', 'learning_rate': 0.0184529245233801, 'weight_decay': 0.0008294601267586704, 'beta_0': 0.8248236841134017, 'beta_1': 0.9902155697666901, 'epsilon': 1.6798317091885662e-08, 'balanced_loss': False, 'epochs': 142, 'early_stopping_patience': 21, 'plateau_patience': 13, 'plateau_divider': 6}. Best is trial 72 with value: 0.6205214395021488.
[I 2025-03-27 09:27:01,117] Trial 81 finished with value: 0.5818649316719562 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8421042373736376, 'batch_size': 48, 'attention_heads': 16, 'hidden_dimension': 34, 'number_of_hidden_layers': 0, 'dropout_rate': 0.33246630415651396, 'global_pooling': 'mean', 'learning_rate': 0.006090567724238294, 'weight_decay': 0.000488484939518749, 'beta_0': 0.803318431154143, 'beta_1': 0.9868871441847866, 'epsilon': 3.397560490669e-08, 'balanced_loss': False, 'epochs': 101, 'early_stopping_patience': 25, 'plateau_patience': 10, 'plateau_divider': 6}. Best is trial 72 with value: 0.6205214395021488.
[I 2025-03-27 09:36:30,347] Trial 82 finished with value: 0.545691058533129 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8546764021653427, 'batch_size': 51, 'attention_heads': 16, 'hidden_dimension': 59, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3256113891552108, 'global_pooling': 'mean', 'learning_rate': 0.00815646635753624, 'weight_decay': 0.0006410627222628074, 'beta_0': 0.8056174001167402, 'beta_1': 0.9920642994261099, 'epsilon': 1.3313573889209476e-08, 'balanced_loss': False, 'epochs': 118, 'early_stopping_patience': 24, 'plateau_patience': 11, 'plateau_divider': 7}. Best is trial 72 with value: 0.6205214395021488.
[I 2025-03-27 09:45:32,108] Trial 83 finished with value: 0.603322477462611 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8712711924009129, 'batch_size': 42, 'attention_heads': 15, 'hidden_dimension': 42, 'number_of_hidden_layers': 0, 'dropout_rate': 0.33883535146317456, 'global_pooling': 'mean', 'learning_rate': 0.0044904716807833535, 'weight_decay': 0.00046044342029833156, 'beta_0': 0.8000083933044473, 'beta_1': 0.9872710323060879, 'epsilon': 2.9583539539617136e-08, 'balanced_loss': False, 'epochs': 107, 'early_stopping_patience': 25, 'plateau_patience': 13, 'plateau_divider': 6}. Best is trial 72 with value: 0.6205214395021488.
[I 2025-03-27 09:54:37,798] Trial 84 finished with value: 0.6266694420658893 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8729901057528958, 'batch_size': 43, 'attention_heads': 15, 'hidden_dimension': 42, 'number_of_hidden_layers': 0, 'dropout_rate': 0.34018474998710907, 'global_pooling': 'mean', 'learning_rate': 0.0028968532819268135, 'weight_decay': 0.0002472382318384534, 'beta_0': 0.8002434778807651, 'beta_1': 0.9893256422141213, 'epsilon': 2.042775176103514e-08, 'balanced_loss': False, 'epochs': 107, 'early_stopping_patience': 23, 'plateau_patience': 13, 'plateau_divider': 7}. Best is trial 84 with value: 0.6266694420658893.
[I 2025-03-27 10:03:46,404] Trial 85 finished with value: 0.5805229610046687 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8713077820766663, 'batch_size': 45, 'attention_heads': 15, 'hidden_dimension': 41, 'number_of_hidden_layers': 0, 'dropout_rate': 0.31897287212264136, 'global_pooling': 'mean', 'learning_rate': 0.003580588988228625, 'weight_decay': 0.0002910587484399265, 'beta_0': 0.80028696982684, 'beta_1': 0.989351866711396, 'epsilon': 4.41310868357518e-08, 'balanced_loss': False, 'epochs': 112, 'early_stopping_patience': 23, 'plateau_patience': 12, 'plateau_divider': 5}. Best is trial 84 with value: 0.6266694420658893.
[I 2025-03-27 10:12:52,853] Trial 86 finished with value: 0.44311398642833366 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8920034196015753, 'batch_size': 42, 'attention_heads': 15, 'hidden_dimension': 51, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3417384159450169, 'global_pooling': 'sum', 'learning_rate': 0.004550050719508664, 'weight_decay': 0.00023382251290573778, 'beta_0': 0.8166096900325038, 'beta_1': 0.9875826007215577, 'epsilon': 6.60919261170436e-08, 'balanced_loss': False, 'epochs': 107, 'early_stopping_patience': 25, 'plateau_patience': 13, 'plateau_divider': 7}. Best is trial 84 with value: 0.6266694420658893.
[I 2025-03-27 10:22:09,808] Trial 87 finished with value: 0.565948423310667 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8419753109745114, 'batch_size': 32, 'attention_heads': 14, 'hidden_dimension': 44, 'number_of_hidden_layers': 0, 'dropout_rate': 0.31104944511911037, 'global_pooling': 'max', 'learning_rate': 0.0030112456535542113, 'weight_decay': 0.000398369893060901, 'beta_0': 0.8189658430697575, 'beta_1': 0.9886584896320711, 'epsilon': 7.26526778245104e-07, 'balanced_loss': False, 'epochs': 124, 'early_stopping_patience': 23, 'plateau_patience': 13, 'plateau_divider': 6}. Best is trial 84 with value: 0.6266694420658893.
[I 2025-03-27 10:31:23,142] Trial 88 finished with value: 0.4970135828953108 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.9015971204945616, 'batch_size': 39, 'attention_heads': 15, 'hidden_dimension': 51, 'number_of_hidden_layers': 0, 'dropout_rate': 0.30655352171819505, 'global_pooling': 'mean', 'learning_rate': 0.0018327858943141334, 'weight_decay': 0.0007460598372945029, 'beta_0': 0.8127901331450467, 'beta_1': 0.9901848764970725, 'epsilon': 2.7064657193177412e-08, 'balanced_loss': False, 'epochs': 108, 'early_stopping_patience': 24, 'plateau_patience': 11, 'plateau_divider': 7}. Best is trial 84 with value: 0.6266694420658893.
[I 2025-03-27 10:54:11,502] Trial 89 finished with value: 0.5149447772633294 and parameters: {'left_stride': 32, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9097512576218734, 'batch_size': 42, 'attention_heads': 14, 'hidden_dimension': 74, 'number_of_hidden_layers': 4, 'dropout_rate': 0.3259781830498462, 'global_pooling': 'mean', 'learning_rate': 1.91167899425348e-05, 'weight_decay': 0.00024594406617949136, 'beta_0': 0.8072322610962149, 'beta_1': 0.9915592121066491, 'epsilon': 1.8436059013408174e-08, 'balanced_loss': False, 'epochs': 117, 'early_stopping_patience': 20, 'plateau_patience': 12, 'plateau_divider': 6}. Best is trial 84 with value: 0.6266694420658893.
[I 2025-03-27 11:03:16,019] Trial 90 finished with value: 0.5509539197189517 and parameters: {'left_stride': 256, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.868423633685581, 'batch_size': 37, 'attention_heads': 14, 'hidden_dimension': 38, 'number_of_hidden_layers': 0, 'dropout_rate': 0.34346873006505213, 'global_pooling': 'mean', 'learning_rate': 0.006768928835570826, 'weight_decay': 0.00015853339863093816, 'beta_0': 0.8023279157913179, 'beta_1': 0.9878029792085586, 'epsilon': 1.3426411246388835e-06, 'balanced_loss': False, 'epochs': 94, 'early_stopping_patience': 21, 'plateau_patience': 14, 'plateau_divider': 7}. Best is trial 84 with value: 0.6266694420658893.
[I 2025-03-27 11:12:32,308] Trial 91 finished with value: 0.6153599926590233 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8743550225961138, 'batch_size': 36, 'attention_heads': 15, 'hidden_dimension': 59, 'number_of_hidden_layers': 0, 'dropout_rate': 0.353642416450254, 'global_pooling': 'mean', 'learning_rate': 0.004624834416521139, 'weight_decay': 0.0005821796597847328, 'beta_0': 0.8098972779518524, 'beta_1': 0.9896139079730747, 'epsilon': 2.1617214555091534e-08, 'balanced_loss': False, 'epochs': 126, 'early_stopping_patience': 22, 'plateau_patience': 11, 'plateau_divider': 7}. Best is trial 84 with value: 0.6266694420658893.
[I 2025-03-27 11:22:11,590] Trial 92 finished with value: 0.5833219804554134 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8637447663244882, 'batch_size': 34, 'attention_heads': 15, 'hidden_dimension': 69, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3373625295676947, 'global_pooling': 'mean', 'learning_rate': 0.004311175858779392, 'weight_decay': 0.0005806999494602797, 'beta_0': 0.8056586031593895, 'beta_1': 0.9894940159724179, 'epsilon': 2.1463800300612878e-08, 'balanced_loss': False, 'epochs': 122, 'early_stopping_patience': 23, 'plateau_patience': 11, 'plateau_divider': 7}. Best is trial 84 with value: 0.6266694420658893.
slurmstepd: error: *** JOB 15527786 ON gpu015 CANCELLED AT 2025-03-27T11:25:50 DUE TO TIME LIMIT ***
