index,length,unique_words,type_token_ratio,Flesch_Reading_ease_score,average_syllables_per_word,average_sentence_length,percentage_monosyllabic_words,percentage_polysyllabic_words
2055,84,59,0.7023809523809523,-13.79,1.5714285714285714,84.0,0.6547619047619048,0.16666666666666666
2056,19,17,0.8947368421052632,69.11,1.368421052631579,19.0,0.7368421052631579,0.05263157894736842
2057,204,107,0.5245098039215687,-137.28,1.5980392156862746,204.0,0.6862745098039216,0.16666666666666666
2058,9,9,1.0,79.26,1.4444444444444444,9.0,0.5555555555555556,0.0
2059,84,56,0.6666666666666666,-6.35,1.4880952380952381,84.0,0.6666666666666666,0.10714285714285714
2060,158,85,0.5379746835443038,-77.06,1.4430379746835442,158.0,0.7341772151898734,0.10759493670886076
2061,43,23,0.5348837209302325,60.66,1.186046511627907,43.0,0.8604651162790697,0.0
2062,47,30,0.6382978723404256,22.76,1.5957446808510638,47.0,0.6382978723404256,0.10638297872340426
2063,58,31,0.5344827586206896,54.91,1.1379310344827587,58.0,0.896551724137931,0.017241379310344827
2064,97,62,0.6391752577319587,-20.56,1.5360824742268042,97.0,0.7216494845360825,0.17525773195876287
2065,38,30,0.7894736842105263,58.29,1.263157894736842,38.0,0.8421052631578947,0.10526315789473684
2066,62,37,0.5967741935483871,7.53,1.596774193548387,62.0,0.6774193548387096,0.16129032258064516
2067,73,42,0.5753424657534246,-1.27,1.6575342465753424,73.0,0.8356164383561644,0.136986301369863
2068,58,41,0.7068965517241379,3.13,1.7241379310344827,58.0,0.603448275862069,0.1896551724137931
2069,12,11,0.9166666666666666,84.68,1.3333333333333333,12.0,0.6666666666666666,0.0
2070,18,17,0.9444444444444444,87.05,1.2222222222222223,18.0,0.8333333333333334,0.05555555555555555
2071,263,159,0.6045627376425855,-209.69,1.6996197718631179,263.0,0.6577946768060836,0.18250950570342206
2072,49,39,0.7959183673469388,28.17,1.6122448979591837,49.0,0.673469387755102,0.16326530612244897
2073,409,192,0.46943765281173594,-345.02,1.4743276283618583,409.0,0.7432762836185819,0.10268948655256724
2074,673,296,0.4398216939078752,-640.38,1.4710252600297178,673.0,0.8008915304606241,0.10104011887072809
2075,65,48,0.7384615384615385,17.35,1.4615384615384615,65.0,0.8153846153846154,0.07692307692307693
2076,75,56,0.7466666666666667,1.78,1.5066666666666666,75.0,0.6933333333333334,0.12
2077,103,64,0.6213592233009708,-11.76,1.3495145631067962,103.0,0.7669902912621359,0.02912621359223301
2078,96,46,0.4791666666666667,5.85,1.2291666666666667,96.0,0.84375,0.03125
2079,53,34,0.6415094339622641,42.05,1.320754716981132,53.0,0.8113207547169812,0.07547169811320754
2080,48,26,0.5416666666666666,56.6,1.2083333333333333,48.0,0.8333333333333334,0.041666666666666664
2081,54,38,0.7037037037037037,41.03,1.3333333333333333,54.0,0.7407407407407407,0.037037037037037035
2082,18,14,0.7777777777777778,87.05,1.2222222222222223,18.0,0.7777777777777778,0.0
2083,43,27,0.627906976744186,44.75,1.372093023255814,43.0,0.7906976744186046,0.06976744186046512
2084,266,150,0.5639097744360902,-206.64,1.6766917293233083,266.0,0.6466165413533834,0.17293233082706766
2085,129,58,0.4496124031007752,-44.58,1.4186046511627908,129.0,0.7674418604651163,0.12403100775193798
2086,10,9,0.9,69.79,1.5,10.0,0.8,0.2
2087,11,11,1.0,68.77,1.4545454545454546,11.0,0.7272727272727273,0.09090909090909091
2088,83,62,0.7469879518072289,-7.36,1.5542168674698795,83.0,0.7349397590361446,0.1566265060240964
2089,78,59,0.7564102564102564,-18.19,1.7307692307692308,78.0,0.6025641025641025,0.1794871794871795
2090,369,165,0.44715447154471544,-311.86,1.5420054200542006,369.0,0.6856368563685636,0.10569105691056911
2091,31,24,0.7741935483870968,71.82,1.3225806451612903,31.0,0.9032258064516129,0.06451612903225806
2092,61,29,0.47540983606557374,18.02,1.4918032786885247,61.0,0.7377049180327869,0.13114754098360656
2093,9,9,1.0,62.34,1.5555555555555556,9.0,0.5555555555555556,0.1111111111111111
2094,157,102,0.6496815286624203,-88.56,1.5796178343949046,157.0,0.7006369426751592,0.14012738853503184
2095,44,18,0.4090909090909091,69.12,1.0909090909090908,44.0,0.9545454545454546,0.022727272727272728
2096,35,29,0.8285714285714286,9.56,1.9714285714285715,35.0,0.5142857142857142,0.2571428571428571
2097,180,99,0.55,-104.8,1.4833333333333334,180.0,0.6611111111111111,0.1
2098,19,18,0.9473684210526315,69.11,1.368421052631579,19.0,0.6842105263157895,0.05263157894736842
2099,15,12,0.8,107.01,1.0,15.0,1.0,0.0
2100,8,7,0.875,112.09,1.25,8.0,1.25,0.0
2101,23,18,0.782608695652174,81.97,1.2173913043478262,23.0,0.8260869565217391,0.043478260869565216
2102,70,49,0.7,6.86,1.5285714285714285,70.0,0.7285714285714285,0.15714285714285714
2103,61,44,0.7213114754098361,-0.94,1.8032786885245902,61.0,0.6229508196721312,0.21311475409836064
2104,69,49,0.7101449275362319,5.84,1.5507246376811594,69.0,0.6956521739130435,0.11594202898550725
2105,66,37,0.5606060606060606,38.33,1.1818181818181819,66.0,0.8787878787878788,0.045454545454545456
2106,42,33,0.7857142857142857,42.72,1.4523809523809523,42.0,0.7857142857142857,0.07142857142857142
2107,16,15,0.9375,80.62,1.25,16.0,0.8125,0.0625
2108,81,55,0.6790123456790124,-28.34,1.8395061728395061,81.0,0.6296296296296297,0.19753086419753085
2109,107,74,0.6915887850467289,-23.26,1.439252336448598,107.0,0.7383177570093458,0.09345794392523364
2110,38,35,0.9210526315789473,41.37,1.4736842105263157,38.0,0.6578947368421053,0.13157894736842105
2111,79,53,0.6708860759493671,4.15,1.4303797468354431,79.0,0.7721518987341772,0.08860759493670886
2112,65,35,0.5384615384615384,39.34,1.1538461538461537,65.0,0.8923076923076924,0.046153846153846156
2113,111,72,0.6486486486486487,-35.78,1.4954954954954955,111.0,0.7027027027027027,0.11711711711711711
2114,285,154,0.5403508771929825,-224.57,1.6035087719298247,285.0,0.7228070175438597,0.15789473684210525
2115,117,80,0.6837606837606838,-47.96,1.6666666666666667,117.0,0.6837606837606838,0.13675213675213677
2116,21,16,0.7619047619047619,75.54,1.3333333333333333,21.0,0.8571428571428571,0.09523809523809523
2117,99,56,0.5656565656565656,-16.16,1.4646464646464648,99.0,0.7676767676767676,0.1111111111111111
2118,92,58,0.6304347826086957,-33.42,1.7717391304347827,92.0,0.6304347826086957,0.21739130434782608
2119,107,54,0.5046728971962616,-29.35,1.5700934579439252,107.0,0.7757009345794392,0.09345794392523364
2120,75,44,0.5866666666666667,11.26,1.44,75.0,0.7333333333333333,0.10666666666666667
2121,53,29,0.5471698113207547,43.06,1.2830188679245282,53.0,0.8113207547169812,0.09433962264150944
2122,74,43,0.581081081081081,30.21,1.2297297297297298,74.0,0.8243243243243243,0.05405405405405406
2123,259,146,0.5637065637065637,-198.18,1.5637065637065637,259.0,0.7335907335907336,0.12355212355212356
2124,296,161,0.543918918918919,-229.98,1.4256756756756757,296.0,0.8581081081081081,0.08445945945945946
2125,110,51,0.4636363636363636,-46.27,1.690909090909091,110.0,0.7,0.16363636363636364
2126,98,64,0.6530612244897959,-15.82,1.5,98.0,0.9081632653061225,0.08163265306122448
2127,98,60,0.6122448979591837,-30.03,1.6326530612244898,98.0,0.6836734693877551,0.21428571428571427
2128,152,82,0.5394736842105263,-79.09,1.5263157894736843,152.0,0.7763157894736842,0.11842105263157894
2129,18,14,0.7777777777777778,95.51,1.1111111111111112,18.0,0.8888888888888888,0.0
2130,14,13,0.9285714285714286,65.73,1.5,14.0,0.6428571428571429,0.07142857142857142
2131,77,52,0.6753246753246753,-4.32,1.6233766233766234,77.0,0.7402597402597403,0.14285714285714285
2132,120,70,0.5833333333333334,-64.88,1.75,120.0,0.675,0.21666666666666667
2133,122,74,0.6065573770491803,-57.44,1.6475409836065573,122.0,0.5819672131147541,0.11475409836065574
2134,10,9,0.9,86.71,1.3,10.0,0.8,0.1
2135,44,22,0.5,69.12,1.0681818181818181,44.0,0.9318181818181818,0.0
2136,11,11,1.0,34.93,1.9090909090909092,11.0,0.45454545454545453,0.2727272727272727
2137,12,12,1.0,81.63,1.6666666666666667,12.0,0.9166666666666666,0.08333333333333333
2138,49,26,0.5306122448979592,55.58,1.2448979591836735,49.0,0.8163265306122449,0.02040816326530612
2139,16,15,0.9375,63.7,1.5,16.0,0.625,0.125
2140,18,16,0.8888888888888888,70.13,1.3888888888888888,18.0,0.6666666666666666,0.05555555555555555
2141,172,101,0.5872093023255814,-100.74,1.5813953488372092,172.0,0.6453488372093024,0.12209302325581395
2142,35,18,0.5142857142857142,86.71,1.0,35.0,1.0,0.0
2143,62,38,0.6129032258064516,25.47,1.4193548387096775,62.0,0.7096774193548387,0.08064516129032258
2144,37,25,0.6756756756756757,48.81,1.4324324324324325,37.0,0.7837837837837838,0.10810810810810811
2145,23,15,0.6521739130434783,98.89,1.0,23.0,1.0,0.0
2146,9,8,0.8888888888888888,87.72,1.3333333333333333,9.0,0.7777777777777778,0.1111111111111111
2147,94,68,0.723404255319149,-32.06,1.6914893617021276,94.0,0.7127659574468085,0.14893617021276595
2148,15,13,0.8666666666666667,81.63,1.3333333333333333,15.0,0.8,0.13333333333333333
2149,604,267,0.4420529801324503,-583.21,1.705298013245033,604.0,0.6688741721854304,0.1870860927152318
2150,35,17,0.4857142857142857,78.25,1.1428571428571428,35.0,0.8571428571428571,0.0
2151,182,117,0.6428571428571429,-115.97,1.5879120879120878,182.0,0.7197802197802198,0.13736263736263737
2152,33,28,0.8484848484848485,63.36,1.3333333333333333,33.0,0.7878787878787878,0.09090909090909091
2153,128,81,0.6328125,-51.01,1.53125,128.0,0.6796875,0.1328125
2154,35,27,0.7714285714285715,67.76,1.3142857142857143,35.0,0.8571428571428571,0.05714285714285714
2155,230,125,0.5434782608695652,-171.12,1.6304347826086956,230.0,0.6565217391304348,0.16956521739130434
2156,31,17,0.5483870967741935,81.3,1.096774193548387,31.0,1.0,0.03225806451612903
2157,56,27,0.48214285714285715,56.94,1.0714285714285714,56.0,0.9464285714285714,0.017857142857142856
2158,105,70,0.6666666666666666,-41.2,1.7428571428571429,105.0,0.6476190476190476,0.17142857142857143
2159,39,22,0.5641025641025641,39.34,1.5384615384615385,39.0,0.6153846153846154,0.07692307692307693
2160,269,152,0.5650557620817844,-215.44,1.5724907063197027,269.0,0.7546468401486989,0.13011152416356878
2161,71,55,0.7746478873239436,3.81,1.6338028169014085,71.0,0.647887323943662,0.14084507042253522
2162,40,32,0.8,39.34,1.5,40.0,0.7,0.15
2163,99,71,0.7171717171717171,-15.14,1.4444444444444444,99.0,0.7272727272727273,0.10101010101010101
2164,77,53,0.6883116883116883,-8.38,1.6493506493506493,77.0,0.8051948051948052,0.18181818181818182
2165,99,65,0.6565656565656566,-34.09,1.6464646464646464,99.0,0.696969696969697,0.1717171717171717
2166,87,65,0.7471264367816092,-4.99,1.528735632183908,87.0,0.7586206896551724,0.12643678160919541
2167,36,27,0.75,18.02,1.7777777777777777,36.0,0.5555555555555556,0.19444444444444445
2168,98,62,0.6326530612244898,-23.6,1.5612244897959184,98.0,0.6836734693877551,0.1326530612244898
2169,58,37,0.6379310344827587,20.05,1.5172413793103448,58.0,0.7413793103448276,0.13793103448275862
2170,145,83,0.5724137931034483,-64.88,1.4758620689655173,145.0,0.7379310344827587,0.11724137931034483
2171,37,28,0.7567567567567568,7.53,1.972972972972973,37.0,0.4594594594594595,0.35135135135135137
2172,79,46,0.5822784810126582,-3.3,1.5443037974683544,79.0,0.6835443037974683,0.1518987341772152
2173,358,182,0.5083798882681564,-285.47,1.541899441340782,358.0,0.6675977653631285,0.16201117318435754
2174,609,268,0.4400656814449918,-541.93,1.4745484400656814,609.0,0.6962233169129721,0.10509031198686371
2175,129,80,0.6201550387596899,-61.16,1.6589147286821706,129.0,0.7286821705426356,0.13178294573643412
2176,101,55,0.5445544554455446,-10.74,1.4158415841584158,101.0,0.7623762376237624,0.06930693069306931
2177,76,58,0.7631578947368421,0.77,1.5526315789473684,76.0,0.618421052631579,0.07894736842105263
2178,45,26,0.5777777777777777,59.64,1.1777777777777778,45.0,0.8666666666666667,0.022222222222222223
2179,81,43,0.5308641975308642,23.1,1.2469135802469136,81.0,0.8395061728395061,0.06172839506172839
2180,252,118,0.46825396825396826,-180.93,1.4841269841269842,252.0,0.6626984126984127,0.0992063492063492
2181,204,121,0.5931372549019608,-144.73,1.6568627450980393,204.0,0.6617647058823529,0.16666666666666666
2182,182,104,0.5714285714285714,-106.49,1.5274725274725274,182.0,0.7417582417582418,0.12087912087912088
2183,181,99,0.5469613259668509,-98.03,1.4033149171270718,181.0,0.8066298342541437,0.0718232044198895
2184,140,88,0.6285714285714286,-73.68,1.6285714285714286,140.0,0.5928571428571429,0.12857142857142856
2185,21,20,0.9523809523809523,66.07,1.4285714285714286,21.0,0.7619047619047619,0.09523809523809523
2186,99,41,0.41414141414141414,-7.7,1.3535353535353536,99.0,0.8080808080808081,0.04040404040404041
2187,10,9,0.9,77.23,1.5,10.0,0.8,0.1
2188,10,8,0.8,95.17,1.2,10.0,0.9,0.1
2189,15,12,0.8,90.09,1.2,15.0,0.8,0.0
2190,24,16,0.6666666666666666,80.96,1.1666666666666667,24.0,0.875,0.041666666666666664
2191,603,277,0.4593698175787728,-565.61,1.5522388059701493,603.0,0.7114427860696517,0.1310116086235489
2192,305,151,0.49508196721311476,-249.27,1.659016393442623,305.0,0.6426229508196721,0.1737704918032787
2193,432,228,0.5277777777777778,-379.87,1.5810185185185186,432.0,0.6967592592592593,0.13425925925925927
2194,50,35,0.7,44.08,1.32,50.0,0.84,0.08
2195,83,44,0.5301204819277109,19.04,1.2771084337349397,83.0,0.8313253012048193,0.060240963855421686
2196,62,41,0.6612903225806451,-5.0,1.8064516129032258,62.0,0.5645161290322581,0.16129032258064516
2197,20,17,0.85,76.56,1.3,20.0,0.75,0.05
2198,121,77,0.6363636363636364,-44.92,1.4958677685950412,121.0,0.6528925619834711,0.09090909090909091
2199,295,148,0.5016949152542373,-235.06,1.647457627118644,295.0,0.5898305084745763,0.1423728813559322
2200,17,16,0.9411764705882353,78.59,1.3529411764705883,17.0,0.7647058823529411,0.0
2201,66,38,0.5757575757575758,19.38,1.393939393939394,66.0,0.7727272727272727,0.06060606060606061
2202,63,45,0.7142857142857143,31.9,1.3492063492063493,63.0,0.7619047619047619,0.07936507936507936
2203,12,12,1.0,76.22,1.4166666666666667,12.0,0.5833333333333334,0.0
2204,81,49,0.6049382716049383,-37.14,1.9135802469135803,81.0,0.5432098765432098,0.30864197530864196
2205,371,183,0.49326145552560646,-311.86,1.5309973045822103,371.0,0.7412398921832885,0.14285714285714285
2206,96,50,0.5208333333333334,-10.07,1.4270833333333333,96.0,0.6770833333333334,0.08333333333333333
2207,64,29,0.453125,31.9,1.28125,64.0,0.78125,0.046875
2208,272,135,0.4963235294117647,-210.36,1.5588235294117647,272.0,0.7463235294117647,0.15073529411764705
2209,177,104,0.5875706214689266,-109.88,1.5875706214689265,177.0,0.7401129943502824,0.12994350282485875
2210,610,299,0.4901639344262295,-569.0,1.6426229508196721,610.0,0.6622950819672131,0.16557377049180327
2211,66,36,0.5454545454545454,16.33,1.4545454545454546,66.0,0.8333333333333334,0.09090909090909091
2212,70,36,0.5142857142857142,38.67,1.2,70.0,0.9571428571428572,0.02857142857142857
2213,166,99,0.5963855421686747,-102.1,1.6686746987951808,166.0,0.5963855421686747,0.14457831325301204
2214,59,40,0.6779661016949152,27.5,1.3898305084745763,59.0,0.6779661016949152,0.03389830508474576
2215,499,238,0.47695390781563124,-446.86,1.5330661322645291,499.0,0.7074148296593187,0.1282565130260521
2216,29,14,0.4827586206896552,84.34,1.103448275862069,29.0,0.896551724137931,0.0
2217,54,42,0.7777777777777778,33.59,1.3518518518518519,54.0,0.7592592592592593,0.09259259259259259
2218,77,54,0.7012987012987013,-16.16,1.6883116883116882,77.0,0.6233766233766234,0.19480519480519481
2219,68,50,0.7352941176470589,6.86,1.6323529411764706,68.0,0.6323529411764706,0.1323529411764706
2220,26,19,0.7307692307692307,84.34,1.2307692307692308,26.0,1.0384615384615385,0.038461538461538464
2221,30,16,0.5333333333333333,91.79,1.0333333333333334,30.0,0.9666666666666667,0.0
2222,177,99,0.559322033898305,-100.4,1.5197740112994351,177.0,0.7627118644067796,0.14124293785310735
2223,37,20,0.5405405405405406,76.22,1.0810810810810811,37.0,0.918918918918919,0.0
2224,247,158,0.6396761133603239,-195.14,1.6639676113360324,247.0,0.7206477732793523,0.15384615384615385
2225,8,8,1.0,71.82,1.5,8.0,0.625,0.125
2226,21,17,0.8095238095238095,84.0,1.2380952380952381,21.0,0.7619047619047619,0.0
2227,436,232,0.5321100917431193,-402.54,1.7522935779816513,436.0,0.6697247706422018,0.19954128440366972
2228,35,22,0.6285714285714286,19.03,1.8285714285714285,35.0,0.6285714285714286,0.2571428571428571
2229,98,69,0.7040816326530612,-15.14,1.5,98.0,0.6938775510204082,0.08163265306122448
2230,10,8,0.8,103.63,1.1,10.0,0.9,0.0
2231,320,165,0.515625,-251.98,1.55,320.0,0.684375,0.140625
2232,42,29,0.6904761904761905,44.75,1.4047619047619047,42.0,0.6904761904761905,0.047619047619047616
2233,213,124,0.5821596244131455,-159.28,1.732394366197183,213.0,0.6150234741784038,0.20657276995305165
2234,19,17,0.8947368421052632,69.11,1.4210526315789473,19.0,0.7368421052631579,0.10526315789473684
2235,10,10,1.0,95.17,1.2,10.0,0.8,0.0
2236,38,30,0.7894736842105263,58.29,1.3157894736842106,38.0,0.8157894736842105,0.07894736842105263
2237,289,148,0.5121107266435986,-231.0,1.6193771626297577,289.0,0.6608996539792388,0.1384083044982699
2238,16,12,0.75,106.0,1.0,16.0,1.0,0.0
2239,37,20,0.5405405405405406,67.76,1.162162162162162,37.0,0.8648648648648649,0.02702702702702703
2240,87,52,0.5977011494252874,4.49,1.3908045977011494,87.0,0.7586206896551724,0.05747126436781609
2241,354,182,0.5141242937853108,-302.05,1.6242937853107344,354.0,0.635593220338983,0.14689265536723164
2242,291,143,0.49140893470790376,-230.66,1.5532646048109966,291.0,0.7250859106529209,0.140893470790378
2243,193,108,0.5595854922279793,-130.52,1.689119170984456,193.0,0.6476683937823834,0.17098445595854922
2244,58,44,0.7586206896551724,25.47,1.4482758620689655,58.0,0.8275862068965517,0.13793103448275862
2245,18,17,0.9444444444444444,61.67,1.5,18.0,0.6666666666666666,0.16666666666666666
2246,76,56,0.7368421052631579,0.77,1.5789473684210527,76.0,0.6842105263157895,0.17105263157894737
2247,17,14,0.8235294117647058,62.68,1.4705882352941178,17.0,0.7058823529411765,0.17647058823529413
2248,285,154,0.5403508771929825,-243.18,1.719298245614035,285.0,0.6596491228070176,0.16842105263157894
2249,54,37,0.6851851851851852,50.51,1.2407407407407407,54.0,0.8148148148148148,0.05555555555555555
2250,96,65,0.6770833333333334,-30.03,1.6875,96.0,0.59375,0.14583333333333334
2251,68,42,0.6176470588235294,7.87,1.6029411764705883,68.0,0.6764705882352942,0.17647058823529413
2252,99,72,0.7272727272727273,-21.57,1.4646464646464648,99.0,0.6767676767676768,0.1111111111111111
2253,46,35,0.7608695652173914,37.65,1.4782608695652173,46.0,0.782608695652174,0.08695652173913043
2254,9,9,1.0,36.96,1.8888888888888888,9.0,0.5555555555555556,0.3333333333333333
2255,74,47,0.6351351351351351,-3.64,1.5945945945945945,74.0,0.7162162162162162,0.14864864864864866
2256,92,50,0.5434782608695652,1.45,1.3043478260869565,92.0,0.7934782608695652,0.05434782608695652
2257,195,108,0.5538461538461539,-126.12,1.5487179487179488,195.0,0.717948717948718,0.13846153846153847
2258,365,175,0.4794520547945205,-303.74,1.5452054794520549,365.0,0.6602739726027397,0.10684931506849316
2259,63,48,0.7619047619047619,-5.0,1.7936507936507937,63.0,0.6190476190476191,0.25396825396825395
2260,124,84,0.6774193548387096,-62.51,1.7338709677419355,124.0,0.6370967741935484,0.20967741935483872
2261,36,20,0.5555555555555556,76.22,1.0833333333333333,36.0,0.9722222222222222,0.0
2262,28,23,0.8214285714285714,55.92,1.6428571428571428,28.0,0.7142857142857143,0.07142857142857142
2263,41,31,0.7560975609756098,63.7,1.2195121951219512,41.0,0.8292682926829268,0.04878048780487805
2264,125,72,0.576,-53.04,1.544,125.0,0.728,0.12
2265,57,45,0.7894736842105263,2.12,1.7719298245614035,57.0,0.6666666666666666,0.22807017543859648
2266,88,60,0.6818181818181818,-13.45,1.5227272727272727,88.0,0.7613636363636364,0.1590909090909091
2267,18,17,0.9444444444444444,70.13,1.4444444444444444,18.0,0.6666666666666666,0.1111111111111111
2268,30,15,0.5,83.33,1.0666666666666667,30.0,0.9666666666666667,0.03333333333333333
2269,18,14,0.7777777777777778,70.13,1.3888888888888888,18.0,0.7222222222222222,0.1111111111111111
2270,11,10,0.9090909090909091,60.31,1.6363636363636365,11.0,0.5454545454545454,0.18181818181818182
2271,19,15,0.7894736842105263,60.65,1.4736842105263157,19.0,0.7368421052631579,0.10526315789473684
2272,54,38,0.7037037037037037,49.49,1.2407407407407407,54.0,0.8333333333333334,0.037037037037037035
2273,173,115,0.6647398843930635,-119.35,1.7283236994219653,173.0,0.6994219653179191,0.1791907514450867
2274,129,89,0.689922480620155,-40.18,1.4031007751937985,129.0,0.7596899224806202,0.05426356589147287
2275,18,12,0.6666666666666666,95.51,1.0555555555555556,18.0,0.9444444444444444,0.0
2276,231,120,0.5194805194805194,-164.69,1.5757575757575757,231.0,0.6883116883116883,0.16017316017316016
2277,223,136,0.6098654708520179,-156.23,1.4798206278026906,223.0,0.7847533632286996,0.07623318385650224
2278,88,58,0.6590909090909091,-12.44,1.5,88.0,0.7045454545454546,0.13636363636363635
2279,20,19,0.95,76.56,1.3,20.0,0.75,0.05
2280,47,33,0.7021276595744681,66.07,1.127659574468085,47.0,0.9148936170212766,0.0425531914893617
2281,97,61,0.6288659793814433,-25.63,1.6288659793814433,97.0,0.711340206185567,0.15463917525773196
2282,81,53,0.654320987654321,-17.85,1.7530864197530864,81.0,0.6666666666666666,0.19753086419753085
2283,238,130,0.5462184873949579,-158.26,1.4663865546218486,238.0,0.7142857142857143,0.10504201680672269
2284,13,11,0.8461538461538461,92.12,1.2307692307692308,13.0,0.7692307692307693,0.0
2285,17,16,0.9411764705882353,54.22,1.588235294117647,17.0,0.7058823529411765,0.23529411764705882
2286,144,67,0.4652777777777778,-71.31,1.5208333333333333,144.0,0.7638888888888888,0.1736111111111111
2287,11,10,0.9090909090909091,77.23,1.3636363636363635,11.0,0.7272727272727273,0.09090909090909091
2288,39,32,0.8205128205128205,37.31,1.6153846153846154,39.0,0.6410256410256411,0.07692307692307693
2289,486,268,0.551440329218107,-440.77,1.5946502057613168,486.0,0.7016460905349794,0.13168724279835392
2290,72,51,0.7083333333333334,3.81,1.5833333333333333,72.0,0.7222222222222222,0.18055555555555555
2291,206,123,0.5970873786407767,-147.77,1.6310679611650485,206.0,0.6601941747572816,0.17475728155339806
2292,42,27,0.6428571428571429,68.1,1.2142857142857142,42.0,0.9523809523809523,0.023809523809523808
2293,285,163,0.5719298245614035,-217.13,1.5263157894736843,285.0,0.7403508771929824,0.11929824561403508
2294,47,25,0.5319148936170213,66.07,1.127659574468085,47.0,0.8936170212765957,0.02127659574468085
2295,24,19,0.7916666666666666,72.5,1.25,24.0,0.7916666666666666,0.041666666666666664
2296,71,44,0.6197183098591549,12.27,1.5070422535211268,71.0,0.7605633802816901,0.14084507042253522
2297,45,19,0.4222222222222222,68.1,1.0888888888888888,45.0,0.9111111111111111,0.0
2298,57,42,0.7368421052631579,37.99,1.368421052631579,57.0,0.8070175438596491,0.12280701754385964
2299,37,16,0.43243243243243246,76.22,1.135135135135135,37.0,0.9459459459459459,0.05405405405405406
2300,12,12,1.0,66.74,1.5833333333333333,12.0,0.6666666666666666,0.08333333333333333
2301,18,17,0.9444444444444444,61.67,1.5,18.0,0.7222222222222222,0.16666666666666666
2302,79,58,0.7341772151898734,3.14,1.5316455696202531,79.0,0.7468354430379747,0.10126582278481013
2303,264,143,0.5416666666666666,-198.18,1.5113636363636365,264.0,0.6893939393939394,0.0946969696969697
2304,103,53,0.5145631067961165,-40.18,1.6796116504854368,103.0,0.7475728155339806,0.1650485436893204
2305,635,279,0.4393700787401575,-623.47,1.6094488188976377,635.0,0.7338582677165354,0.13385826771653545
2306,28,22,0.7857142857142857,76.9,1.1785714285714286,28.0,0.8571428571428571,0.03571428571428571
2307,100,63,0.63,-28.34,1.57,100.0,0.85,0.1
2308,53,26,0.49056603773584906,51.52,1.2452830188679245,53.0,0.8679245283018868,0.07547169811320754
2309,645,321,0.49767441860465117,-608.24,1.6108527131782946,645.0,0.6992248062015504,0.14883720930232558
2310,165,108,0.6545454545454545,-121.72,1.8727272727272728,165.0,0.6424242424242425,0.19393939393939394
2311,85,61,0.7176470588235294,-17.85,1.6705882352941177,85.0,0.6470588235294118,0.21176470588235294
2312,72,49,0.6805555555555556,22.76,1.3055555555555556,72.0,0.8194444444444444,0.09722222222222222
2313,33,16,0.48484848484848486,71.82,1.1515151515151516,33.0,0.8484848484848485,0.0
2314,34,27,0.7941176470588235,34.94,1.7058823529411764,34.0,0.6176470588235294,0.14705882352941177
2315,19,18,0.9473684210526315,86.03,1.2105263157894737,19.0,0.7894736842105263,0.0
2316,419,234,0.5584725536992841,-361.26,1.522673031026253,419.0,0.7350835322195705,0.10978520286396182
2317,71,47,0.6619718309859155,5.84,1.4929577464788732,71.0,0.7464788732394366,0.1267605633802817
2318,261,144,0.5517241379310345,-223.22,1.7969348659003832,261.0,0.6743295019157088,0.210727969348659
2319,74,34,0.4594594594594595,30.21,1.2297297297297298,74.0,0.8513513513513513,0.04054054054054054
2320,61,51,0.8360655737704918,15.99,1.5081967213114753,61.0,0.7540983606557377,0.13114754098360656
2321,145,106,0.7310344827586207,-86.87,1.7448275862068965,145.0,0.6344827586206897,0.1793103448275862
2322,18,16,0.8888888888888888,78.59,1.3333333333333333,18.0,0.7222222222222222,0.05555555555555555
2323,92,63,0.6847826086956522,-26.99,1.684782608695652,92.0,0.6304347826086957,0.17391304347826086
2324,63,40,0.6349206349206349,14.98,1.5555555555555556,63.0,0.6984126984126984,0.1746031746031746
2325,20,18,0.9,76.56,1.3,20.0,0.75,0.05
2326,27,18,0.6666666666666666,60.99,1.4444444444444444,27.0,0.6296296296296297,0.07407407407407407
2327,33,17,0.5151515151515151,80.28,1.0909090909090908,33.0,0.9393939393939394,0.030303030303030304
2328,30,15,0.5,91.79,1.0333333333333334,30.0,0.9666666666666667,0.0
2329,9,9,1.0,95.17,1.3333333333333333,9.0,0.8888888888888888,0.0
2330,37,19,0.5135135135135135,67.76,1.2162162162162162,37.0,0.8108108108108109,0.02702702702702703
2331,28,17,0.6071428571428571,93.82,1.0,28.0,1.0,0.0
2332,20,17,0.85,68.1,1.35,20.0,0.7,0.05
2333,227,134,0.5903083700440529,-158.6,1.5594713656387664,227.0,0.6696035242290749,0.13656387665198239
2334,64,41,0.640625,4.49,1.625,64.0,0.640625,0.125
2335,179,101,0.5642458100558659,-115.29,1.6312849162011174,179.0,0.6480446927374302,0.1452513966480447
2336,375,162,0.432,-320.32,1.616,375.0,0.6613333333333333,0.16
2337,42,34,0.8095238095238095,44.75,1.4761904761904763,42.0,0.6666666666666666,0.09523809523809523
2338,56,31,0.5535714285714286,40.02,1.2857142857142858,56.0,0.8035714285714286,0.03571428571428571
2339,47,38,0.8085106382978723,48.14,1.297872340425532,47.0,0.7872340425531915,0.0425531914893617
2340,36,17,0.4722222222222222,77.24,1.1111111111111112,36.0,0.9166666666666666,0.027777777777777776
2341,228,121,0.5307017543859649,-162.66,1.5921052631578947,228.0,0.7236842105263158,0.19298245614035087
2342,25,16,0.64,79.94,1.24,25.0,0.8,0.04
