[I 2025-01-08 09:50:54,275] A new study created in RDB with name: RTSP-GATv2-facebook-bart-base-Grouped-No_Aggregation
[I 2025-01-08 09:56:21,073] Trial 0 finished with value: 0.8628691983122363 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.4319459866925097, 'batch_size': 226, 'attention_heads': 11, 'hidden_dimension': 191, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5909729556485983, 'global_pooling': 'mean', 'learning_rate': 5.415244119402538e-05, 'weight_decay': 8.179499475211674e-06, 'beta_0': 0.8510059609290175, 'beta_1': 0.9881622148267181, 'epsilon': 1.4618962793704927e-07, 'balanced_loss': True, 'epochs': 94, 'early_stopping_patience': 15, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 0 with value: 0.8628691983122363.
[I 2025-01-08 16:45:58,474] Trial 77 finished with value: 0.8663853727144867 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.41399967171765584, 'batch_size': 90, 'attention_heads': 10, 'hidden_dimension': 59, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5349045303378207, 'global_pooling': 'mean', 'learning_rate': 0.00013265780639004388, 'weight_decay': 1.7639519284126612e-06, 'beta_0': 0.8519792340261599, 'beta_1': 0.9980322489630612, 'epsilon': 2.176737378672896e-06, 'balanced_loss': False, 'epochs': 84, 'early_stopping_patience': 23, 'plateau_patience': 10, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 16:51:01,212] Trial 78 finished with value: 0.8649789029535865 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.43770504980513314, 'batch_size': 50, 'attention_heads': 7, 'hidden_dimension': 65, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5423283868377519, 'global_pooling': 'max', 'learning_rate': 3.146928958327421e-05, 'weight_decay': 1.2878426511550983e-06, 'beta_0': 0.8680829596927854, 'beta_1': 0.9986901468382912, 'epsilon': 6.728655876057096e-08, 'balanced_loss': False, 'epochs': 64, 'early_stopping_patience': 22, 'plateau_patience': 11, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 16:55:28,949] Trial 79 finished with value: 0.8551336146272855 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.4020420392923897, 'batch_size': 141, 'attention_heads': 6, 'hidden_dimension': 52, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5508815707344971, 'global_pooling': 'sum', 'learning_rate': 5.1194885300168275e-05, 'weight_decay': 1.0544807292110604e-06, 'beta_0': 0.856810311950984, 'beta_1': 0.9978540370554307, 'epsilon': 3.801414561577704e-08, 'balanced_loss': False, 'epochs': 88, 'early_stopping_patience': 21, 'plateau_patience': 10, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 16:59:45,728] Trial 80 finished with value: 0.8713080168776371 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.49599608796544337, 'batch_size': 82, 'attention_heads': 5, 'hidden_dimension': 43, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5172963812687641, 'global_pooling': 'max', 'learning_rate': 0.00018311424140270594, 'weight_decay': 1.4913807625111006e-06, 'beta_0': 0.8507409576225601, 'beta_1': 0.9963862018680446, 'epsilon': 8.537105250647592e-07, 'balanced_loss': True, 'epochs': 95, 'early_stopping_patience': 23, 'plateau_patience': 25, 'plateau_divider': 3}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 17:04:13,381] Trial 81 finished with value: 0.8720112517580872 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.49396030181175177, 'batch_size': 100, 'attention_heads': 5, 'hidden_dimension': 47, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5117694450799666, 'global_pooling': 'max', 'learning_rate': 0.0001773635764433208, 'weight_decay': 2.4362492216213044e-06, 'beta_0': 0.8513808711289581, 'beta_1': 0.9968471639327235, 'epsilon': 7.435562364512625e-07, 'balanced_loss': True, 'epochs': 104, 'early_stopping_patience': 23, 'plateau_patience': 25, 'plateau_divider': 3}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 17:08:34,416] Trial 82 finished with value: 0.8720112517580872 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4879633546033419, 'batch_size': 97, 'attention_heads': 5, 'hidden_dimension': 44, 'number_of_hidden_layers': 0, 'dropout_rate': 0.515171568528189, 'global_pooling': 'max', 'learning_rate': 0.0001955690928565224, 'weight_decay': 1.5539459807379247e-06, 'beta_0': 0.8527454768591981, 'beta_1': 0.9965578073876458, 'epsilon': 1.0411670052390182e-06, 'balanced_loss': True, 'epochs': 94, 'early_stopping_patience': 23, 'plateau_patience': 25, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 17:12:50,773] Trial 83 finished with value: 0.8720112517580872 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.46812544962869035, 'batch_size': 112, 'attention_heads': 6, 'hidden_dimension': 35, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5260808916883847, 'global_pooling': 'max', 'learning_rate': 0.0002700956404316141, 'weight_decay': 2.4137490784454997e-06, 'beta_0': 0.8604441638937961, 'beta_1': 0.9975320602082552, 'epsilon': 4.820129266937721e-07, 'balanced_loss': True, 'epochs': 95, 'early_stopping_patience': 22, 'plateau_patience': 24, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 17:16:56,290] Trial 84 finished with value: 0.8635724331926864 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4205698348430907, 'batch_size': 132, 'attention_heads': 4, 'hidden_dimension': 35, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5014263162042266, 'global_pooling': 'max', 'learning_rate': 0.00040586593048735225, 'weight_decay': 2.5304861257305622e-06, 'beta_0': 0.86291683543121, 'beta_1': 0.9973106199079084, 'epsilon': 1.9967201407447997e-07, 'balanced_loss': True, 'epochs': 78, 'early_stopping_patience': 22, 'plateau_patience': 24, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 17:21:11,032] Trial 85 finished with value: 0.870604781997187 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4694927810330298, 'batch_size': 99, 'attention_heads': 5, 'hidden_dimension': 47, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5106762446019719, 'global_pooling': 'max', 'learning_rate': 0.0002534949823199378, 'weight_decay': 3.479703614711714e-06, 'beta_0': 0.8593817003652776, 'beta_1': 0.9962242859576046, 'epsilon': 4.6889856317653786e-07, 'balanced_loss': True, 'epochs': 96, 'early_stopping_patience': 23, 'plateau_patience': 24, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 17:25:20,957] Trial 86 finished with value: 0.8720112517580872 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.44184219485005954, 'batch_size': 103, 'attention_heads': 4, 'hidden_dimension': 55, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5239295228126638, 'global_pooling': 'max', 'learning_rate': 0.00033689190353345554, 'weight_decay': 2.3811550571821664e-06, 'beta_0': 0.8541676379917031, 'beta_1': 0.997735469863989, 'epsilon': 6.697790257252214e-07, 'balanced_loss': True, 'epochs': 89, 'early_stopping_patience': 23, 'plateau_patience': 25, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 17:29:28,445] Trial 87 finished with value: 0.8677918424753868 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.6677488025147006, 'batch_size': 114, 'attention_heads': 4, 'hidden_dimension': 56, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5254256294663199, 'global_pooling': 'max', 'learning_rate': 0.0003551412764993849, 'weight_decay': 2.192169725619951e-06, 'beta_0': 0.8721458950995936, 'beta_1': 0.9975556878114434, 'epsilon': 2.2066849345809043e-06, 'balanced_loss': True, 'epochs': 90, 'early_stopping_patience': 22, 'plateau_patience': 25, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 17:33:33,999] Trial 88 finished with value: 0.869901547116737 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4447199945548252, 'batch_size': 104, 'attention_heads': 5, 'hidden_dimension': 33, 'number_of_hidden_layers': 0, 'dropout_rate': 0.49403583179324023, 'global_pooling': 'max', 'learning_rate': 0.0005548238150724742, 'weight_decay': 1.6553274857400954e-06, 'beta_0': 0.8552215334513169, 'beta_1': 0.9988308693782367, 'epsilon': 7.663147880754062e-07, 'balanced_loss': True, 'epochs': 102, 'early_stopping_patience': 22, 'plateau_patience': 25, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 17:38:00,968] Trial 89 finished with value: 0.869901547116737 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.8224656325100203, 'batch_size': 96, 'attention_heads': 4, 'hidden_dimension': 41, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5311976505639551, 'global_pooling': 'max', 'learning_rate': 0.00019704132411964086, 'weight_decay': 3.902625188264934e-06, 'beta_0': 0.8650008697613903, 'beta_1': 0.9967944044307074, 'epsilon': 6.594211706621043e-07, 'balanced_loss': True, 'epochs': 82, 'early_stopping_patience': 23, 'plateau_patience': 24, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 17:42:25,643] Trial 90 finished with value: 0.8677918424753868 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.5524672589264787, 'batch_size': 123, 'attention_heads': 5, 'hidden_dimension': 56, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5216820029981656, 'global_pooling': 'max', 'learning_rate': 0.0002953726297051256, 'weight_decay': 5.105674798947288e-06, 'beta_0': 0.858192411445487, 'beta_1': 0.9980515014837104, 'epsilon': 1.1311177440950744e-06, 'balanced_loss': True, 'epochs': 68, 'early_stopping_patience': 24, 'plateau_patience': 23, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 17:46:58,395] Trial 91 finished with value: 0.8677918424753868 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.45869490979833144, 'batch_size': 87, 'attention_heads': 6, 'hidden_dimension': 44, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5136722192250437, 'global_pooling': 'max', 'learning_rate': 0.00015701650861994608, 'weight_decay': 2.409963713020279e-06, 'beta_0': 0.8534427863564706, 'beta_1': 0.9956516770056275, 'epsilon': 2.9217786780635695e-07, 'balanced_loss': True, 'epochs': 107, 'early_stopping_patience': 22, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 17:51:08,462] Trial 92 finished with value: 0.870604781997187 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4119879773488458, 'batch_size': 103, 'attention_heads': 5, 'hidden_dimension': 48, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5049025407352057, 'global_pooling': 'max', 'learning_rate': 0.00028015780725737483, 'weight_decay': 1.4847428091865526e-06, 'beta_0': 0.8417674393738312, 'beta_1': 0.9965568401376408, 'epsilon': 4.284576056452852e-07, 'balanced_loss': True, 'epochs': 100, 'early_stopping_patience': 23, 'plateau_patience': 25, 'plateau_divider': 3}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 17:55:37,741] Trial 93 finished with value: 0.8677918424753868 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4358801445234214, 'batch_size': 92, 'attention_heads': 6, 'hidden_dimension': 37, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5354832360672834, 'global_pooling': 'max', 'learning_rate': 0.00022339775839494538, 'weight_decay': 3.218948510087492e-06, 'beta_0': 0.8501021579160215, 'beta_1': 0.9955667279545982, 'epsilon': 2.0544637439054175e-07, 'balanced_loss': True, 'epochs': 83, 'early_stopping_patience': 21, 'plateau_patience': 24, 'plateau_divider': 3}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 17:59:58,008] Trial 94 finished with value: 0.8713080168776371 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4264362884953846, 'batch_size': 110, 'attention_heads': 4, 'hidden_dimension': 59, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5564775377385702, 'global_pooling': 'max', 'learning_rate': 0.0003752533562221778, 'weight_decay': 6.9909191286751685e-06, 'beta_0': 0.8610786047652842, 'beta_1': 0.9974662577404433, 'epsilon': 1.462695924042656e-07, 'balanced_loss': True, 'epochs': 92, 'early_stopping_patience': 24, 'plateau_patience': 25, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 18:04:18,608] Trial 95 finished with value: 0.8748241912798875 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4766066679324926, 'batch_size': 115, 'attention_heads': 5, 'hidden_dimension': 54, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5452433945167018, 'global_pooling': 'max', 'learning_rate': 0.0006641834295834241, 'weight_decay': 1.8129352446653562e-06, 'beta_0': 0.8364411797778023, 'beta_1': 0.9983334644781338, 'epsilon': 6.877610561569836e-07, 'balanced_loss': True, 'epochs': 87, 'early_stopping_patience': 23, 'plateau_patience': 13, 'plateau_divider': 3}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 18:08:37,815] Trial 96 finished with value: 0.8684950773558369 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.5032465784628594, 'batch_size': 117, 'attention_heads': 4, 'hidden_dimension': 52, 'number_of_hidden_layers': 0, 'dropout_rate': 0.524691881737701, 'global_pooling': 'mean', 'learning_rate': 0.0005092730886034721, 'weight_decay': 1.7819142633533987e-06, 'beta_0': 0.8573422123608416, 'beta_1': 0.9983554699647148, 'epsilon': 7.433029348427864e-07, 'balanced_loss': True, 'epochs': 76, 'early_stopping_patience': 20, 'plateau_patience': 24, 'plateau_divider': 3}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 18:13:09,300] Trial 97 finished with value: 0.869198312236287 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.4767964656585603, 'batch_size': 130, 'attention_heads': 5, 'hidden_dimension': 229, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4880112144334305, 'global_pooling': 'max', 'learning_rate': 0.0006635823755827841, 'weight_decay': 2.699372765643437e-06, 'beta_0': 0.8862914361059859, 'beta_1': 0.9959617676181167, 'epsilon': 5.381407250183756e-07, 'balanced_loss': True, 'epochs': 94, 'early_stopping_patience': 23, 'plateau_patience': 25, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 18:17:13,138] Trial 98 finished with value: 0.8523206751054853 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.5259291235902259, 'batch_size': 99, 'attention_heads': 5, 'hidden_dimension': 76, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5413857029552386, 'global_pooling': 'max', 'learning_rate': 0.037217648126409666, 'weight_decay': 2.127278710035061e-06, 'beta_0': 0.8482027759381073, 'beta_1': 0.994966676572164, 'epsilon': 4.0795993130870785e-07, 'balanced_loss': True, 'epochs': 87, 'early_stopping_patience': 11, 'plateau_patience': 25, 'plateau_divider': 10}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 18:21:25,779] Trial 99 finished with value: 0.8558368495077355 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.46276901530714964, 'batch_size': 147, 'attention_heads': 4, 'hidden_dimension': 43, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5438056996132942, 'global_pooling': 'sum', 'learning_rate': 0.0010689399859315852, 'weight_decay': 1.3407951272141392e-06, 'beta_0': 0.8355509433981402, 'beta_1': 0.9989380249220448, 'epsilon': 1.268939776088599e-06, 'balanced_loss': True, 'epochs': 110, 'early_stopping_patience': 24, 'plateau_patience': 10, 'plateau_divider': 3}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 18:26:10,924] Trial 100 finished with value: 0.8720112517580872 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.44942476102753054, 'batch_size': 123, 'attention_heads': 5, 'hidden_dimension': 65, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5320762115718405, 'global_pooling': 'max', 'learning_rate': 0.00013611638882036646, 'weight_decay': 4.039585654838139e-06, 'beta_0': 0.8228363094123907, 'beta_1': 0.9976359690215673, 'epsilon': 5.82445623331473e-06, 'balanced_loss': True, 'epochs': 97, 'early_stopping_patience': 23, 'plateau_patience': 23, 'plateau_divider': 7}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 18:30:48,271] Trial 101 finished with value: 0.869901547116737 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4455654917276013, 'batch_size': 137, 'attention_heads': 5, 'hidden_dimension': 64, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5295648023660998, 'global_pooling': 'max', 'learning_rate': 0.00014155139394016712, 'weight_decay': 4.298316923653421e-06, 'beta_0': 0.8278069817662292, 'beta_1': 0.9977277519922872, 'epsilon': 4.662329729876714e-06, 'balanced_loss': True, 'epochs': 97, 'early_stopping_patience': 23, 'plateau_patience': 23, 'plateau_divider': 7}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 18:35:14,409] Trial 102 finished with value: 0.8649789029535865 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4875524046739435, 'batch_size': 124, 'attention_heads': 6, 'hidden_dimension': 32, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5447435883960673, 'global_pooling': 'max', 'learning_rate': 0.00040705236831515754, 'weight_decay': 2.982691727437293e-06, 'beta_0': 0.831293871264701, 'beta_1': 0.9973375749898395, 'epsilon': 2.06800101880712e-06, 'balanced_loss': True, 'epochs': 92, 'early_stopping_patience': 24, 'plateau_patience': 24, 'plateau_divider': 8}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 18:40:02,914] Trial 103 finished with value: 0.869198312236287 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.47235731296987044, 'batch_size': 122, 'attention_heads': 5, 'hidden_dimension': 54, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5187345904219427, 'global_pooling': 'max', 'learning_rate': 9.430824719419478e-05, 'weight_decay': 5.132343256835927e-06, 'beta_0': 0.8243305195447757, 'beta_1': 0.998036476574433, 'epsilon': 2.979936854661816e-07, 'balanced_loss': True, 'epochs': 104, 'early_stopping_patience': 22, 'plateau_patience': 25, 'plateau_divider': 7}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 18:44:30,795] Trial 104 finished with value: 0.869198312236287 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.45473156800516246, 'batch_size': 108, 'attention_heads': 4, 'hidden_dimension': 70, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5092728871536227, 'global_pooling': 'max', 'learning_rate': 0.0002186927167558684, 'weight_decay': 1.9124241748887658e-06, 'beta_0': 0.8660911208942587, 'beta_1': 0.998372395918428, 'epsilon': 2.978106957458701e-06, 'balanced_loss': True, 'epochs': 86, 'early_stopping_patience': 23, 'plateau_patience': 24, 'plateau_divider': 5}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 18:49:09,110] Trial 105 finished with value: 0.8649789029535865 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.7406287715678632, 'batch_size': 115, 'attention_heads': 6, 'hidden_dimension': 61, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5366474622161732, 'global_pooling': 'max', 'learning_rate': 0.0001624161411802852, 'weight_decay': 2.360246435884724e-06, 'beta_0': 0.8218896970537644, 'beta_1': 0.9970734251938227, 'epsilon': 1.4208265163507433e-06, 'balanced_loss': True, 'epochs': 98, 'early_stopping_patience': 24, 'plateau_patience': 13, 'plateau_divider': 7}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 18:53:17,214] Trial 106 finished with value: 0.870604781997187 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.43887806457168826, 'batch_size': 104, 'attention_heads': 10, 'hidden_dimension': 51, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5552935028801198, 'global_pooling': 'max', 'learning_rate': 0.0007663473532771307, 'weight_decay': 6.7170637253308986e-06, 'beta_0': 0.8530056274381757, 'beta_1': 0.9965347386728978, 'epsilon': 5.9563241985395845e-06, 'balanced_loss': True, 'epochs': 78, 'early_stopping_patience': 22, 'plateau_patience': 11, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 18:57:47,445] Trial 107 finished with value: 0.870604781997187 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4110322631236408, 'batch_size': 87, 'attention_heads': 5, 'hidden_dimension': 45, 'number_of_hidden_layers': 0, 'dropout_rate': 0.551423224077251, 'global_pooling': 'max', 'learning_rate': 0.00012533768382697256, 'weight_decay': 4.051940351249079e-06, 'beta_0': 0.8367485894545242, 'beta_1': 0.9989631526057486, 'epsilon': 6.69476623198464e-07, 'balanced_loss': True, 'epochs': 71, 'early_stopping_patience': 25, 'plateau_patience': 22, 'plateau_divider': 2}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 19:02:05,644] Trial 108 finished with value: 0.8677918424753868 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4822956019761639, 'batch_size': 135, 'attention_heads': 4, 'hidden_dimension': 65, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4993225425709294, 'global_pooling': 'max', 'learning_rate': 8.156097539389076e-05, 'weight_decay': 1.6335635067890583e-06, 'beta_0': 0.8942595743982036, 'beta_1': 0.9983028157109199, 'epsilon': 5.115976716333265e-07, 'balanced_loss': True, 'epochs': 81, 'early_stopping_patience': 16, 'plateau_patience': 17, 'plateau_divider': 6}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 19:06:24,146] Trial 109 finished with value: 0.870604781997187 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4652553265482601, 'batch_size': 80, 'attention_heads': 9, 'hidden_dimension': 84, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5239797415006875, 'global_pooling': 'max', 'learning_rate': 0.00034331891759917336, 'weight_decay': 3.607693337019717e-05, 'beta_0': 0.833317966726029, 'beta_1': 0.9971833562457736, 'epsilon': 2.104706234855028e-08, 'balanced_loss': True, 'epochs': 130, 'early_stopping_patience': 24, 'plateau_patience': 14, 'plateau_divider': 8}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 19:10:41,602] Trial 110 finished with value: 0.8713080168776371 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.40003700311234003, 'batch_size': 95, 'attention_heads': 6, 'hidden_dimension': 39, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5674683398949996, 'global_pooling': 'max', 'learning_rate': 0.0002467024991667542, 'weight_decay': 3.4384740429453953e-06, 'beta_0': 0.8298966712932231, 'beta_1': 0.9959693452452444, 'epsilon': 2.408867553387525e-07, 'balanced_loss': True, 'epochs': 90, 'early_stopping_patience': 23, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 19:15:38,400] Trial 111 finished with value: 0.8663853727144867 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.42368965325119057, 'batch_size': 72, 'attention_heads': 7, 'hidden_dimension': 139, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5632956886294516, 'global_pooling': 'max', 'learning_rate': 0.0002797162217934086, 'weight_decay': 1.372581200793101e-05, 'beta_0': 0.8454726125205008, 'beta_1': 0.9843437009468097, 'epsilon': 5.442053656786425e-08, 'balanced_loss': True, 'epochs': 178, 'early_stopping_patience': 23, 'plateau_patience': 13, 'plateau_divider': 4}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 19:19:44,663] Trial 112 finished with value: 0.8649789029535865 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.9490343030489861, 'batch_size': 110, 'attention_heads': 6, 'hidden_dimension': 105, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5328539387942731, 'global_pooling': 'max', 'learning_rate': 0.0004530730550484478, 'weight_decay': 5.348930239366411e-06, 'beta_0': 0.8550756242483273, 'beta_1': 0.9835050892189855, 'epsilon': 8.979664266433673e-08, 'balanced_loss': True, 'epochs': 91, 'early_stopping_patience': 23, 'plateau_patience': 12, 'plateau_divider': 5}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 19:24:24,871] Trial 113 finished with value: 0.8628691983122363 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.430447903305149, 'batch_size': 65, 'attention_heads': 5, 'hidden_dimension': 96, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5476258258053706, 'global_pooling': 'max', 'learning_rate': 0.0001965842842535854, 'weight_decay': 1.4532271291316206e-06, 'beta_0': 0.838340988388052, 'beta_1': 0.9968880978345014, 'epsilon': 1.0663972177391752e-06, 'balanced_loss': True, 'epochs': 169, 'early_stopping_patience': 22, 'plateau_patience': 11, 'plateau_divider': 4}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 19:28:40,117] Trial 114 finished with value: 0.869198312236287 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.45516673007600483, 'batch_size': 120, 'attention_heads': 7, 'hidden_dimension': 57, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5575054936441959, 'global_pooling': 'max', 'learning_rate': 0.0005683980761998461, 'weight_decay': 8.170799104258128e-06, 'beta_0': 0.8404664889117329, 'beta_1': 0.9980026713407516, 'epsilon': 7.659389471147483e-08, 'balanced_loss': True, 'epochs': 107, 'early_stopping_patience': 24, 'plateau_patience': 13, 'plateau_divider': 4}. Best is trial 76 with value: 0.8755274261603375.
[I 2025-01-08 19:33:08,519] Trial 115 finished with value: 0.8663853727144867 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4959340819666022, 'batch_size': 100, 'attention_heads': 11, 'hidden_dimension': 123, 'number_of_hidden_layers': 0, 'dropout_rate': 0.538360495242001, 'global_pooling': 'max', 'learning_rate': 0.0003164419738640478, 'weight_decay': 1.148366717063591e-06, 'beta_0': 0.8483043143147925, 'beta_1': 0.9977156397484751, 'epsilon': 3.953619075069489e-08, 'balanced_loss': False, 'epochs': 188, 'early_stopping_patience': 23, 'plateau_patience': 14, 'plateau_divider': 3}. Best is trial 76 with value: 0.8755274261603375.
