[I 2025-02-26 05:32:36,629] A new study created in RDB with name: SST-2-GATv2-google-bert-bert-base-uncased-Surrogate-No_Aggregation-No_Ablation-1.0-0.25
[I 2025-02-26 05:37:33,402] Trial 0 finished with value: 0.8681192660550459 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.4319459866925097, 'batch_size': 226, 'attention_heads': 11, 'hidden_dimension': 191, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5909729556485983, 'global_pooling': 'mean', 'learning_rate': 5.415244119402538e-05, 'weight_decay': 8.179499475211674e-06, 'beta_0': 0.8510059609290175, 'beta_1': 0.9881622148267181, 'epsilon': 1.4618962793704927e-07, 'balanced_loss': True, 'epochs': 94, 'early_stopping_patience': 15, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 0 with value: 0.8681192660550459.
[I 2025-02-26 12:08:29,390] Trial 77 finished with value: 0.8807339449541285 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.4819682855059743, 'batch_size': 240, 'attention_heads': 11, 'hidden_dimension': 147, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4404242693589575, 'global_pooling': 'mean', 'learning_rate': 0.0033384610947604547, 'weight_decay': 0.00046285783024436344, 'beta_0': 0.8871607681886624, 'beta_1': 0.9922155874396422, 'epsilon': 1.539064882113847e-08, 'balanced_loss': True, 'epochs': 113, 'early_stopping_patience': 21, 'plateau_patience': 15, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 12:13:00,666] Trial 78 finished with value: 0.8451834862385321 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.45484879650709364, 'batch_size': 221, 'attention_heads': 9, 'hidden_dimension': 147, 'number_of_hidden_layers': 2, 'dropout_rate': 0.44123519995420274, 'global_pooling': 'sum', 'learning_rate': 0.003440655052263744, 'weight_decay': 0.0003351370343700374, 'beta_0': 0.8960741861278682, 'beta_1': 0.9857232720371842, 'epsilon': 1.4000164631303888e-08, 'balanced_loss': True, 'epochs': 129, 'early_stopping_patience': 11, 'plateau_patience': 15, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 12:18:06,851] Trial 79 finished with value: 0.8623853211009175 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.456299475963616, 'batch_size': 239, 'attention_heads': 10, 'hidden_dimension': 137, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4040973142240892, 'global_pooling': 'mean', 'learning_rate': 0.005617814165869114, 'weight_decay': 0.00047553543831437435, 'beta_0': 0.8929416316813853, 'beta_1': 0.9869813176336931, 'epsilon': 3.320148415789431e-08, 'balanced_loss': False, 'epochs': 111, 'early_stopping_patience': 21, 'plateau_patience': 22, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 12:23:12,997] Trial 80 finished with value: 0.8795871559633027 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.47981144883375226, 'batch_size': 248, 'attention_heads': 11, 'hidden_dimension': 122, 'number_of_hidden_layers': 2, 'dropout_rate': 0.466902024694372, 'global_pooling': 'max', 'learning_rate': 0.0015314139780647814, 'weight_decay': 1.0320654511533209e-05, 'beta_0': 0.8423094785198894, 'beta_1': 0.9905309699915059, 'epsilon': 4.773902442902211e-08, 'balanced_loss': True, 'epochs': 120, 'early_stopping_patience': 20, 'plateau_patience': 11, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 12:27:56,369] Trial 81 finished with value: 0.8772935779816514 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.48064531272988, 'batch_size': 246, 'attention_heads': 11, 'hidden_dimension': 93, 'number_of_hidden_layers': 2, 'dropout_rate': 0.435236258355984, 'global_pooling': 'max', 'learning_rate': 0.001549275557987122, 'weight_decay': 4.476764415788337e-06, 'beta_0': 0.8267373882598417, 'beta_1': 0.9904771126753658, 'epsilon': 1.7202624905894674e-08, 'balanced_loss': True, 'epochs': 122, 'early_stopping_patience': 20, 'plateau_patience': 12, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 12:32:44,861] Trial 82 finished with value: 0.8658256880733946 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4806144540660585, 'batch_size': 248, 'attention_heads': 11, 'hidden_dimension': 100, 'number_of_hidden_layers': 2, 'dropout_rate': 0.42285853945494123, 'global_pooling': 'max', 'learning_rate': 0.00147628629148043, 'weight_decay': 5.285806250079704e-06, 'beta_0': 0.8374890108616072, 'beta_1': 0.9905707977623968, 'epsilon': 1.80233072418063e-08, 'balanced_loss': True, 'epochs': 121, 'early_stopping_patience': 20, 'plateau_patience': 11, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 12:37:51,519] Trial 83 finished with value: 0.8727064220183486 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.41105747191375136, 'batch_size': 248, 'attention_heads': 10, 'hidden_dimension': 122, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4334656388853794, 'global_pooling': 'max', 'learning_rate': 0.004677011371206397, 'weight_decay': 2.4762408416302915e-06, 'beta_0': 0.8399516170048981, 'beta_1': 0.9895856620558161, 'epsilon': 1.2769638963135905e-08, 'balanced_loss': True, 'epochs': 117, 'early_stopping_patience': 19, 'plateau_patience': 12, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 12:42:30,225] Trial 84 finished with value: 0.8658256880733946 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.43879382483330065, 'batch_size': 249, 'attention_heads': 10, 'hidden_dimension': 91, 'number_of_hidden_layers': 2, 'dropout_rate': 0.44745468702535746, 'global_pooling': 'max', 'learning_rate': 0.0017890270263334128, 'weight_decay': 8.153985174100701e-06, 'beta_0': 0.830694351746449, 'beta_1': 0.9910782361160009, 'epsilon': 3.550138590290549e-08, 'balanced_loss': True, 'epochs': 128, 'early_stopping_patience': 20, 'plateau_patience': 11, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 12:47:08,230] Trial 85 finished with value: 0.8715596330275229 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.41873912939230723, 'batch_size': 234, 'attention_heads': 11, 'hidden_dimension': 68, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5991365320298793, 'global_pooling': 'max', 'learning_rate': 0.007547654817816888, 'weight_decay': 1.665430963593154e-05, 'beta_0': 0.8045463210339576, 'beta_1': 0.9891309840317456, 'epsilon': 5.448013948112382e-08, 'balanced_loss': False, 'epochs': 123, 'early_stopping_patience': 21, 'plateau_patience': 10, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 12:51:33,457] Trial 86 finished with value: 0.8784403669724771 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4690115130927636, 'batch_size': 212, 'attention_heads': 10, 'hidden_dimension': 77, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4228416099782643, 'global_pooling': 'max', 'learning_rate': 0.003173286266886367, 'weight_decay': 1.131269507802894e-05, 'beta_0': 0.815260921834993, 'beta_1': 0.98445883952868, 'epsilon': 2.4681049412173277e-08, 'balanced_loss': True, 'epochs': 134, 'early_stopping_patience': 20, 'plateau_patience': 12, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 12:55:47,424] Trial 87 finished with value: 0.8704128440366973 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.46887348723425815, 'batch_size': 212, 'attention_heads': 10, 'hidden_dimension': 52, 'number_of_hidden_layers': 3, 'dropout_rate': 0.4672671292984792, 'global_pooling': 'max', 'learning_rate': 0.0010719862683279248, 'weight_decay': 1.2279640645362857e-05, 'beta_0': 0.8154372138728502, 'beta_1': 0.9843340092967585, 'epsilon': 1.825052287199767e-08, 'balanced_loss': True, 'epochs': 135, 'early_stopping_patience': 17, 'plateau_patience': 12, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 12:59:57,568] Trial 88 finished with value: 0.8692660550458715 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5093195475753729, 'batch_size': 226, 'attention_heads': 9, 'hidden_dimension': 61, 'number_of_hidden_layers': 2, 'dropout_rate': 0.484244272024965, 'global_pooling': 'max', 'learning_rate': 0.003587465021587262, 'weight_decay': 9.950240367819662e-06, 'beta_0': 0.8272943130091223, 'beta_1': 0.9884677884757169, 'epsilon': 1.615499520167263e-08, 'balanced_loss': False, 'epochs': 102, 'early_stopping_patience': 21, 'plateau_patience': 11, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 13:04:46,817] Trial 89 finished with value: 0.8727064220183486 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.49674682885363924, 'batch_size': 196, 'attention_heads': 16, 'hidden_dimension': 77, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4229709079065901, 'global_pooling': 'max', 'learning_rate': 0.001542633447332118, 'weight_decay': 6.5694244348219765e-06, 'beta_0': 0.8100523309667402, 'beta_1': 0.9848710503655995, 'epsilon': 4.699829766429437e-08, 'balanced_loss': True, 'epochs': 144, 'early_stopping_patience': 19, 'plateau_patience': 13, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 13:09:44,336] Trial 90 finished with value: 0.8727064220183486 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.46950759807170034, 'batch_size': 152, 'attention_heads': 11, 'hidden_dimension': 89, 'number_of_hidden_layers': 3, 'dropout_rate': 0.48827153858757194, 'global_pooling': 'max', 'learning_rate': 0.0027508232643912367, 'weight_decay': 3.904908863615402e-06, 'beta_0': 0.8051784998523954, 'beta_1': 0.983101589317561, 'epsilon': 2.3190002551792257e-08, 'balanced_loss': False, 'epochs': 114, 'early_stopping_patience': 19, 'plateau_patience': 12, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 13:14:13,762] Trial 91 finished with value: 0.8761467889908257 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.479864784253268, 'batch_size': 223, 'attention_heads': 10, 'hidden_dimension': 83, 'number_of_hidden_layers': 2, 'dropout_rate': 0.45000357010182923, 'global_pooling': 'max', 'learning_rate': 0.002360001976933076, 'weight_decay': 4.582710883410624e-06, 'beta_0': 0.8210380896267416, 'beta_1': 0.9903932235641757, 'epsilon': 2.8803482878290195e-08, 'balanced_loss': True, 'epochs': 126, 'early_stopping_patience': 20, 'plateau_patience': 13, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 13:18:24,612] Trial 92 finished with value: 0.8658256880733946 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.458412893876195, 'batch_size': 213, 'attention_heads': 11, 'hidden_dimension': 36, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4415116467379776, 'global_pooling': 'max', 'learning_rate': 0.001179114447790223, 'weight_decay': 2.214795790054802e-06, 'beta_0': 0.8442781148436608, 'beta_1': 0.9824907205193637, 'epsilon': 1.0237910770095174e-08, 'balanced_loss': True, 'epochs': 134, 'early_stopping_patience': 21, 'plateau_patience': 10, 'plateau_divider': 3}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 13:22:46,685] Trial 93 finished with value: 0.875 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5236363224059934, 'batch_size': 238, 'attention_heads': 8, 'hidden_dimension': 99, 'number_of_hidden_layers': 2, 'dropout_rate': 0.43467682553567194, 'global_pooling': 'max', 'learning_rate': 0.0031230377681400485, 'weight_decay': 2.5016183352729828e-05, 'beta_0': 0.8128778259154804, 'beta_1': 0.9912275493041064, 'epsilon': 2.0642094027275613e-08, 'balanced_loss': True, 'epochs': 141, 'early_stopping_patience': 20, 'plateau_patience': 14, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 13:27:48,384] Trial 94 finished with value: 0.8681192660550459 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4314851112950884, 'batch_size': 179, 'attention_heads': 11, 'hidden_dimension': 106, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4659922648553961, 'global_pooling': 'max', 'learning_rate': 0.004443212586498146, 'weight_decay': 7.002390781838194e-05, 'beta_0': 0.8035032180504751, 'beta_1': 0.9879946362930214, 'epsilon': 5.685900363960466e-05, 'balanced_loss': True, 'epochs': 109, 'early_stopping_patience': 18, 'plateau_patience': 12, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 13:32:14,690] Trial 95 finished with value: 0.8715596330275229 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.49594398378297067, 'batch_size': 244, 'attention_heads': 11, 'hidden_dimension': 62, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4757406351447332, 'global_pooling': 'max', 'learning_rate': 0.0016681676902506515, 'weight_decay': 1.4778429278362008e-05, 'beta_0': 0.8315831488848018, 'beta_1': 0.9810743001304986, 'epsilon': 8.507485123247176e-05, 'balanced_loss': True, 'epochs': 130, 'early_stopping_patience': 21, 'plateau_patience': 11, 'plateau_divider': 3}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 13:38:05,397] Trial 96 finished with value: 0.8772935779816514 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4421268831141062, 'batch_size': 187, 'attention_heads': 16, 'hidden_dimension': 117, 'number_of_hidden_layers': 2, 'dropout_rate': 0.39714033957478145, 'global_pooling': 'max', 'learning_rate': 0.0006634938962119498, 'weight_decay': 2.056664300475691e-05, 'beta_0': 0.8246914025795288, 'beta_1': 0.9922039161041816, 'epsilon': 1.1718644202433636e-08, 'balanced_loss': True, 'epochs': 118, 'early_stopping_patience': 19, 'plateau_patience': 14, 'plateau_divider': 6}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 13:43:48,173] Trial 97 finished with value: 0.8669724770642202 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4392898940401294, 'batch_size': 161, 'attention_heads': 16, 'hidden_dimension': 113, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3876436840490771, 'global_pooling': 'max', 'learning_rate': 0.0005336431347909073, 'weight_decay': 2.0949633440177033e-05, 'beta_0': 0.822842705594643, 'beta_1': 0.9839363977420522, 'epsilon': 1.2805716310973697e-08, 'balanced_loss': True, 'epochs': 125, 'early_stopping_patience': 19, 'plateau_patience': 14, 'plateau_divider': 6}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 13:49:34,223] Trial 98 finished with value: 0.8795871559633027 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4469827363069808, 'batch_size': 188, 'attention_heads': 16, 'hidden_dimension': 119, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4193139956117229, 'global_pooling': 'max', 'learning_rate': 0.0006610632595737859, 'weight_decay': 3.044768560070643e-05, 'beta_0': 0.8338884360444196, 'beta_1': 0.9864696775470976, 'epsilon': 3.8581775596449473e-05, 'balanced_loss': False, 'epochs': 118, 'early_stopping_patience': 18, 'plateau_patience': 13, 'plateau_divider': 7}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 13:55:53,088] Trial 99 finished with value: 0.6204128440366973 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5381099303061178, 'batch_size': 167, 'attention_heads': 7, 'hidden_dimension': 73, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4120991433162732, 'global_pooling': 'max', 'learning_rate': 0.07206623111215438, 'weight_decay': 3.325842876215002e-05, 'beta_0': 0.8383701179516238, 'beta_1': 0.9863580368721295, 'epsilon': 3.376894561452183e-05, 'balanced_loss': False, 'epochs': 121, 'early_stopping_patience': 18, 'plateau_patience': 13, 'plateau_divider': 8}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 14:01:29,968] Trial 100 finished with value: 0.8681192660550459 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4212620365125828, 'batch_size': 177, 'attention_heads': 15, 'hidden_dimension': 97, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4235815278300864, 'global_pooling': 'max', 'learning_rate': 0.0009506137612266405, 'weight_decay': 1.5379895620642044e-06, 'beta_0': 0.851060367222432, 'beta_1': 0.984641309587999, 'epsilon': 5.8761795912645756e-05, 'balanced_loss': False, 'epochs': 114, 'early_stopping_patience': 22, 'plateau_patience': 21, 'plateau_divider': 7}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 14:07:05,850] Trial 101 finished with value: 0.8669724770642202 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4457486724706182, 'batch_size': 202, 'attention_heads': 16, 'hidden_dimension': 105, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3921116192996153, 'global_pooling': 'max', 'learning_rate': 0.00039373846796707127, 'weight_decay': 4.2245091715780505e-05, 'beta_0': 0.826230922498143, 'beta_1': 0.9854432276876011, 'epsilon': 1.0930568735601063e-08, 'balanced_loss': False, 'epochs': 118, 'early_stopping_patience': 20, 'plateau_patience': 13, 'plateau_divider': 7}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 14:13:19,380] Trial 102 finished with value: 0.8727064220183486 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.46357123534033906, 'batch_size': 187, 'attention_heads': 16, 'hidden_dimension': 127, 'number_of_hidden_layers': 2, 'dropout_rate': 0.40932437453122517, 'global_pooling': 'max', 'learning_rate': 0.00024950572129656546, 'weight_decay': 2.966108338865714e-05, 'beta_0': 0.8342035820207385, 'beta_1': 0.9899464585092396, 'epsilon': 1.6129171369701774e-08, 'balanced_loss': False, 'epochs': 107, 'early_stopping_patience': 18, 'plateau_patience': 13, 'plateau_divider': 9}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 14:18:51,567] Trial 103 finished with value: 0.8658256880733946 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.510131436311208, 'batch_size': 184, 'attention_heads': 15, 'hidden_dimension': 119, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4541602393043803, 'global_pooling': 'max', 'learning_rate': 0.0006425453089340719, 'weight_decay': 1.000646136336293e-05, 'beta_0': 0.8344992146411275, 'beta_1': 0.9907291572913195, 'epsilon': 3.899885180969543e-05, 'balanced_loss': False, 'epochs': 133, 'early_stopping_patience': 19, 'plateau_patience': 12, 'plateau_divider': 6}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 14:25:39,651] Trial 104 finished with value: 0.8738532110091743 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.40569309315521324, 'batch_size': 189, 'attention_heads': 16, 'hidden_dimension': 112, 'number_of_hidden_layers': 3, 'dropout_rate': 0.4281499133358614, 'global_pooling': 'max', 'learning_rate': 0.0007569476194700704, 'weight_decay': 1.0199767857893966e-05, 'beta_0': 0.8276391529960335, 'beta_1': 0.9867826113775142, 'epsilon': 4.7971636122654564e-05, 'balanced_loss': True, 'epochs': 117, 'early_stopping_patience': 20, 'plateau_patience': 23, 'plateau_divider': 7}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 14:31:32,406] Trial 105 finished with value: 0.8692660550458715 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.44612272470175635, 'batch_size': 171, 'attention_heads': 16, 'hidden_dimension': 124, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3986094157170014, 'global_pooling': 'max', 'learning_rate': 0.0012028930645317836, 'weight_decay': 2.3252436002753423e-05, 'beta_0': 0.8172745971659767, 'beta_1': 0.9932874126055318, 'epsilon': 5.403549622034802e-06, 'balanced_loss': False, 'epochs': 123, 'early_stopping_patience': 19, 'plateau_patience': 14, 'plateau_divider': 8}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 14:36:29,229] Trial 106 finished with value: 0.8715596330275229 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.4927597040141854, 'batch_size': 193, 'attention_heads': 15, 'hidden_dimension': 93, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5061210046613228, 'global_pooling': 'max', 'learning_rate': 0.00046890302108337296, 'weight_decay': 1.5349642858273018e-05, 'beta_0': 0.8463954634789304, 'beta_1': 0.9890986934409346, 'epsilon': 2.391146702272725e-05, 'balanced_loss': True, 'epochs': 111, 'early_stopping_patience': 17, 'plateau_patience': 14, 'plateau_divider': 6}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 14:41:27,553] Trial 107 finished with value: 0.8623853211009175 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.42907323195275926, 'batch_size': 163, 'attention_heads': 12, 'hidden_dimension': 81, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5209923901588055, 'global_pooling': 'sum', 'learning_rate': 0.0006353688651467582, 'weight_decay': 1.8108571155885205e-05, 'beta_0': 0.841407860017541, 'beta_1': 0.992314882590172, 'epsilon': 7.954444221516008e-05, 'balanced_loss': True, 'epochs': 141, 'early_stopping_patience': 20, 'plateau_patience': 11, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 14:47:17,628] Trial 108 finished with value: 0.8704128440366973 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5724557468038998, 'batch_size': 140, 'attention_heads': 16, 'hidden_dimension': 133, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4599834710652425, 'global_pooling': 'max', 'learning_rate': 0.0014170274551675577, 'weight_decay': 5.387007600573411e-05, 'beta_0': 0.800723388376725, 'beta_1': 0.9836034364446893, 'epsilon': 1.1916496094799442e-05, 'balanced_loss': False, 'epochs': 150, 'early_stopping_patience': 21, 'plateau_patience': 12, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 14:52:01,749] Trial 109 finished with value: 0.8658256880733946 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.756426566381074, 'batch_size': 204, 'attention_heads': 15, 'hidden_dimension': 89, 'number_of_hidden_layers': 2, 'dropout_rate': 0.49537863563804535, 'global_pooling': 'max', 'learning_rate': 0.0064102892991097825, 'weight_decay': 0.00010007177811812488, 'beta_0': 0.8193331116098209, 'beta_1': 0.9827495184782028, 'epsilon': 2.5227974620049573e-05, 'balanced_loss': True, 'epochs': 98, 'early_stopping_patience': 22, 'plateau_patience': 24, 'plateau_divider': 6}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 14:56:51,036] Trial 110 finished with value: 0.8692660550458715 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.400063879892391, 'batch_size': 209, 'attention_heads': 16, 'hidden_dimension': 70, 'number_of_hidden_layers': 2, 'dropout_rate': 0.44632974058600955, 'global_pooling': 'max', 'learning_rate': 0.00249143681190233, 'weight_decay': 0.00015067207427606758, 'beta_0': 0.8250958251366484, 'beta_1': 0.9914339751254558, 'epsilon': 6.650238767540153e-05, 'balanced_loss': True, 'epochs': 127, 'early_stopping_patience': 19, 'plateau_patience': 13, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 15:01:58,515] Trial 111 finished with value: 0.875 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.4865468149014623, 'batch_size': 234, 'attention_heads': 9, 'hidden_dimension': 147, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4366340381696932, 'global_pooling': 'mean', 'learning_rate': 0.0018752630395501822, 'weight_decay': 1.205178116736031e-05, 'beta_0': 0.8325407264394521, 'beta_1': 0.992050038106903, 'epsilon': 2.920315353756698e-08, 'balanced_loss': True, 'epochs': 138, 'early_stopping_patience': 20, 'plateau_patience': 15, 'plateau_divider': 3}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 15:06:02,828] Trial 112 finished with value: 0.8704128440366973 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.4772849205654036, 'batch_size': 251, 'attention_heads': 10, 'hidden_dimension': 41, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4186998155075897, 'global_pooling': 'mean', 'learning_rate': 0.0009362919651645592, 'weight_decay': 3.592457387352914e-05, 'beta_0': 0.8294609112844678, 'beta_1': 0.992424480421419, 'epsilon': 4.0414250082847585e-08, 'balanced_loss': True, 'epochs': 131, 'early_stopping_patience': 21, 'plateau_patience': 15, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 15:11:44,817] Trial 113 finished with value: 0.8727064220183486 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.4580479244205558, 'batch_size': 170, 'attention_heads': 12, 'hidden_dimension': 143, 'number_of_hidden_layers': 2, 'dropout_rate': 0.48035479055955127, 'global_pooling': 'mean', 'learning_rate': 0.002237262761890572, 'weight_decay': 7.004428124174268e-06, 'beta_0': 0.8972985102707811, 'beta_1': 0.9874533971538693, 'epsilon': 2.5746568778997226e-08, 'balanced_loss': True, 'epochs': 120, 'early_stopping_patience': 20, 'plateau_patience': 15, 'plateau_divider': 3}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 15:17:11,517] Trial 114 finished with value: 0.8704128440366973 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.5067459620820792, 'batch_size': 217, 'attention_heads': 12, 'hidden_dimension': 153, 'number_of_hidden_layers': 2, 'dropout_rate': 0.43936892745740735, 'global_pooling': 'mean', 'learning_rate': 0.0012795146493236602, 'weight_decay': 4.291357201557713e-05, 'beta_0': 0.8896482702280633, 'beta_1': 0.9931929538238955, 'epsilon': 8.248292094849001e-08, 'balanced_loss': True, 'epochs': 124, 'early_stopping_patience': 18, 'plateau_patience': 14, 'plateau_divider': 2}. Best is trial 77 with value: 0.8807339449541285.
[I 2025-02-26 15:20:57,015] Trial 115 finished with value: 0.8658256880733946 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.5211435758746665, 'batch_size': 196, 'attention_heads': 11, 'hidden_dimension': 33, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4713407402994373, 'global_pooling': 'mean', 'learning_rate': 0.0031412243931635627, 'weight_decay': 2.134161223005209e-05, 'beta_0': 0.8555530564455388, 'beta_1': 0.9893614599243411, 'epsilon': 2.1469827883200835e-08, 'balanced_loss': True, 'epochs': 115, 'early_stopping_patience': 20, 'plateau_patience': 16, 'plateau_divider': 5}. Best is trial 77 with value: 0.8807339449541285.
