[I 2025-03-22 05:43:49,479] A new study created in RDB with name: SST-2-GATv2-google-bert-bert-base-uncased-Grouped-No_Aggregation-Random_Attentions-0.0-0.0
[I 2025-03-22 05:48:15,722] Trial 0 finished with value: 0.8899082568807339 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.4319459866925097, 'batch_size': 226, 'attention_heads': 11, 'hidden_dimension': 191, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5909729556485983, 'global_pooling': 'mean', 'learning_rate': 5.415244119402538e-05, 'weight_decay': 8.179499475211674e-06, 'beta_0': 0.8510059609290175, 'beta_1': 0.9881622148267181, 'epsilon': 1.4618962793704927e-07, 'balanced_loss': True, 'epochs': 94, 'early_stopping_patience': 15, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 0 with value: 0.8899082568807339.
[I 2025-03-22 13:07:36,679] Trial 77 finished with value: 0.9048165137614679 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5423745681626636, 'batch_size': 102, 'attention_heads': 16, 'hidden_dimension': 197, 'number_of_hidden_layers': 1, 'dropout_rate': 0.47594874354187217, 'global_pooling': 'mean', 'learning_rate': 0.0003254435452595842, 'weight_decay': 8.76853421891768e-05, 'beta_0': 0.8552554310186988, 'beta_1': 0.9880603268635747, 'epsilon': 3.615589732942922e-07, 'balanced_loss': True, 'epochs': 102, 'early_stopping_patience': 14, 'plateau_patience': 23, 'plateau_divider': 5}. Best is trial 73 with value: 0.9094036697247706.
[I 2025-03-22 13:12:32,736] Trial 78 finished with value: 0.9048165137614679 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.46888325032992734, 'batch_size': 93, 'attention_heads': 15, 'hidden_dimension': 185, 'number_of_hidden_layers': 1, 'dropout_rate': 0.47013922967133015, 'global_pooling': 'mean', 'learning_rate': 0.0008495758598117453, 'weight_decay': 7.020550381512838e-05, 'beta_0': 0.8381366387726114, 'beta_1': 0.9831652491586166, 'epsilon': 9.5814042407075e-07, 'balanced_loss': True, 'epochs': 95, 'early_stopping_patience': 13, 'plateau_patience': 24, 'plateau_divider': 6}. Best is trial 73 with value: 0.9094036697247706.
[I 2025-03-22 13:16:48,087] Trial 79 finished with value: 0.8967889908256881 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.7004026048627143, 'batch_size': 128, 'attention_heads': 15, 'hidden_dimension': 140, 'number_of_hidden_layers': 1, 'dropout_rate': 0.33268913266743294, 'global_pooling': 'mean', 'learning_rate': 0.0027808103900250182, 'weight_decay': 0.00020410770546337324, 'beta_0': 0.8401276734147738, 'beta_1': 0.9928303717485232, 'epsilon': 2.5260269849113787e-06, 'balanced_loss': True, 'epochs': 82, 'early_stopping_patience': 13, 'plateau_patience': 22, 'plateau_divider': 5}. Best is trial 73 with value: 0.9094036697247706.
[I 2025-03-22 13:21:29,360] Trial 80 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.48830170938704975, 'batch_size': 146, 'attention_heads': 16, 'hidden_dimension': 125, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4876951586444625, 'global_pooling': 'mean', 'learning_rate': 0.0015914346187433084, 'weight_decay': 2.5738466601603777e-05, 'beta_0': 0.8501262787312621, 'beta_1': 0.9917911202039339, 'epsilon': 2.52926175498721e-07, 'balanced_loss': True, 'epochs': 74, 'early_stopping_patience': 16, 'plateau_patience': 23, 'plateau_divider': 3}. Best is trial 73 with value: 0.9094036697247706.
[I 2025-03-22 13:26:22,259] Trial 81 finished with value: 0.9036697247706422 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5335008300917359, 'batch_size': 100, 'attention_heads': 16, 'hidden_dimension': 176, 'number_of_hidden_layers': 1, 'dropout_rate': 0.47266648049539317, 'global_pooling': 'mean', 'learning_rate': 0.0005702385359235874, 'weight_decay': 9.14642251906032e-05, 'beta_0': 0.8563241557641494, 'beta_1': 0.9881735160212359, 'epsilon': 5.967251478484019e-07, 'balanced_loss': True, 'epochs': 103, 'early_stopping_patience': 14, 'plateau_patience': 23, 'plateau_divider': 4}. Best is trial 73 with value: 0.9094036697247706.
[I 2025-03-22 13:31:38,776] Trial 82 finished with value: 0.9036697247706422 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.554624430533361, 'batch_size': 120, 'attention_heads': 16, 'hidden_dimension': 197, 'number_of_hidden_layers': 1, 'dropout_rate': 0.458853127821044, 'global_pooling': 'mean', 'learning_rate': 0.0003677951004954485, 'weight_decay': 0.00012448265426644973, 'beta_0': 0.877862604633868, 'beta_1': 0.981890179695023, 'epsilon': 4.1542152591384375e-07, 'balanced_loss': True, 'epochs': 101, 'early_stopping_patience': 17, 'plateau_patience': 25, 'plateau_divider': 5}. Best is trial 73 with value: 0.9094036697247706.
[I 2025-03-22 13:37:13,026] Trial 83 finished with value: 0.9013761467889908 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5003158736937036, 'batch_size': 88, 'attention_heads': 15, 'hidden_dimension': 202, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4924724510646609, 'global_pooling': 'mean', 'learning_rate': 0.0010593843408120854, 'weight_decay': 5.276815679084656e-05, 'beta_0': 0.8348112012748554, 'beta_1': 0.9888687732777021, 'epsilon': 7.946782079233042e-07, 'balanced_loss': True, 'epochs': 116, 'early_stopping_patience': 15, 'plateau_patience': 24, 'plateau_divider': 5}. Best is trial 73 with value: 0.9094036697247706.
[I 2025-03-22 13:42:08,609] Trial 84 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5167700088578403, 'batch_size': 108, 'attention_heads': 16, 'hidden_dimension': 190, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4292329452776477, 'global_pooling': 'mean', 'learning_rate': 0.00027863465434639157, 'weight_decay': 8.039245585420723e-05, 'beta_0': 0.8454460241610424, 'beta_1': 0.9860502756527123, 'epsilon': 3.838003338259333e-07, 'balanced_loss': True, 'epochs': 90, 'early_stopping_patience': 12, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 73 with value: 0.9094036697247706.
[I 2025-03-22 13:48:15,884] Trial 85 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.48053497004029005, 'batch_size': 138, 'attention_heads': 16, 'hidden_dimension': 212, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4509710192422489, 'global_pooling': 'mean', 'learning_rate': 0.0006133393669191797, 'weight_decay': 0.00010857226276794293, 'beta_0': 0.8319596720554837, 'beta_1': 0.985095021676366, 'epsilon': 1.1302464319074943e-06, 'balanced_loss': True, 'epochs': 110, 'early_stopping_patience': 15, 'plateau_patience': 24, 'plateau_divider': 4}. Best is trial 73 with value: 0.9094036697247706.
[I 2025-03-22 13:53:03,240] Trial 86 finished with value: 0.9013761467889908 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.45852466936631453, 'batch_size': 115, 'attention_heads': 14, 'hidden_dimension': 163, 'number_of_hidden_layers': 1, 'dropout_rate': 0.532169581555828, 'global_pooling': 'mean', 'learning_rate': 0.002163844161844569, 'weight_decay': 4.5514750328554604e-05, 'beta_0': 0.895926129103336, 'beta_1': 0.9878511015337206, 'epsilon': 2.0473156928056932e-07, 'balanced_loss': True, 'epochs': 99, 'early_stopping_patience': 14, 'plateau_patience': 22, 'plateau_divider': 4}. Best is trial 73 with value: 0.9094036697247706.
[I 2025-03-22 13:58:07,792] Trial 87 finished with value: 0.875 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.41231993418549007, 'batch_size': 124, 'attention_heads': 15, 'hidden_dimension': 170, 'number_of_hidden_layers': 1, 'dropout_rate': 0.503965720715883, 'global_pooling': 'sum', 'learning_rate': 0.00019395788253250614, 'weight_decay': 3.4195602632514454e-05, 'beta_0': 0.8528613761438972, 'beta_1': 0.9826017585581358, 'epsilon': 3.4934214234756506e-07, 'balanced_loss': True, 'epochs': 104, 'early_stopping_patience': 14, 'plateau_patience': 25, 'plateau_divider': 5}. Best is trial 73 with value: 0.9094036697247706.
[I 2025-03-22 14:03:43,134] Trial 88 finished with value: 0.9002293577981652 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5484116111455425, 'batch_size': 100, 'attention_heads': 15, 'hidden_dimension': 157, 'number_of_hidden_layers': 2, 'dropout_rate': 0.48144481570315184, 'global_pooling': 'mean', 'learning_rate': 0.0009634100555968889, 'weight_decay': 6.0514923231210384e-05, 'beta_0': 0.8231606688520328, 'beta_1': 0.9869105856440675, 'epsilon': 6.044897863285278e-07, 'balanced_loss': True, 'epochs': 121, 'early_stopping_patience': 16, 'plateau_patience': 21, 'plateau_divider': 6}. Best is trial 73 with value: 0.9094036697247706.
[I 2025-03-22 14:09:55,424] Trial 89 finished with value: 0.893348623853211 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.44142495893374856, 'batch_size': 72, 'attention_heads': 14, 'hidden_dimension': 194, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5141635296622322, 'global_pooling': 'mean', 'learning_rate': 0.004170634738284751, 'weight_decay': 7.71009712810669e-05, 'beta_0': 0.8823971671952482, 'beta_1': 0.9899891585944031, 'epsilon': 1.313014522753932e-06, 'balanced_loss': True, 'epochs': 95, 'early_stopping_patience': 17, 'plateau_patience': 23, 'plateau_divider': 3}. Best is trial 73 with value: 0.9094036697247706.
[I 2025-03-22 14:13:58,506] Trial 90 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5255541733595485, 'batch_size': 133, 'attention_heads': 16, 'hidden_dimension': 125, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5528938512272351, 'global_pooling': 'mean', 'learning_rate': 0.006334882084139923, 'weight_decay': 0.0001446019489123009, 'beta_0': 0.8308071277545791, 'beta_1': 0.9833477589211539, 'epsilon': 1.8462223739940357e-06, 'balanced_loss': True, 'epochs': 108, 'early_stopping_patience': 13, 'plateau_patience': 24, 'plateau_divider': 7}. Best is trial 73 with value: 0.9094036697247706.
[I 2025-03-22 14:19:12,964] Trial 91 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.47875104925918194, 'batch_size': 94, 'attention_heads': 15, 'hidden_dimension': 182, 'number_of_hidden_layers': 1, 'dropout_rate': 0.47400662565582113, 'global_pooling': 'mean', 'learning_rate': 0.0008509503951833481, 'weight_decay': 6.867670716657224e-05, 'beta_0': 0.8362427442154214, 'beta_1': 0.9830854445781795, 'epsilon': 8.175235337001814e-07, 'balanced_loss': True, 'epochs': 93, 'early_stopping_patience': 13, 'plateau_patience': 24, 'plateau_divider': 6}. Best is trial 73 with value: 0.9094036697247706.
[I 2025-03-22 14:24:20,331] Trial 92 finished with value: 0.893348623853211 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.4595692554674559, 'batch_size': 81, 'attention_heads': 15, 'hidden_dimension': 184, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4662974807207353, 'global_pooling': 'mean', 'learning_rate': 0.0006770043588031504, 'weight_decay': 5.057440787250227e-05, 'beta_0': 0.8381553330833853, 'beta_1': 0.9843024031675999, 'epsilon': 4.314461966223967e-07, 'balanced_loss': True, 'epochs': 86, 'early_stopping_patience': 12, 'plateau_patience': 23, 'plateau_divider': 7}. Best is trial 73 with value: 0.9094036697247706.
[I 2025-03-22 14:30:00,827] Trial 93 finished with value: 0.9208715596330275 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.4939030051232943, 'batch_size': 88, 'attention_heads': 16, 'hidden_dimension': 206, 'number_of_hidden_layers': 1, 'dropout_rate': 0.45724840711404535, 'global_pooling': 'mean', 'learning_rate': 0.001133924138441803, 'weight_decay': 0.00010299923128936126, 'beta_0': 0.8407892020504409, 'beta_1': 0.9988087278227227, 'epsilon': 3.238962343329016e-07, 'balanced_loss': True, 'epochs': 96, 'early_stopping_patience': 11, 'plateau_patience': 22, 'plateau_divider': 6}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 14:35:07,605] Trial 94 finished with value: 0.9071100917431193 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5071740517223812, 'batch_size': 87, 'attention_heads': 16, 'hidden_dimension': 205, 'number_of_hidden_layers': 1, 'dropout_rate': 0.44647489972873533, 'global_pooling': 'mean', 'learning_rate': 0.0011521400705526018, 'weight_decay': 0.00016625999804317112, 'beta_0': 0.842612758696515, 'beta_1': 0.9944594651040879, 'epsilon': 3.105990816863364e-07, 'balanced_loss': True, 'epochs': 101, 'early_stopping_patience': 11, 'plateau_patience': 19, 'plateau_divider': 6}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 14:40:28,078] Trial 95 finished with value: 0.9071100917431193 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5077587234479614, 'batch_size': 88, 'attention_heads': 16, 'hidden_dimension': 217, 'number_of_hidden_layers': 1, 'dropout_rate': 0.44100147273032636, 'global_pooling': 'mean', 'learning_rate': 0.0016584294538573925, 'weight_decay': 0.00016508095368753718, 'beta_0': 0.8430328366019566, 'beta_1': 0.997668382942517, 'epsilon': 1.3871291233454573e-07, 'balanced_loss': True, 'epochs': 81, 'early_stopping_patience': 11, 'plateau_patience': 19, 'plateau_divider': 6}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 14:46:06,755] Trial 96 finished with value: 0.9048165137614679 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5078985745123443, 'batch_size': 89, 'attention_heads': 16, 'hidden_dimension': 216, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4449462869809256, 'global_pooling': 'mean', 'learning_rate': 0.001604224849563524, 'weight_decay': 0.00016547048094712671, 'beta_0': 0.8405368785511914, 'beta_1': 0.9986679806858008, 'epsilon': 1.2157902065385806e-07, 'balanced_loss': True, 'epochs': 80, 'early_stopping_patience': 11, 'plateau_patience': 19, 'plateau_divider': 6}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 14:51:07,411] Trial 97 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.40031194792391644, 'batch_size': 83, 'attention_heads': 14, 'hidden_dimension': 205, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4542607901001981, 'global_pooling': 'sum', 'learning_rate': 0.0011991424087123806, 'weight_decay': 0.00019949999867670335, 'beta_0': 0.8275707214869078, 'beta_1': 0.997918147733076, 'epsilon': 4.645741274369289e-08, 'balanced_loss': True, 'epochs': 83, 'early_stopping_patience': 10, 'plateau_patience': 19, 'plateau_divider': 6}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 14:56:04,136] Trial 98 finished with value: 0.9013761467889908 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.4710269787189439, 'batch_size': 77, 'attention_heads': 15, 'hidden_dimension': 223, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4383164804031584, 'global_pooling': 'mean', 'learning_rate': 0.002336495189390522, 'weight_decay': 0.0003870747738768615, 'beta_0': 0.8341837890277498, 'beta_1': 0.9977472005389468, 'epsilon': 8.458048854278404e-08, 'balanced_loss': True, 'epochs': 72, 'early_stopping_patience': 11, 'plateau_patience': 20, 'plateau_divider': 7}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 15:01:41,862] Trial 99 finished with value: 0.8899082568807339 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5073688525156135, 'batch_size': 70, 'attention_heads': 16, 'hidden_dimension': 190, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4481128035727985, 'global_pooling': 'max', 'learning_rate': 0.0033405415605373447, 'weight_decay': 0.0002552079387497483, 'beta_0': 0.8421724284928829, 'beta_1': 0.9974490572550506, 'epsilon': 3.0416813758062507e-07, 'balanced_loss': True, 'epochs': 77, 'early_stopping_patience': 11, 'plateau_patience': 22, 'plateau_divider': 6}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 15:06:10,332] Trial 100 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.416065424151171, 'batch_size': 53, 'attention_heads': 15, 'hidden_dimension': 237, 'number_of_hidden_layers': 0, 'dropout_rate': 0.46446987509407933, 'global_pooling': 'mean', 'learning_rate': 0.0018981902205946752, 'weight_decay': 0.00011272988407384489, 'beta_0': 0.8438026743368519, 'beta_1': 0.994299846099702, 'epsilon': 1.703867058028441e-07, 'balanced_loss': True, 'epochs': 90, 'early_stopping_patience': 12, 'plateau_patience': 20, 'plateau_divider': 6}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 15:11:14,318] Trial 101 finished with value: 0.9036697247706422 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.4923051796744468, 'batch_size': 96, 'attention_heads': 16, 'hidden_dimension': 207, 'number_of_hidden_layers': 1, 'dropout_rate': 0.41457011070010097, 'global_pooling': 'mean', 'learning_rate': 0.0011079115277905216, 'weight_decay': 0.00012452955417240465, 'beta_0': 0.8488991228966928, 'beta_1': 0.9962785003881545, 'epsilon': 2.1488192476089125e-07, 'balanced_loss': True, 'epochs': 97, 'early_stopping_patience': 11, 'plateau_patience': 21, 'plateau_divider': 10}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 15:16:26,936] Trial 102 finished with value: 0.9013761467889908 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.45217461180380003, 'batch_size': 114, 'attention_heads': 16, 'hidden_dimension': 201, 'number_of_hidden_layers': 1, 'dropout_rate': 0.43101184671520454, 'global_pooling': 'mean', 'learning_rate': 0.0015705213072162373, 'weight_decay': 0.00010264332040630038, 'beta_0': 0.8469014294276924, 'beta_1': 0.9982839874640944, 'epsilon': 9.739565772565713e-05, 'balanced_loss': True, 'epochs': 92, 'early_stopping_patience': 10, 'plateau_patience': 18, 'plateau_divider': 5}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 15:21:13,500] Trial 103 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.43399671383235583, 'batch_size': 110, 'attention_heads': 16, 'hidden_dimension': 177, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4384537694374753, 'global_pooling': 'mean', 'learning_rate': 0.0007340758882512053, 'weight_decay': 0.0001495742033224611, 'beta_0': 0.8458508004228721, 'beta_1': 0.9952062387137607, 'epsilon': 1.3920892744952895e-07, 'balanced_loss': True, 'epochs': 85, 'early_stopping_patience': 10, 'plateau_patience': 19, 'plateau_divider': 6}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 15:26:51,798] Trial 104 finished with value: 0.9013761467889908 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.4936039203656437, 'batch_size': 104, 'attention_heads': 16, 'hidden_dimension': 218, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4258262199472099, 'global_pooling': 'mean', 'learning_rate': 0.00039106426690790403, 'weight_decay': 0.0003458302223455986, 'beta_0': 0.8511646947989655, 'beta_1': 0.9945036885996573, 'epsilon': 5.312383904369632e-07, 'balanced_loss': True, 'epochs': 100, 'early_stopping_patience': 15, 'plateau_patience': 22, 'plateau_divider': 7}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 15:32:42,714] Trial 105 finished with value: 0.9025229357798165 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5248334297136726, 'batch_size': 87, 'attention_heads': 15, 'hidden_dimension': 225, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4589964864671638, 'global_pooling': 'mean', 'learning_rate': 0.0004873358531459411, 'weight_decay': 0.00022738668117374986, 'beta_0': 0.8393614478851716, 'beta_1': 0.9954760943827414, 'epsilon': 2.3885486799273084e-07, 'balanced_loss': True, 'epochs': 106, 'early_stopping_patience': 18, 'plateau_patience': 17, 'plateau_divider': 10}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 15:37:07,350] Trial 106 finished with value: 0.8990825688073395 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.47800408150905427, 'batch_size': 40, 'attention_heads': 8, 'hidden_dimension': 166, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4214559784634078, 'global_pooling': 'max', 'learning_rate': 0.0014180070318024517, 'weight_decay': 2.0948454378428732e-05, 'beta_0': 0.8425152055056404, 'beta_1': 0.9971909376745891, 'epsilon': 4.444041389747811e-08, 'balanced_loss': True, 'epochs': 87, 'early_stopping_patience': 12, 'plateau_patience': 21, 'plateau_divider': 7}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 15:41:23,134] Trial 107 finished with value: 0.838302752293578 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.931530781919469, 'batch_size': 67, 'attention_heads': 14, 'hidden_dimension': 188, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4602868655817326, 'global_pooling': 'mean', 'learning_rate': 0.032338814579383965, 'weight_decay': 2.795188158475352e-05, 'beta_0': 0.8363212577833511, 'beta_1': 0.9988056417758526, 'epsilon': 6.159305777131389e-07, 'balanced_loss': True, 'epochs': 96, 'early_stopping_patience': 11, 'plateau_patience': 22, 'plateau_divider': 6}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 15:47:45,137] Trial 108 finished with value: 0.9048165137614679 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.46279607039204745, 'batch_size': 141, 'attention_heads': 16, 'hidden_dimension': 210, 'number_of_hidden_layers': 1, 'dropout_rate': 0.586305179845834, 'global_pooling': 'mean', 'learning_rate': 0.0009877330370761856, 'weight_decay': 3.537802605772352e-05, 'beta_0': 0.8217899900383914, 'beta_1': 0.9968366496709007, 'epsilon': 3.0187929781034704e-07, 'balanced_loss': True, 'epochs': 110, 'early_stopping_patience': 16, 'plateau_patience': 24, 'plateau_divider': 2}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 15:53:14,067] Trial 109 finished with value: 0.9036697247706422 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.756426566381074, 'batch_size': 58, 'attention_heads': 16, 'hidden_dimension': 236, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4526543973891734, 'global_pooling': 'max', 'learning_rate': 0.0007512806794758122, 'weight_decay': 9.730445401105557e-05, 'beta_0': 0.8127823916843067, 'beta_1': 0.995774759280286, 'epsilon': 5.535503405510374e-06, 'balanced_loss': False, 'epochs': 114, 'early_stopping_patience': 15, 'plateau_patience': 25, 'plateau_divider': 10}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 15:57:18,554] Trial 110 finished with value: 0.8635321100917431 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5953737623634764, 'batch_size': 98, 'attention_heads': 15, 'hidden_dimension': 100, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4875685246884115, 'global_pooling': 'mean', 'learning_rate': 0.07327490140806327, 'weight_decay': 4.4722864399838786e-05, 'beta_0': 0.8300977843481018, 'beta_1': 0.9936258962386619, 'epsilon': 7.02738009570616e-08, 'balanced_loss': True, 'epochs': 79, 'early_stopping_patience': 12, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 16:03:15,332] Trial 111 finished with value: 0.8979357798165137 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5412533500861615, 'batch_size': 104, 'attention_heads': 16, 'hidden_dimension': 197, 'number_of_hidden_layers': 1, 'dropout_rate': 0.47687009361605925, 'global_pooling': 'mean', 'learning_rate': 7.676966826086228e-05, 'weight_decay': 0.00016280737106456224, 'beta_0': 0.8666349811382207, 'beta_1': 0.9886131265311088, 'epsilon': 3.600700277009306e-07, 'balanced_loss': True, 'epochs': 102, 'early_stopping_patience': 14, 'plateau_patience': 23, 'plateau_divider': 5}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 16:08:19,654] Trial 112 finished with value: 0.9013761467889908 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5676466221988682, 'batch_size': 77, 'attention_heads': 16, 'hidden_dimension': 180, 'number_of_hidden_layers': 1, 'dropout_rate': 0.47055068603834704, 'global_pooling': 'mean', 'learning_rate': 0.0005184491576962423, 'weight_decay': 9.13420255533688e-05, 'beta_0': 0.8514435429244979, 'beta_1': 0.9906626238917509, 'epsilon': 5.116423435620419e-07, 'balanced_loss': True, 'epochs': 104, 'early_stopping_patience': 15, 'plateau_patience': 22, 'plateau_divider': 5}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 16:14:04,725] Trial 113 finished with value: 0.9025229357798165 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5105180950915365, 'batch_size': 118, 'attention_heads': 15, 'hidden_dimension': 216, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4462038870359846, 'global_pooling': 'mean', 'learning_rate': 0.0024996896918847294, 'weight_decay': 8.454390912913933e-05, 'beta_0': 0.8546274503802245, 'beta_1': 0.989425000031079, 'epsilon': 8.739468482934153e-07, 'balanced_loss': True, 'epochs': 90, 'early_stopping_patience': 16, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 16:19:25,553] Trial 114 finished with value: 0.9025229357798165 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.5331207240809773, 'batch_size': 90, 'attention_heads': 16, 'hidden_dimension': 193, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4334916762692466, 'global_pooling': 'mean', 'learning_rate': 0.0008381703749862897, 'weight_decay': 0.0005911156417314022, 'beta_0': 0.8588238311373873, 'beta_1': 0.9839047425011783, 'epsilon': 6.905991064175012e-07, 'balanced_loss': True, 'epochs': 100, 'early_stopping_patience': 14, 'plateau_patience': 24, 'plateau_divider': 6}. Best is trial 93 with value: 0.9208715596330275.
[I 2025-03-22 16:24:45,699] Trial 115 finished with value: 0.9048165137614679 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.49102917428020104, 'batch_size': 129, 'attention_heads': 16, 'hidden_dimension': 173, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4795379847639999, 'global_pooling': 'mean', 'learning_rate': 0.0012270958518625506, 'weight_decay': 0.00012532637227289509, 'beta_0': 0.8433010363243953, 'beta_1': 0.9982425256699886, 'epsilon': 3.139118999967399e-07, 'balanced_loss': False, 'epochs': 94, 'early_stopping_patience': 17, 'plateau_patience': 18, 'plateau_divider': 5}. Best is trial 93 with value: 0.9208715596330275.
