split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
train,4074,28,28672,342,65664,94336
train,4075,10,10240,44,8448,18688
train,4076,29,29696,366,70272,99968
train,4077,37,37888,596,114432,152320
train,4078,11,11264,53,10176,21440
train,4079,21,21504,192,36864,58368
train,4080,15,15360,98,18816,34176
train,4081,34,34816,504,96768,131584
train,4082,37,37888,596,114432,152320
train,4083,29,29696,366,70272,99968
train,4084,21,21504,192,36864,58368
train,4085,53,54272,1224,235008,289280
train,4086,37,37888,596,114432,152320
train,4087,29,29696,366,70272,99968
train,4088,29,29696,366,70272,99968
train,4089,11,11264,53,10176,21440
train,4090,12,12288,63,12096,24384
train,4091,24,24576,251,48192,72768
train,4092,22,22528,211,40512,63040
train,4093,8,8192,28,5376,13568
train,4094,33,33792,474,91008,124800
train,4095,28,28672,342,65664,94336
train,4096,8,8192,28,5376,13568
train,4097,14,14336,85,16320,30656
train,4098,30,30720,392,75264,105984
train,4099,40,40960,697,133824,174784
train,4100,34,34816,504,96768,131584
train,4101,38,38912,629,120768,159680
train,4102,3,3072,4,768,3840
train,4103,24,24576,251,48192,72768
train,4104,35,35840,534,102528,138368
train,4105,17,17408,126,24192,41600
train,4106,2,2048,2,384,2432
train,4107,21,21504,192,36864,58368
train,4108,13,13312,74,14208,27520
train,4109,47,48128,962,184704,232832
train,4110,27,27648,318,61056,88704
train,4111,34,34816,504,96768,131584
train,4112,28,28672,342,65664,94336
train,4113,30,30720,392,75264,105984
train,4114,8,8192,28,5376,13568
train,4115,17,17408,126,24192,41600
train,4116,33,33792,474,91008,124800
train,4117,12,12288,63,12096,24384
train,4118,41,41984,732,140544,182528
train,4119,27,27648,318,61056,88704
train,4120,11,11264,53,10176,21440
train,4121,25,25600,272,52224,77824
train,4122,40,40960,697,133824,174784
train,4123,20,20480,174,33408,53888
train,4124,19,19456,157,30144,49600
train,4125,37,37888,596,114432,152320
train,4126,14,14336,85,16320,30656
train,4127,9,9216,35,6720,15936
train,4128,30,30720,392,75264,105984
train,4129,43,44032,805,154560,198592
train,4130,41,41984,732,140544,182528
train,4131,30,30720,392,75264,105984
train,4132,13,13312,74,14208,27520
train,4133,18,18432,141,27072,45504
train,4134,26,26624,295,56640,83264
train,4135,12,12288,63,12096,24384
train,4136,28,28672,342,65664,94336
train,4137,35,35840,534,102528,138368
train,4138,26,26624,295,56640,83264
train,4139,42,43008,768,147456,190464
train,4140,11,11264,53,10176,21440
train,4141,19,19456,157,30144,49600
train,4142,32,32768,446,85632,118400
train,4143,42,43008,768,147456,190464
train,4144,9,9216,35,6720,15936
train,4145,40,40960,697,133824,174784
train,4146,11,11264,53,10176,21440
train,4147,46,47104,922,177024,224128
train,4148,28,28672,342,65664,94336
train,4149,10,10240,44,8448,18688
train,4150,29,29696,366,70272,99968
train,4151,26,26624,295,56640,83264
train,4152,31,31744,419,80448,112192
train,4153,32,32768,446,85632,118400
train,4154,40,40960,697,133824,174784
train,4155,24,24576,251,48192,72768
train,4156,18,18432,141,27072,45504
train,4157,5,5120,11,2112,7232
train,4158,9,9216,35,6720,15936
train,4159,18,18432,141,27072,45504
train,4160,12,12288,63,12096,24384
train,4161,23,23552,230,44160,67712
train,4162,17,17408,126,24192,41600
train,4163,42,43008,768,147456,190464
train,4164,24,24576,251,48192,72768
train,4165,13,13312,74,14208,27520
train,4166,14,14336,85,16320,30656
train,4167,17,17408,126,24192,41600
train,4168,24,24576,251,48192,72768
train,4169,29,29696,366,70272,99968
train,4170,31,31744,419,80448,112192
train,4171,15,15360,98,18816,34176
train,4172,36,36864,565,108480,145344
train,4173,28,28672,342,65664,94336
train,4174,30,30720,392,75264,105984
train,4175,29,29696,366,70272,99968
train,4176,36,36864,565,108480,145344
train,4177,17,17408,126,24192,41600
train,4178,30,30720,392,75264,105984
train,4179,23,23552,230,44160,67712
train,4180,22,22528,211,40512,63040
train,4181,31,31744,419,80448,112192
train,4182,19,19456,157,30144,49600
train,4183,15,15360,98,18816,34176
train,4184,12,12288,63,12096,24384
train,4185,30,30720,392,75264,105984
train,4186,31,31744,419,80448,112192
train,4187,15,15360,98,18816,34176
train,4188,17,17408,126,24192,41600
train,4189,36,36864,565,108480,145344
train,4190,37,37888,596,114432,152320
train,4191,25,25600,272,52224,77824
train,4192,20,20480,174,33408,53888
train,4193,33,33792,474,91008,124800
train,4194,33,33792,474,91008,124800
train,4195,14,14336,85,16320,30656
train,4196,22,22528,211,40512,63040
train,4197,34,34816,504,96768,131584
train,4198,44,45056,843,161856,206912
train,4199,17,17408,126,24192,41600
train,4200,10,10240,44,8448,18688
train,4201,23,23552,230,44160,67712
train,4202,17,17408,126,24192,41600
train,4203,27,27648,318,61056,88704
train,4204,34,34816,504,96768,131584
train,4205,13,13312,74,14208,27520
train,4206,14,14336,85,16320,30656
train,4207,30,30720,392,75264,105984
train,4208,51,52224,1133,217536,269760
train,4209,14,14336,85,16320,30656
train,4210,43,44032,805,154560,198592
train,4211,11,11264,53,10176,21440
train,4212,36,36864,565,108480,145344
train,4213,21,21504,192,36864,58368
train,4214,29,29696,366,70272,99968
train,4215,10,10240,44,8448,18688
train,4216,28,28672,342,65664,94336
train,4217,34,34816,504,96768,131584
train,4218,6,6144,16,3072,9216
train,4219,41,41984,732,140544,182528
train,4220,30,30720,392,75264,105984
train,4221,7,7168,21,4032,11200
train,4222,25,25600,272,52224,77824
train,4223,39,39936,663,127296,167232
train,4224,23,23552,230,44160,67712
train,4225,10,10240,44,8448,18688
train,4226,45,46080,882,169344,215424
train,4227,9,9216,35,6720,15936
train,4228,17,17408,126,24192,41600
train,4229,33,33792,474,91008,124800
train,4230,29,29696,366,70272,99968
train,4231,22,22528,211,40512,63040
train,4232,16,16384,112,21504,37888
train,4233,17,17408,126,24192,41600
train,4234,18,18432,141,27072,45504
train,4235,36,36864,565,108480,145344
train,4236,19,19456,157,30144,49600
train,4237,15,15360,98,18816,34176
train,4238,24,24576,251,48192,72768
train,4239,39,39936,663,127296,167232
train,4240,18,18432,141,27072,45504
train,4241,7,7168,21,4032,11200
train,4242,13,13312,74,14208,27520
train,4243,15,15360,98,18816,34176
train,4244,21,21504,192,36864,58368
train,4245,4,4096,7,1344,5440
train,4246,27,27648,318,61056,88704
train,4247,30,30720,392,75264,105984
train,4248,6,6144,16,3072,9216
train,4249,18,18432,141,27072,45504
train,4250,26,26624,295,56640,83264
train,4251,16,16384,112,21504,37888
train,4252,24,24576,251,48192,72768
train,4253,14,14336,85,16320,30656
train,4254,6,6144,16,3072,9216
train,4255,11,11264,53,10176,21440
train,4256,24,24576,251,48192,72768
train,4257,18,18432,141,27072,45504
train,4258,29,29696,366,70272,99968
train,4259,36,36864,565,108480,145344
train,4260,8,8192,28,5376,13568
train,4261,13,13312,74,14208,27520
train,4262,10,10240,44,8448,18688
train,4263,15,15360,98,18816,34176
train,4264,9,9216,35,6720,15936
train,4265,19,19456,157,30144,49600
train,4266,15,15360,98,18816,34176
train,4267,9,9216,35,6720,15936
train,4268,17,17408,126,24192,41600
train,4269,22,22528,211,40512,63040
train,4270,23,23552,230,44160,67712
train,4271,41,41984,732,140544,182528
train,4272,13,13312,74,14208,27520
train,4273,23,23552,230,44160,67712
train,4274,21,21504,192,36864,58368
train,4275,12,12288,63,12096,24384
train,4276,30,30720,392,75264,105984
train,4277,15,15360,98,18816,34176
train,4278,44,45056,843,161856,206912
train,4279,19,19456,157,30144,49600
train,4280,14,14336,85,16320,30656
train,4281,24,24576,251,48192,72768
train,4282,3,3072,4,768,3840
train,4283,32,32768,446,85632,118400
train,4284,19,19456,157,30144,49600
train,4285,20,20480,174,33408,53888
train,4286,17,17408,126,24192,41600
train,4287,30,30720,392,75264,105984
train,4288,19,19456,157,30144,49600
train,4289,14,14336,85,16320,30656
train,4290,24,24576,251,48192,72768
train,4291,9,9216,35,6720,15936
train,4292,3,3072,4,768,3840
train,4293,29,29696,366,70272,99968
train,4294,35,35840,534,102528,138368
train,4295,7,7168,21,4032,11200
train,4296,20,20480,174,33408,53888
train,4297,11,11264,53,10176,21440
train,4298,28,28672,342,65664,94336
train,4299,17,17408,126,24192,41600
train,4300,2,2048,2,384,2432
train,4301,21,21504,192,36864,58368
train,4302,39,39936,663,127296,167232
train,4303,23,23552,230,44160,67712
train,4304,14,14336,85,16320,30656
train,4305,24,24576,251,48192,72768
train,4306,47,48128,962,184704,232832
train,4307,6,6144,16,3072,9216
train,4308,13,13312,74,14208,27520
train,4309,46,47104,922,177024,224128
train,4310,25,25600,272,52224,77824
train,4311,31,31744,419,80448,112192
train,4312,32,32768,446,85632,118400
train,4313,16,16384,112,21504,37888
train,4314,27,27648,318,61056,88704
train,4315,29,29696,366,70272,99968
train,4316,16,16384,112,21504,37888
train,4317,15,15360,98,18816,34176
train,4318,15,15360,98,18816,34176
train,4319,24,24576,251,48192,72768
train,4320,34,34816,504,96768,131584
train,4321,15,15360,98,18816,34176
train,4322,5,5120,11,2112,7232
train,4323,19,19456,157,30144,49600
train,4324,18,18432,141,27072,45504
train,4325,7,7168,21,4032,11200
train,4326,11,11264,53,10176,21440
train,4327,13,13312,74,14208,27520
train,4328,35,35840,534,102528,138368
train,4329,27,27648,318,61056,88704
train,4330,8,8192,28,5376,13568
train,4331,22,22528,211,40512,63040
train,4332,41,41984,732,140544,182528
train,4333,33,33792,474,91008,124800
train,4334,8,8192,28,5376,13568
train,4335,18,18432,141,27072,45504
train,4336,6,6144,16,3072,9216
train,4337,38,38912,629,120768,159680
train,4338,37,37888,596,114432,152320
train,4339,35,35840,534,102528,138368
train,4340,11,11264,53,10176,21440
train,4341,19,19456,157,30144,49600
train,4342,28,28672,342,65664,94336
train,4343,9,9216,35,6720,15936
train,4344,33,33792,474,91008,124800
train,4345,8,8192,28,5376,13568
train,4346,31,31744,419,80448,112192
train,4347,22,22528,211,40512,63040
train,4348,52,53248,1178,226176,279424
train,4349,18,18432,141,27072,45504
train,4350,37,37888,596,114432,152320
train,4351,26,26624,295,56640,83264
train,4352,19,19456,157,30144,49600
train,4353,35,35840,534,102528,138368
train,4354,49,50176,1046,200832,251008
train,4355,16,16384,112,21504,37888
train,4356,14,14336,85,16320,30656
train,4357,32,32768,446,85632,118400
train,4358,21,21504,192,36864,58368
train,4359,26,26624,295,56640,83264
train,4360,30,30720,392,75264,105984
train,4361,9,9216,35,6720,15936
train,4362,15,15360,98,18816,34176
train,4363,27,27648,318,61056,88704
train,4364,26,26624,295,56640,83264
train,4365,12,12288,63,12096,24384
train,4366,23,23552,230,44160,67712
train,4367,8,8192,28,5376,13568
train,4368,42,43008,768,147456,190464
train,4369,17,17408,126,24192,41600
train,4370,2,2048,2,384,2432
train,4371,18,18432,141,27072,45504
train,4372,6,6144,16,3072,9216
train,4373,34,34816,504,96768,131584
train,4374,13,13312,74,14208,27520
train,4375,31,31744,419,80448,112192
train,4376,28,28672,342,65664,94336
train,4377,29,29696,366,70272,99968
train,4378,28,28672,342,65664,94336
train,4379,7,7168,21,4032,11200
train,4380,28,28672,342,65664,94336
train,4381,7,7168,21,4032,11200
train,4382,15,15360,98,18816,34176
train,4383,13,13312,74,14208,27520
train,4384,24,24576,251,48192,72768
train,4385,25,25600,272,52224,77824
train,4386,25,25600,272,52224,77824
train,4387,30,30720,392,75264,105984
train,4388,7,7168,21,4032,11200
train,4389,20,20480,174,33408,53888
train,4390,29,29696,366,70272,99968
train,4391,44,45056,843,161856,206912
train,4392,36,36864,565,108480,145344
train,4393,23,23552,230,44160,67712
train,4394,29,29696,366,70272,99968
train,4395,13,13312,74,14208,27520
train,4396,15,15360,98,18816,34176
train,4397,20,20480,174,33408,53888
train,4398,31,31744,419,80448,112192
train,4399,39,39936,663,127296,167232
train,4400,29,29696,366,70272,99968
train,4401,15,15360,98,18816,34176
train,4402,13,13312,74,14208,27520
train,4403,4,4096,7,1344,5440
train,4404,37,37888,596,114432,152320
train,4405,11,11264,53,10176,21440
train,4406,31,31744,419,80448,112192
train,4407,14,14336,85,16320,30656
train,4408,34,34816,504,96768,131584
train,4409,17,17408,126,24192,41600
train,4410,19,19456,157,30144,49600
train,4411,18,18432,141,27072,45504
train,4412,25,25600,272,52224,77824
train,4413,19,19456,157,30144,49600
train,4414,17,17408,126,24192,41600
train,4415,37,37888,596,114432,152320
train,4416,18,18432,141,27072,45504
train,4417,27,27648,318,61056,88704
train,4418,9,9216,35,6720,15936
train,4419,9,9216,35,6720,15936
train,4420,48,49152,1004,192768,241920
train,4421,45,46080,882,169344,215424
train,4422,37,37888,596,114432,152320
train,4423,27,27648,318,61056,88704
train,4424,12,12288,63,12096,24384
train,4425,17,17408,126,24192,41600
train,4426,28,28672,342,65664,94336
train,4427,13,13312,74,14208,27520
train,4428,15,15360,98,18816,34176
train,4429,19,19456,157,30144,49600
train,4430,17,17408,126,24192,41600
train,4431,24,24576,251,48192,72768
train,4432,30,30720,392,75264,105984
train,4433,23,23552,230,44160,67712
train,4434,14,14336,85,16320,30656
train,4435,20,20480,174,33408,53888
train,4436,12,12288,63,12096,24384
train,4437,30,30720,392,75264,105984
train,4438,23,23552,230,44160,67712
train,4439,20,20480,174,33408,53888
train,4440,58,59392,1465,281280,340672
train,4441,19,19456,157,30144,49600
train,4442,19,19456,157,30144,49600
train,4443,33,33792,474,91008,124800
train,4444,25,25600,272,52224,77824
train,4445,33,33792,474,91008,124800
train,4446,24,24576,251,48192,72768
train,4447,25,25600,272,52224,77824
train,4448,8,8192,28,5376,13568
train,4449,45,46080,882,169344,215424
train,4450,15,15360,98,18816,34176
train,4451,27,27648,318,61056,88704
train,4452,23,23552,230,44160,67712
train,4453,25,25600,272,52224,77824
train,4454,14,14336,85,16320,30656
train,4455,48,49152,1004,192768,241920
train,4456,24,24576,251,48192,72768
train,4457,23,23552,230,44160,67712
train,4458,28,28672,342,65664,94336
train,4459,23,23552,230,44160,67712
train,4460,19,19456,157,30144,49600
train,4461,56,57344,1366,262272,319616
train,4462,20,20480,174,33408,53888
train,4463,25,25600,272,52224,77824
train,4464,14,14336,85,16320,30656
train,4465,8,8192,28,5376,13568
train,4466,32,32768,446,85632,118400
train,4467,33,33792,474,91008,124800
train,4468,17,17408,126,24192,41600
train,4469,25,25600,272,52224,77824
train,4470,25,25600,272,52224,77824
train,4471,25,25600,272,52224,77824
train,4472,12,12288,63,12096,24384
train,4473,22,22528,211,40512,63040
train,4474,10,10240,44,8448,18688
train,4475,18,18432,141,27072,45504
train,4476,31,31744,419,80448,112192
train,4477,10,10240,44,8448,18688
train,4478,27,27648,318,61056,88704
train,4479,20,20480,174,33408,53888
train,4480,10,10240,44,8448,18688
train,4481,14,14336,85,16320,30656
train,4482,34,34816,504,96768,131584
train,4483,12,12288,63,12096,24384
train,4484,11,11264,53,10176,21440
train,4485,23,23552,230,44160,67712
train,4486,23,23552,230,44160,67712
train,4487,32,32768,446,85632,118400
train,4488,17,17408,126,24192,41600
train,4489,27,27648,318,61056,88704
train,4490,33,33792,474,91008,124800
train,4491,12,12288,63,12096,24384
train,4492,24,24576,251,48192,72768
train,4493,18,18432,141,27072,45504
train,4494,8,8192,28,5376,13568
train,4495,24,24576,251,48192,72768
train,4496,21,21504,192,36864,58368
train,4497,21,21504,192,36864,58368
train,4498,36,36864,565,108480,145344
train,4499,25,25600,272,52224,77824
train,4500,17,17408,126,24192,41600
train,4501,24,24576,251,48192,72768
train,4502,4,4096,7,1344,5440
train,4503,40,40960,697,133824,174784
train,4504,9,9216,35,6720,15936
train,4505,27,27648,318,61056,88704
train,4506,5,5120,11,2112,7232
train,4507,14,14336,85,16320,30656
train,4508,16,16384,112,21504,37888
train,4509,17,17408,126,24192,41600
train,4510,5,5120,11,2112,7232
train,4511,32,32768,446,85632,118400
train,4512,43,44032,805,154560,198592
train,4513,18,18432,141,27072,45504
train,4514,25,25600,272,52224,77824
train,4515,7,7168,21,4032,11200
train,4516,7,7168,21,4032,11200
train,4517,17,17408,126,24192,41600
train,4518,12,12288,63,12096,24384
train,4519,31,31744,419,80448,112192
train,4520,45,46080,882,169344,215424
train,4521,30,30720,392,75264,105984
train,4522,19,19456,157,30144,49600
train,4523,30,30720,392,75264,105984
train,4524,27,27648,318,61056,88704
train,4525,18,18432,141,27072,45504
train,4526,21,21504,192,36864,58368
train,4527,21,21504,192,36864,58368
train,4528,39,39936,663,127296,167232
train,4529,7,7168,21,4032,11200
train,4530,25,25600,272,52224,77824
train,4531,16,16384,112,21504,37888
train,4532,34,34816,504,96768,131584
train,4533,20,20480,174,33408,53888
train,4534,37,37888,596,114432,152320
train,4535,9,9216,35,6720,15936
train,4536,5,5120,11,2112,7232
train,4537,8,8192,28,5376,13568
train,4538,16,16384,112,21504,37888
train,4539,25,25600,272,52224,77824
train,4540,19,19456,157,30144,49600
train,4541,28,28672,342,65664,94336
train,4542,49,50176,1046,200832,251008
train,4543,17,17408,126,24192,41600
train,4544,26,26624,295,56640,83264
train,4545,14,14336,85,16320,30656
train,4546,26,26624,295,56640,83264
train,4547,29,29696,366,70272,99968
train,4548,26,26624,295,56640,83264
train,4549,25,25600,272,52224,77824
train,4550,19,19456,157,30144,49600
train,4551,43,44032,805,154560,198592
train,4552,15,15360,98,18816,34176
train,4553,28,28672,342,65664,94336
train,4554,18,18432,141,27072,45504
train,4555,35,35840,534,102528,138368
train,4556,25,25600,272,52224,77824
train,4557,25,25600,272,52224,77824
train,4558,38,38912,629,120768,159680
train,4559,13,13312,74,14208,27520
train,4560,34,34816,504,96768,131584
train,4561,18,18432,141,27072,45504
train,4562,35,35840,534,102528,138368
train,4563,3,3072,4,768,3840
train,4564,37,37888,596,114432,152320
train,4565,7,7168,21,4032,11200
train,4566,29,29696,366,70272,99968
train,4567,26,26624,295,56640,83264
train,4568,25,25600,272,52224,77824
train,4569,26,26624,295,56640,83264
train,4570,31,31744,419,80448,112192
train,4571,14,14336,85,16320,30656
train,4572,20,20480,174,33408,53888
train,4573,21,21504,192,36864,58368
train,4574,29,29696,366,70272,99968
train,4575,33,33792,474,91008,124800
train,4576,23,23552,230,44160,67712
train,4577,32,32768,446,85632,118400
train,4578,41,41984,732,140544,182528
train,4579,25,25600,272,52224,77824
train,4580,13,13312,74,14208,27520
train,4581,34,34816,504,96768,131584
train,4582,21,21504,192,36864,58368
train,4583,17,17408,126,24192,41600
train,4584,22,22528,211,40512,63040
train,4585,27,27648,318,61056,88704
train,4586,11,11264,53,10176,21440
train,4587,34,34816,504,96768,131584
train,4588,38,38912,629,120768,159680
train,4589,32,32768,446,85632,118400
train,4590,22,22528,211,40512,63040
train,4591,8,8192,28,5376,13568
train,4592,9,9216,35,6720,15936
train,4593,29,29696,366,70272,99968
train,4594,26,26624,295,56640,83264
train,4595,17,17408,126,24192,41600
train,4596,11,11264,53,10176,21440
train,4597,21,21504,192,36864,58368
train,4598,4,4096,7,1344,5440
train,4599,9,9216,35,6720,15936
train,4600,35,35840,534,102528,138368
train,4601,5,5120,11,2112,7232
train,4602,37,37888,596,114432,152320
train,4603,14,14336,85,16320,30656
train,4604,18,18432,141,27072,45504
train,4605,10,10240,44,8448,18688
train,4606,23,23552,230,44160,67712
train,4607,34,34816,504,96768,131584
train,4608,37,37888,596,114432,152320
train,4609,4,4096,7,1344,5440
train,4610,25,25600,272,52224,77824
train,4611,7,7168,21,4032,11200
train,4612,21,21504,192,36864,58368
train,4613,35,35840,534,102528,138368
train,4614,16,16384,112,21504,37888
train,4615,21,21504,192,36864,58368
train,4616,24,24576,251,48192,72768
train,4617,39,39936,663,127296,167232
train,4618,22,22528,211,40512,63040
train,4619,26,26624,295,56640,83264
train,4620,31,31744,419,80448,112192
train,4621,12,12288,63,12096,24384
train,4622,18,18432,141,27072,45504
train,4623,6,6144,16,3072,9216
train,4624,40,40960,697,133824,174784
train,4625,31,31744,419,80448,112192
train,4626,24,24576,251,48192,72768
train,4627,19,19456,157,30144,49600
train,4628,35,35840,534,102528,138368
train,4629,40,40960,697,133824,174784
train,4630,20,20480,174,33408,53888
train,4631,30,30720,392,75264,105984
train,4632,41,41984,732,140544,182528
train,4633,24,24576,251,48192,72768
train,4634,22,22528,211,40512,63040
train,4635,15,15360,98,18816,34176
train,4636,29,29696,366,70272,99968
train,4637,13,13312,74,14208,27520
train,4638,7,7168,21,4032,11200
train,4639,37,37888,596,114432,152320
train,4640,8,8192,28,5376,13568
train,4641,23,23552,230,44160,67712
train,4642,8,8192,28,5376,13568
train,4643,25,25600,272,52224,77824
train,4644,7,7168,21,4032,11200
train,4645,25,25600,272,52224,77824
train,4646,16,16384,112,21504,37888
train,4647,8,8192,28,5376,13568
train,4648,19,19456,157,30144,49600
train,4649,20,20480,174,33408,53888
train,4650,21,21504,192,36864,58368
train,4651,31,31744,419,80448,112192
train,4652,42,43008,768,147456,190464
train,4653,8,8192,28,5376,13568
train,4654,11,11264,53,10176,21440
train,4655,36,36864,565,108480,145344
train,4656,23,23552,230,44160,67712
train,4657,10,10240,44,8448,18688
train,4658,30,30720,392,75264,105984
train,4659,17,17408,126,24192,41600
train,4660,22,22528,211,40512,63040
train,4661,15,15360,98,18816,34176
train,4662,17,17408,126,24192,41600
train,4663,22,22528,211,40512,63040
train,4664,36,36864,565,108480,145344
train,4665,27,27648,318,61056,88704
train,4666,13,13312,74,14208,27520
train,4667,13,13312,74,14208,27520
train,4668,24,24576,251,48192,72768
train,4669,44,45056,843,161856,206912
train,4670,19,19456,157,30144,49600
train,4671,16,16384,112,21504,37888
train,4672,20,20480,174,33408,53888
train,4673,27,27648,318,61056,88704
train,4674,9,9216,35,6720,15936
train,4675,31,31744,419,80448,112192
train,4676,4,4096,7,1344,5440
train,4677,35,35840,534,102528,138368
train,4678,11,11264,53,10176,21440
train,4679,45,46080,882,169344,215424
train,4680,25,25600,272,52224,77824
train,4681,16,16384,112,21504,37888
train,4682,22,22528,211,40512,63040
train,4683,8,8192,28,5376,13568
train,4684,11,11264,53,10176,21440
train,4685,21,21504,192,36864,58368
train,4686,11,11264,53,10176,21440
train,4687,26,26624,295,56640,83264
train,4688,11,11264,53,10176,21440
train,4689,17,17408,126,24192,41600
train,4690,27,27648,318,61056,88704
train,4691,22,22528,211,40512,63040
train,4692,24,24576,251,48192,72768
train,4693,43,44032,805,154560,198592
train,4694,19,19456,157,30144,49600
train,4695,23,23552,230,44160,67712
train,4696,25,25600,272,52224,77824
train,4697,38,38912,629,120768,159680
train,4698,20,20480,174,33408,53888
train,4699,24,24576,251,48192,72768
train,4700,21,21504,192,36864,58368
train,4701,26,26624,295,56640,83264
train,4702,10,10240,44,8448,18688
train,4703,11,11264,53,10176,21440
train,4704,41,41984,732,140544,182528
train,4705,18,18432,141,27072,45504
train,4706,20,20480,174,33408,53888
train,4707,43,44032,805,154560,198592
train,4708,40,40960,697,133824,174784
train,4709,18,18432,141,27072,45504
train,4710,11,11264,53,10176,21440
train,4711,23,23552,230,44160,67712
train,4712,26,26624,295,56640,83264
train,4713,14,14336,85,16320,30656
train,4714,24,24576,251,48192,72768
train,4715,33,33792,474,91008,124800
train,4716,12,12288,63,12096,24384
train,4717,16,16384,112,21504,37888
train,4718,31,31744,419,80448,112192
train,4719,22,22528,211,40512,63040
train,4720,43,44032,805,154560,198592
train,4721,8,8192,28,5376,13568
train,4722,21,21504,192,36864,58368
train,4723,15,15360,98,18816,34176
train,4724,33,33792,474,91008,124800
train,4725,32,32768,446,85632,118400
train,4726,3,3072,4,768,3840
train,4727,8,8192,28,5376,13568
train,4728,25,25600,272,52224,77824
train,4729,22,22528,211,40512,63040
train,4730,18,18432,141,27072,45504
train,4731,22,22528,211,40512,63040
train,4732,30,30720,392,75264,105984
train,4733,35,35840,534,102528,138368
train,4734,19,19456,157,30144,49600
train,4735,10,10240,44,8448,18688
train,4736,9,9216,35,6720,15936
train,4737,28,28672,342,65664,94336
train,4738,55,56320,1318,253056,309376
train,4739,40,40960,697,133824,174784
train,4740,11,11264,53,10176,21440
train,4741,14,14336,85,16320,30656
train,4742,42,43008,768,147456,190464
train,4743,28,28672,342,65664,94336
train,4744,24,24576,251,48192,72768
train,4745,22,22528,211,40512,63040
train,4746,20,20480,174,33408,53888
train,4747,51,52224,1133,217536,269760
train,4748,23,23552,230,44160,67712
train,4749,36,36864,565,108480,145344
train,4750,42,43008,768,147456,190464
train,4751,12,12288,63,12096,24384
train,4752,16,16384,112,21504,37888
train,4753,8,8192,28,5376,13568
train,4754,23,23552,230,44160,67712
train,4755,44,45056,843,161856,206912
train,4756,22,22528,211,40512,63040
train,4757,42,43008,768,147456,190464
train,4758,17,17408,126,24192,41600
train,4759,16,16384,112,21504,37888
train,4760,22,22528,211,40512,63040
train,4761,31,31744,419,80448,112192
train,4762,14,14336,85,16320,30656
train,4763,15,15360,98,18816,34176
train,4764,24,24576,251,48192,72768
train,4765,37,37888,596,114432,152320
train,4766,22,22528,211,40512,63040
train,4767,22,22528,211,40512,63040
train,4768,23,23552,230,44160,67712
train,4769,42,43008,768,147456,190464
train,4770,20,20480,174,33408,53888
train,4771,13,13312,74,14208,27520
train,4772,9,9216,35,6720,15936
train,4773,47,48128,962,184704,232832
train,4774,16,16384,112,21504,37888
train,4775,41,41984,732,140544,182528
train,4776,34,34816,504,96768,131584
train,4777,18,18432,141,27072,45504
train,4778,13,13312,74,14208,27520
train,4779,19,19456,157,30144,49600
train,4780,11,11264,53,10176,21440
train,4781,16,16384,112,21504,37888
train,4782,13,13312,74,14208,27520
train,4783,14,14336,85,16320,30656
train,4784,17,17408,126,24192,41600
train,4785,13,13312,74,14208,27520
train,4786,14,14336,85,16320,30656
train,4787,25,25600,272,52224,77824
train,4788,53,54272,1224,235008,289280
train,4789,28,28672,342,65664,94336
train,4790,23,23552,230,44160,67712
train,4791,32,32768,446,85632,118400
train,4792,31,31744,419,80448,112192
train,4793,24,24576,251,48192,72768
train,4794,38,38912,629,120768,159680
train,4795,24,24576,251,48192,72768
train,4796,21,21504,192,36864,58368
train,4797,11,11264,53,10176,21440
train,4798,22,22528,211,40512,63040
train,4799,25,25600,272,52224,77824
train,4800,25,25600,272,52224,77824
train,4801,10,10240,44,8448,18688
train,4802,35,35840,534,102528,138368
train,4803,5,5120,11,2112,7232
train,4804,6,6144,16,3072,9216
train,4805,17,17408,126,24192,41600
train,4806,27,27648,318,61056,88704
train,4807,6,6144,16,3072,9216
train,4808,14,14336,85,16320,30656
train,4809,26,26624,295,56640,83264
train,4810,16,16384,112,21504,37888
train,4811,30,30720,392,75264,105984
train,4812,37,37888,596,114432,152320
train,4813,15,15360,98,18816,34176
train,4814,8,8192,28,5376,13568
train,4815,25,25600,272,52224,77824
train,4816,28,28672,342,65664,94336
train,4817,32,32768,446,85632,118400
train,4818,27,27648,318,61056,88704
train,4819,17,17408,126,24192,41600
train,4820,12,12288,63,12096,24384
train,4821,27,27648,318,61056,88704
train,4822,24,24576,251,48192,72768
train,4823,36,36864,565,108480,145344
train,4824,11,11264,53,10176,21440
train,4825,37,37888,596,114432,152320
train,4826,19,19456,157,30144,49600
train,4827,21,21504,192,36864,58368
train,4828,25,25600,272,52224,77824
train,4829,52,53248,1178,226176,279424
train,4830,18,18432,141,27072,45504
train,4831,27,27648,318,61056,88704
train,4832,35,35840,534,102528,138368
train,4833,15,15360,98,18816,34176
train,4834,21,21504,192,36864,58368
train,4835,7,7168,21,4032,11200
train,4836,16,16384,112,21504,37888
train,4837,25,25600,272,52224,77824
train,4838,15,15360,98,18816,34176
train,4839,16,16384,112,21504,37888
train,4840,8,8192,28,5376,13568
train,4841,7,7168,21,4032,11200
train,4842,15,15360,98,18816,34176
train,4843,25,25600,272,52224,77824
train,4844,23,23552,230,44160,67712
train,4845,30,30720,392,75264,105984
train,4846,36,36864,565,108480,145344
train,4847,20,20480,174,33408,53888
train,4848,23,23552,230,44160,67712
