split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
train,4733,35,26880,1225,176400,203280
train,4734,21,16128,441,63504,79632
train,4735,15,11520,225,32400,43920
train,4736,12,9216,144,20736,29952
train,4737,33,25344,1089,156816,182160
train,4738,54,41472,2916,419904,461376
train,4739,42,32256,1764,254016,286272
train,4740,13,9984,169,24336,34320
train,4741,19,14592,361,51984,66576
train,4742,42,32256,1764,254016,286272
train,4743,30,23040,900,129600,152640
train,4744,27,20736,729,104976,125712
train,4745,22,16896,484,69696,86592
train,4746,21,16128,441,63504,79632
train,4747,52,39936,2704,389376,429312
train,4748,25,19200,625,90000,109200
train,4749,37,28416,1369,197136,225552
train,4750,48,36864,2304,331776,368640
train,4751,14,10752,196,28224,38976
train,4752,19,14592,361,51984,66576
train,4753,9,6912,81,11664,18576
train,4754,25,19200,625,90000,109200
train,4755,51,39168,2601,374544,413712
train,4756,27,20736,729,104976,125712
train,4757,44,33792,1936,278784,312576
train,4758,18,13824,324,46656,60480
train,4759,16,12288,256,36864,49152
train,4760,24,18432,576,82944,101376
train,4761,37,28416,1369,197136,225552
train,4762,16,12288,256,36864,49152
train,4763,17,13056,289,41616,54672
train,4764,26,19968,676,97344,117312
train,4765,39,29952,1521,219024,248976
train,4766,22,16896,484,69696,86592
train,4767,26,19968,676,97344,117312
train,4768,28,21504,784,112896,134400
train,4769,43,33024,1849,266256,299280
train,4770,19,14592,361,51984,66576
train,4771,17,13056,289,41616,54672
train,4772,11,8448,121,17424,25872
train,4773,49,37632,2401,345744,383376
train,4774,19,14592,361,51984,66576
train,4775,44,33792,1936,278784,312576
train,4776,40,30720,1600,230400,261120
train,4777,20,15360,400,57600,72960
train,4778,17,13056,289,41616,54672
train,4779,23,17664,529,76176,93840
train,4780,12,9216,144,20736,29952
train,4781,20,15360,400,57600,72960
train,4782,15,11520,225,32400,43920
train,4783,16,12288,256,36864,49152
train,4784,19,14592,361,51984,66576
train,4785,15,11520,225,32400,43920
train,4786,17,13056,289,41616,54672
train,4787,26,19968,676,97344,117312
train,4788,56,43008,3136,451584,494592
train,4789,28,21504,784,112896,134400
train,4790,30,23040,900,129600,152640
train,4791,34,26112,1156,166464,192576
train,4792,35,26880,1225,176400,203280
train,4793,27,20736,729,104976,125712
train,4794,41,31488,1681,242064,273552
train,4795,26,19968,676,97344,117312
train,4796,25,19200,625,90000,109200
train,4797,15,11520,225,32400,43920
train,4798,25,19200,625,90000,109200
train,4799,24,18432,576,82944,101376
train,4800,27,20736,729,104976,125712
train,4801,11,8448,121,17424,25872
train,4802,37,28416,1369,197136,225552
train,4803,7,5376,49,7056,12432
train,4804,8,6144,64,9216,15360
train,4805,18,13824,324,46656,60480
train,4806,35,26880,1225,176400,203280
train,4807,8,6144,64,9216,15360
train,4808,17,13056,289,41616,54672
train,4809,26,19968,676,97344,117312
train,4810,20,15360,400,57600,72960
train,4811,32,24576,1024,147456,172032
train,4812,43,33024,1849,266256,299280
train,4813,17,13056,289,41616,54672
train,4814,10,7680,100,14400,22080
train,4815,26,19968,676,97344,117312
train,4816,30,23040,900,129600,152640
train,4817,32,24576,1024,147456,172032
train,4818,32,24576,1024,147456,172032
train,4819,22,16896,484,69696,86592
train,4820,14,10752,196,28224,38976
train,4821,28,21504,784,112896,134400
train,4822,28,21504,784,112896,134400
train,4823,40,30720,1600,230400,261120
train,4824,14,10752,196,28224,38976
train,4825,37,28416,1369,197136,225552
train,4826,20,15360,400,57600,72960
train,4827,25,19200,625,90000,109200
train,4828,30,23040,900,129600,152640
train,4829,57,43776,3249,467856,511632
train,4830,22,16896,484,69696,86592
train,4831,31,23808,961,138384,162192
train,4832,38,29184,1444,207936,237120
train,4833,17,13056,289,41616,54672
train,4834,24,18432,576,82944,101376
train,4835,9,6912,81,11664,18576
train,4836,16,12288,256,36864,49152
train,4837,27,20736,729,104976,125712
train,4838,17,13056,289,41616,54672
train,4839,18,13824,324,46656,60480
train,4840,10,7680,100,14400,22080
train,4841,9,6912,81,11664,18576
train,4842,16,12288,256,36864,49152
train,4843,29,22272,841,121104,143376
train,4844,27,20736,729,104976,125712
train,4845,31,23808,961,138384,162192
train,4846,38,29184,1444,207936,237120
train,4847,22,16896,484,69696,86592
train,4848,30,23040,900,129600,152640
train,4849,15,11520,225,32400,43920
train,4850,38,29184,1444,207936,237120
train,4851,18,13824,324,46656,60480
train,4852,31,23808,961,138384,162192
train,4853,50,38400,2500,360000,398400
train,4854,28,21504,784,112896,134400
train,4855,20,15360,400,57600,72960
train,4856,35,26880,1225,176400,203280
train,4857,19,14592,361,51984,66576
train,4858,36,27648,1296,186624,214272
train,4859,13,9984,169,24336,34320
train,4860,16,12288,256,36864,49152
train,4861,18,13824,324,46656,60480
train,4862,30,23040,900,129600,152640
train,4863,19,14592,361,51984,66576
train,4864,20,15360,400,57600,72960
train,4865,28,21504,784,112896,134400
train,4866,11,8448,121,17424,25872
train,4867,40,30720,1600,230400,261120
train,4868,22,16896,484,69696,86592
train,4869,55,42240,3025,435600,477840
train,4870,34,26112,1156,166464,192576
train,4871,17,13056,289,41616,54672
train,4872,13,9984,169,24336,34320
train,4873,29,22272,841,121104,143376
train,4874,13,9984,169,24336,34320
train,4875,10,7680,100,14400,22080
train,4876,25,19200,625,90000,109200
train,4877,17,13056,289,41616,54672
train,4878,19,14592,361,51984,66576
train,4879,26,19968,676,97344,117312
train,4880,34,26112,1156,166464,192576
train,4881,30,23040,900,129600,152640
train,4882,22,16896,484,69696,86592
train,4883,50,38400,2500,360000,398400
train,4884,20,15360,400,57600,72960
train,4885,13,9984,169,24336,34320
train,4886,29,22272,841,121104,143376
train,4887,18,13824,324,46656,60480
train,4888,25,19200,625,90000,109200
train,4889,27,20736,729,104976,125712
train,4890,10,7680,100,14400,22080
train,4891,25,19200,625,90000,109200
train,4892,30,23040,900,129600,152640
train,4893,9,6912,81,11664,18576
train,4894,36,27648,1296,186624,214272
train,4895,35,26880,1225,176400,203280
train,4896,18,13824,324,46656,60480
train,4897,27,20736,729,104976,125712
train,4898,36,27648,1296,186624,214272
train,4899,44,33792,1936,278784,312576
train,4900,32,24576,1024,147456,172032
train,4901,22,16896,484,69696,86592
train,4902,22,16896,484,69696,86592
train,4903,18,13824,324,46656,60480
train,4904,15,11520,225,32400,43920
train,4905,13,9984,169,24336,34320
train,4906,30,23040,900,129600,152640
train,4907,18,13824,324,46656,60480
train,4908,34,26112,1156,166464,192576
train,4909,49,37632,2401,345744,383376
train,4910,29,22272,841,121104,143376
train,4911,24,18432,576,82944,101376
train,4912,38,29184,1444,207936,237120
train,4913,53,40704,2809,404496,445200
train,4914,6,4608,36,5184,9792
train,4915,32,24576,1024,147456,172032
train,4916,10,7680,100,14400,22080
train,4917,4,3072,16,2304,5376
train,4918,33,25344,1089,156816,182160
train,4919,28,21504,784,112896,134400
train,4920,61,46848,3721,535824,582672
train,4921,30,23040,900,129600,152640
train,4922,29,22272,841,121104,143376
train,4923,28,21504,784,112896,134400
train,4924,44,33792,1936,278784,312576
train,4925,18,13824,324,46656,60480
train,4926,11,8448,121,17424,25872
train,4927,40,30720,1600,230400,261120
train,4928,21,16128,441,63504,79632
train,4929,22,16896,484,69696,86592
train,4930,20,15360,400,57600,72960
train,4931,31,23808,961,138384,162192
train,4932,10,7680,100,14400,22080
train,4933,25,19200,625,90000,109200
train,4934,13,9984,169,24336,34320
train,4935,19,14592,361,51984,66576
train,4936,40,30720,1600,230400,261120
train,4937,4,3072,16,2304,5376
train,4938,14,10752,196,28224,38976
train,4939,25,19200,625,90000,109200
train,4940,23,17664,529,76176,93840
train,4941,37,28416,1369,197136,225552
train,4942,22,16896,484,69696,86592
train,4943,36,27648,1296,186624,214272
train,4944,22,16896,484,69696,86592
train,4945,23,17664,529,76176,93840
train,4946,27,20736,729,104976,125712
train,4947,22,16896,484,69696,86592
train,4948,23,17664,529,76176,93840
train,4949,19,14592,361,51984,66576
train,4950,31,23808,961,138384,162192
train,4951,12,9216,144,20736,29952
train,4952,17,13056,289,41616,54672
train,4953,20,15360,400,57600,72960
train,4954,22,16896,484,69696,86592
train,4955,15,11520,225,32400,43920
train,4956,30,23040,900,129600,152640
train,4957,25,19200,625,90000,109200
train,4958,28,21504,784,112896,134400
train,4959,9,6912,81,11664,18576
train,4960,11,8448,121,17424,25872
train,4961,12,9216,144,20736,29952
train,4962,25,19200,625,90000,109200
train,4963,32,24576,1024,147456,172032
train,4964,26,19968,676,97344,117312
train,4965,27,20736,729,104976,125712
train,4966,23,17664,529,76176,93840
train,4967,33,25344,1089,156816,182160
train,4968,28,21504,784,112896,134400
train,4969,27,20736,729,104976,125712
train,4970,44,33792,1936,278784,312576
train,4971,22,16896,484,69696,86592
train,4972,34,26112,1156,166464,192576
train,4973,36,27648,1296,186624,214272
train,4974,27,20736,729,104976,125712
train,4975,10,7680,100,14400,22080
train,4976,36,27648,1296,186624,214272
train,4977,18,13824,324,46656,60480
train,4978,24,18432,576,82944,101376
train,4979,24,18432,576,82944,101376
train,4980,32,24576,1024,147456,172032
train,4981,12,9216,144,20736,29952
train,4982,34,26112,1156,166464,192576
train,4983,9,6912,81,11664,18576
train,4984,18,13824,324,46656,60480
train,4985,22,16896,484,69696,86592
train,4986,22,16896,484,69696,86592
train,4987,31,23808,961,138384,162192
train,4988,35,26880,1225,176400,203280
train,4989,20,15360,400,57600,72960
train,4990,31,23808,961,138384,162192
train,4991,27,20736,729,104976,125712
train,4992,27,20736,729,104976,125712
train,4993,44,33792,1936,278784,312576
train,4994,20,15360,400,57600,72960
train,4995,32,24576,1024,147456,172032
train,4996,28,21504,784,112896,134400
train,4997,29,22272,841,121104,143376
train,4998,14,10752,196,28224,38976
train,4999,55,42240,3025,435600,477840
train,5000,43,33024,1849,266256,299280
train,5001,6,4608,36,5184,9792
train,5002,31,23808,961,138384,162192
train,5003,15,11520,225,32400,43920
train,5004,16,12288,256,36864,49152
train,5005,47,36096,2209,318096,354192
train,5006,8,6144,64,9216,15360
train,5007,6,4608,36,5184,9792
train,5008,30,23040,900,129600,152640
train,5009,15,11520,225,32400,43920
train,5010,32,24576,1024,147456,172032
train,5011,15,11520,225,32400,43920
train,5012,23,17664,529,76176,93840
train,5013,34,26112,1156,166464,192576
train,5014,17,13056,289,41616,54672
train,5015,23,17664,529,76176,93840
train,5016,11,8448,121,17424,25872
train,5017,8,6144,64,9216,15360
train,5018,20,15360,400,57600,72960
train,5019,37,28416,1369,197136,225552
train,5020,11,8448,121,17424,25872
train,5021,41,31488,1681,242064,273552
train,5022,31,23808,961,138384,162192
train,5023,29,22272,841,121104,143376
train,5024,18,13824,324,46656,60480
train,5025,18,13824,324,46656,60480
train,5026,33,25344,1089,156816,182160
train,5027,11,8448,121,17424,25872
train,5028,26,19968,676,97344,117312
train,5029,21,16128,441,63504,79632
train,5030,23,17664,529,76176,93840
train,5031,23,17664,529,76176,93840
train,5032,25,19200,625,90000,109200
train,5033,16,12288,256,36864,49152
train,5034,49,37632,2401,345744,383376
train,5035,35,26880,1225,176400,203280
train,5036,25,19200,625,90000,109200
train,5037,35,26880,1225,176400,203280
train,5038,15,11520,225,32400,43920
train,5039,21,16128,441,63504,79632
train,5040,36,27648,1296,186624,214272
train,5041,30,23040,900,129600,152640
train,5042,26,19968,676,97344,117312
train,5043,56,43008,3136,451584,494592
train,5044,10,7680,100,14400,22080
train,5045,36,27648,1296,186624,214272
train,5046,40,30720,1600,230400,261120
train,5047,11,8448,121,17424,25872
train,5048,18,13824,324,46656,60480
train,5049,16,12288,256,36864,49152
train,5050,9,6912,81,11664,18576
train,5051,26,19968,676,97344,117312
train,5052,17,13056,289,41616,54672
train,5053,18,13824,324,46656,60480
train,5054,25,19200,625,90000,109200
train,5055,29,22272,841,121104,143376
train,5056,44,33792,1936,278784,312576
train,5057,40,30720,1600,230400,261120
train,5058,20,15360,400,57600,72960
train,5059,21,16128,441,63504,79632
train,5060,17,13056,289,41616,54672
train,5061,44,33792,1936,278784,312576
train,5062,34,26112,1156,166464,192576
train,5063,13,9984,169,24336,34320
train,5064,52,39936,2704,389376,429312
train,5065,33,25344,1089,156816,182160
train,5066,16,12288,256,36864,49152
train,5067,34,26112,1156,166464,192576
train,5068,19,14592,361,51984,66576
train,5069,23,17664,529,76176,93840
train,5070,23,17664,529,76176,93840
train,5071,36,27648,1296,186624,214272
train,5072,29,22272,841,121104,143376
train,5073,37,28416,1369,197136,225552
train,5074,10,7680,100,14400,22080
train,5075,22,16896,484,69696,86592
train,5076,18,13824,324,46656,60480
train,5077,17,13056,289,41616,54672
train,5078,27,20736,729,104976,125712
train,5079,37,28416,1369,197136,225552
train,5080,18,13824,324,46656,60480
train,5081,9,6912,81,11664,18576
train,5082,17,13056,289,41616,54672
train,5083,39,29952,1521,219024,248976
train,5084,30,23040,900,129600,152640
train,5085,34,26112,1156,166464,192576
train,5086,11,8448,121,17424,25872
train,5087,20,15360,400,57600,72960
train,5088,32,24576,1024,147456,172032
train,5089,23,17664,529,76176,93840
train,5090,42,32256,1764,254016,286272
train,5091,33,25344,1089,156816,182160
train,5092,8,6144,64,9216,15360
train,5093,21,16128,441,63504,79632
train,5094,19,14592,361,51984,66576
train,5095,15,11520,225,32400,43920
train,5096,32,24576,1024,147456,172032
train,5097,29,22272,841,121104,143376
train,5098,21,16128,441,63504,79632
train,5099,24,18432,576,82944,101376
train,5100,10,7680,100,14400,22080
train,5101,40,30720,1600,230400,261120
train,5102,14,10752,196,28224,38976
train,5103,17,13056,289,41616,54672
train,5104,9,6912,81,11664,18576
train,5105,16,12288,256,36864,49152
train,5106,24,18432,576,82944,101376
train,5107,36,27648,1296,186624,214272
train,5108,23,17664,529,76176,93840
train,5109,52,39936,2704,389376,429312
train,5110,44,33792,1936,278784,312576
train,5111,48,36864,2304,331776,368640
train,5112,12,9216,144,20736,29952
train,5113,29,22272,841,121104,143376
train,5114,41,31488,1681,242064,273552
train,5115,10,7680,100,14400,22080
train,5116,36,27648,1296,186624,214272
train,5117,27,20736,729,104976,125712
train,5118,18,13824,324,46656,60480
train,5119,20,15360,400,57600,72960
train,5120,53,40704,2809,404496,445200
train,5121,51,39168,2601,374544,413712
train,5122,25,19200,625,90000,109200
train,5123,19,14592,361,51984,66576
train,5124,14,10752,196,28224,38976
train,5125,14,10752,196,28224,38976
train,5126,23,17664,529,76176,93840
train,5127,14,10752,196,28224,38976
train,5128,35,26880,1225,176400,203280
train,5129,21,16128,441,63504,79632
train,5130,23,17664,529,76176,93840
train,5131,29,22272,841,121104,143376
train,5132,11,8448,121,17424,25872
train,5133,34,26112,1156,166464,192576
train,5134,47,36096,2209,318096,354192
train,5135,17,13056,289,41616,54672
train,5136,24,18432,576,82944,101376
train,5137,13,9984,169,24336,34320
train,5138,25,19200,625,90000,109200
train,5139,12,9216,144,20736,29952
train,5140,24,18432,576,82944,101376
train,5141,12,9216,144,20736,29952
train,5142,39,29952,1521,219024,248976
train,5143,17,13056,289,41616,54672
train,5144,28,21504,784,112896,134400
train,5145,39,29952,1521,219024,248976
train,5146,22,16896,484,69696,86592
train,5147,36,27648,1296,186624,214272
train,5148,26,19968,676,97344,117312
train,5149,52,39936,2704,389376,429312
train,5150,18,13824,324,46656,60480
train,5151,20,15360,400,57600,72960
train,5152,32,24576,1024,147456,172032
train,5153,26,19968,676,97344,117312
train,5154,20,15360,400,57600,72960
train,5155,26,19968,676,97344,117312
train,5156,33,25344,1089,156816,182160
train,5157,25,19200,625,90000,109200
train,5158,24,18432,576,82944,101376
train,5159,18,13824,324,46656,60480
train,5160,39,29952,1521,219024,248976
train,5161,30,23040,900,129600,152640
train,5162,42,32256,1764,254016,286272
train,5163,27,20736,729,104976,125712
train,5164,28,21504,784,112896,134400
train,5165,14,10752,196,28224,38976
train,5166,20,15360,400,57600,72960
train,5167,26,19968,676,97344,117312
train,5168,14,10752,196,28224,38976
train,5169,20,15360,400,57600,72960
train,5170,38,29184,1444,207936,237120
train,5171,10,7680,100,14400,22080
train,5172,14,10752,196,28224,38976
train,5173,14,10752,196,28224,38976
train,5174,22,16896,484,69696,86592
train,5175,22,16896,484,69696,86592
train,5176,18,13824,324,46656,60480
train,5177,15,11520,225,32400,43920
train,5178,11,8448,121,17424,25872
train,5179,20,15360,400,57600,72960
train,5180,48,36864,2304,331776,368640
train,5181,32,24576,1024,147456,172032
train,5182,34,26112,1156,166464,192576
train,5183,28,21504,784,112896,134400
train,5184,34,26112,1156,166464,192576
train,5185,54,41472,2916,419904,461376
train,5186,36,27648,1296,186624,214272
train,5187,31,23808,961,138384,162192
train,5188,31,23808,961,138384,162192
train,5189,35,26880,1225,176400,203280
train,5190,15,11520,225,32400,43920
train,5191,15,11520,225,32400,43920
train,5192,36,27648,1296,186624,214272
train,5193,10,7680,100,14400,22080
train,5194,5,3840,25,3600,7440
train,5195,53,40704,2809,404496,445200
train,5196,13,9984,169,24336,34320
train,5197,26,19968,676,97344,117312
train,5198,42,32256,1764,254016,286272
train,5199,18,13824,324,46656,60480
train,5200,11,8448,121,17424,25872
train,5201,16,12288,256,36864,49152
train,5202,11,8448,121,17424,25872
train,5203,38,29184,1444,207936,237120
train,5204,5,3840,25,3600,7440
train,5205,35,26880,1225,176400,203280
train,5206,44,33792,1936,278784,312576
train,5207,41,31488,1681,242064,273552
train,5208,29,22272,841,121104,143376
train,5209,36,27648,1296,186624,214272
train,5210,30,23040,900,129600,152640
train,5211,12,9216,144,20736,29952
train,5212,17,13056,289,41616,54672
train,5213,12,9216,144,20736,29952
train,5214,16,12288,256,36864,49152
train,5215,14,10752,196,28224,38976
train,5216,35,26880,1225,176400,203280
train,5217,28,21504,784,112896,134400
train,5218,18,13824,324,46656,60480
train,5219,42,32256,1764,254016,286272
train,5220,16,12288,256,36864,49152
train,5221,10,7680,100,14400,22080
train,5222,28,21504,784,112896,134400
train,5223,8,6144,64,9216,15360
train,5224,26,19968,676,97344,117312
train,5225,52,39936,2704,389376,429312
train,5226,23,17664,529,76176,93840
train,5227,42,32256,1764,254016,286272
train,5228,34,26112,1156,166464,192576
train,5229,32,24576,1024,147456,172032
train,5230,27,20736,729,104976,125712
train,5231,23,17664,529,76176,93840
train,5232,29,22272,841,121104,143376
train,5233,17,13056,289,41616,54672
train,5234,46,35328,2116,304704,340032
train,5235,16,12288,256,36864,49152
train,5236,10,7680,100,14400,22080
train,5237,22,16896,484,69696,86592
train,5238,31,23808,961,138384,162192
train,5239,36,27648,1296,186624,214272
train,5240,48,36864,2304,331776,368640
train,5241,17,13056,289,41616,54672
train,5242,26,19968,676,97344,117312
train,5243,30,23040,900,129600,152640
train,5244,25,19200,625,90000,109200
train,5245,22,16896,484,69696,86592
train,5246,15,11520,225,32400,43920
train,5247,13,9984,169,24336,34320
train,5248,19,14592,361,51984,66576
train,5249,33,25344,1089,156816,182160
train,5250,18,13824,324,46656,60480
train,5251,24,18432,576,82944,101376
train,5252,23,17664,529,76176,93840
train,5253,26,19968,676,97344,117312
train,5254,17,13056,289,41616,54672
train,5255,35,26880,1225,176400,203280
train,5256,16,12288,256,36864,49152
train,5257,17,13056,289,41616,54672
train,5258,10,7680,100,14400,22080
train,5259,12,9216,144,20736,29952
train,5260,40,30720,1600,230400,261120
train,5261,13,9984,169,24336,34320
train,5262,38,29184,1444,207936,237120
train,5263,44,33792,1936,278784,312576
train,5264,29,22272,841,121104,143376
train,5265,18,13824,324,46656,60480
train,5266,24,18432,576,82944,101376
train,5267,22,16896,484,69696,86592
train,5268,55,42240,3025,435600,477840
train,5269,10,7680,100,14400,22080
train,5270,11,8448,121,17424,25872
train,5271,37,28416,1369,197136,225552
train,5272,19,14592,361,51984,66576
train,5273,27,20736,729,104976,125712
train,5274,49,37632,2401,345744,383376
train,5275,21,16128,441,63504,79632
train,5276,44,33792,1936,278784,312576
train,5277,28,21504,784,112896,134400
train,5278,16,12288,256,36864,49152
train,5279,23,17664,529,76176,93840
train,5280,28,21504,784,112896,134400
train,5281,40,30720,1600,230400,261120
train,5282,29,22272,841,121104,143376
train,5283,17,13056,289,41616,54672
train,5284,29,22272,841,121104,143376
train,5285,18,13824,324,46656,60480
train,5286,23,17664,529,76176,93840
train,5287,43,33024,1849,266256,299280
train,5288,25,19200,625,90000,109200
train,5289,24,18432,576,82944,101376
train,5290,20,15360,400,57600,72960
train,5291,28,21504,784,112896,134400
train,5292,15,11520,225,32400,43920
train,5293,16,12288,256,36864,49152
train,5294,30,23040,900,129600,152640
train,5295,39,29952,1521,219024,248976
train,5296,30,23040,900,129600,152640
train,5297,18,13824,324,46656,60480
train,5298,25,19200,625,90000,109200
train,5299,25,19200,625,90000,109200
train,5300,15,11520,225,32400,43920
train,5301,13,9984,169,24336,34320
train,5302,9,6912,81,11664,18576
train,5303,16,12288,256,36864,49152
train,5304,20,15360,400,57600,72960
train,5305,30,23040,900,129600,152640
train,5306,31,23808,961,138384,162192
train,5307,32,24576,1024,147456,172032
train,5308,15,11520,225,32400,43920
train,5309,10,7680,100,14400,22080
train,5310,30,23040,900,129600,152640
train,5311,5,3840,25,3600,7440
train,5312,18,13824,324,46656,60480
train,5313,18,13824,324,46656,60480
train,5314,44,33792,1936,278784,312576
train,5315,16,12288,256,36864,49152
train,5316,26,19968,676,97344,117312
train,5317,22,16896,484,69696,86592
train,5318,32,24576,1024,147456,172032
train,5319,38,29184,1444,207936,237120
train,5320,45,34560,2025,291600,326160
train,5321,22,16896,484,69696,86592
train,5322,26,19968,676,97344,117312
train,5323,37,28416,1369,197136,225552
train,5324,15,11520,225,32400,43920
train,5325,17,13056,289,41616,54672
train,5326,20,15360,400,57600,72960
train,5327,20,15360,400,57600,72960
train,5328,7,5376,49,7056,12432
train,5329,38,29184,1444,207936,237120
train,5330,7,5376,49,7056,12432
train,5331,42,32256,1764,254016,286272
train,5332,25,19200,625,90000,109200
train,5333,11,8448,121,17424,25872
train,5334,20,15360,400,57600,72960
train,5335,15,11520,225,32400,43920
train,5336,17,13056,289,41616,54672
train,5337,25,19200,625,90000,109200
train,5338,10,7680,100,14400,22080
train,5339,21,16128,441,63504,79632
train,5340,12,9216,144,20736,29952
train,5341,45,34560,2025,291600,326160
train,5342,29,22272,841,121104,143376
train,5343,15,11520,225,32400,43920
train,5344,28,21504,784,112896,134400
train,5345,20,15360,400,57600,72960
train,5346,27,20736,729,104976,125712
train,5347,6,4608,36,5184,9792
train,5348,15,11520,225,32400,43920
train,5349,22,16896,484,69696,86592
train,5350,27,20736,729,104976,125712
train,5351,34,26112,1156,166464,192576
train,5352,28,21504,784,112896,134400
train,5353,22,16896,484,69696,86592
train,5354,30,23040,900,129600,152640
train,5355,42,32256,1764,254016,286272
train,5356,8,6144,64,9216,15360
train,5357,12,9216,144,20736,29952
train,5358,8,6144,64,9216,15360
train,5359,21,16128,441,63504,79632
train,5360,26,19968,676,97344,117312
train,5361,30,23040,900,129600,152640
train,5362,39,29952,1521,219024,248976
train,5363,18,13824,324,46656,60480
train,5364,26,19968,676,97344,117312
train,5365,21,16128,441,63504,79632
train,5366,20,15360,400,57600,72960
train,5367,16,12288,256,36864,49152
train,5368,30,23040,900,129600,152640
train,5369,14,10752,196,28224,38976
train,5370,23,17664,529,76176,93840
train,5371,21,16128,441,63504,79632
train,5372,22,16896,484,69696,86592
train,5373,25,19200,625,90000,109200
train,5374,24,18432,576,82944,101376
train,5375,9,6912,81,11664,18576
train,5376,48,36864,2304,331776,368640
train,5377,19,14592,361,51984,66576
train,5378,50,38400,2500,360000,398400
train,5379,7,5376,49,7056,12432
train,5380,35,26880,1225,176400,203280
train,5381,26,19968,676,97344,117312
train,5382,21,16128,441,63504,79632
train,5383,37,28416,1369,197136,225552
train,5384,23,17664,529,76176,93840
train,5385,11,8448,121,17424,25872
train,5386,22,16896,484,69696,86592
train,5387,21,16128,441,63504,79632
train,5388,38,29184,1444,207936,237120
train,5389,37,28416,1369,197136,225552
train,5390,19,14592,361,51984,66576
train,5391,30,23040,900,129600,152640
train,5392,18,13824,324,46656,60480
train,5393,27,20736,729,104976,125712
train,5394,13,9984,169,24336,34320
train,5395,10,7680,100,14400,22080
train,5396,14,10752,196,28224,38976
train,5397,31,23808,961,138384,162192
train,5398,16,12288,256,36864,49152
train,5399,15,11520,225,32400,43920
train,5400,12,9216,144,20736,29952
train,5401,29,22272,841,121104,143376
train,5402,10,7680,100,14400,22080
train,5403,5,3840,25,3600,7440
train,5404,30,23040,900,129600,152640
train,5405,14,10752,196,28224,38976
train,5406,39,29952,1521,219024,248976
train,5407,30,23040,900,129600,152640
train,5408,24,18432,576,82944,101376
train,5409,8,6144,64,9216,15360
train,5410,34,26112,1156,166464,192576
train,5411,28,21504,784,112896,134400
train,5412,21,16128,441,63504,79632
train,5413,16,12288,256,36864,49152
train,5414,21,16128,441,63504,79632
train,5415,25,19200,625,90000,109200
train,5416,54,41472,2916,419904,461376
train,5417,44,33792,1936,278784,312576
train,5418,33,25344,1089,156816,182160
train,5419,29,22272,841,121104,143376
train,5420,25,19200,625,90000,109200
train,5421,41,31488,1681,242064,273552
train,5422,24,18432,576,82944,101376
train,5423,11,8448,121,17424,25872
train,5424,22,16896,484,69696,86592
train,5425,20,15360,400,57600,72960
train,5426,24,18432,576,82944,101376
train,5427,9,6912,81,11664,18576
train,5428,34,26112,1156,166464,192576
train,5429,17,13056,289,41616,54672
train,5430,14,10752,196,28224,38976
train,5431,47,36096,2209,318096,354192
train,5432,17,13056,289,41616,54672
train,5433,20,15360,400,57600,72960
train,5434,20,15360,400,57600,72960
train,5435,12,9216,144,20736,29952
train,5436,22,16896,484,69696,86592
train,5437,32,24576,1024,147456,172032
train,5438,17,13056,289,41616,54672
train,5439,42,32256,1764,254016,286272
train,5440,20,15360,400,57600,72960
train,5441,39,29952,1521,219024,248976
train,5442,49,37632,2401,345744,383376
train,5443,15,11520,225,32400,43920
train,5444,33,25344,1089,156816,182160
train,5445,22,16896,484,69696,86592
train,5446,28,21504,784,112896,134400
train,5447,8,6144,64,9216,15360
train,5448,16,12288,256,36864,49152
train,5449,26,19968,676,97344,117312
train,5450,36,27648,1296,186624,214272
train,5451,22,16896,484,69696,86592
train,5452,46,35328,2116,304704,340032
train,5453,36,27648,1296,186624,214272
train,5454,30,23040,900,129600,152640
train,5455,47,36096,2209,318096,354192
train,5456,14,10752,196,28224,38976
train,5457,29,22272,841,121104,143376
train,5458,29,22272,841,121104,143376
train,5459,37,28416,1369,197136,225552
train,5460,31,23808,961,138384,162192
train,5461,22,16896,484,69696,86592
train,5462,23,17664,529,76176,93840
train,5463,30,23040,900,129600,152640
train,5464,33,25344,1089,156816,182160
train,5465,11,8448,121,17424,25872
train,5466,28,21504,784,112896,134400
train,5467,6,4608,36,5184,9792
train,5468,16,12288,256,36864,49152
train,5469,20,15360,400,57600,72960
train,5470,30,23040,900,129600,152640
train,5471,12,9216,144,20736,29952
train,5472,41,31488,1681,242064,273552
train,5473,22,16896,484,69696,86592
train,5474,30,23040,900,129600,152640
train,5475,11,8448,121,17424,25872
train,5476,37,28416,1369,197136,225552
train,5477,47,36096,2209,318096,354192
train,5478,20,15360,400,57600,72960
train,5479,4,3072,16,2304,5376
train,5480,37,28416,1369,197136,225552
train,5481,11,8448,121,17424,25872
train,5482,28,21504,784,112896,134400
train,5483,16,12288,256,36864,49152
train,5484,20,15360,400,57600,72960
train,5485,25,19200,625,90000,109200
train,5486,46,35328,2116,304704,340032
train,5487,15,11520,225,32400,43920
train,5488,10,7680,100,14400,22080
train,5489,40,30720,1600,230400,261120
train,5490,17,13056,289,41616,54672
train,5491,36,27648,1296,186624,214272
train,5492,23,17664,529,76176,93840
train,5493,32,24576,1024,147456,172032
train,5494,46,35328,2116,304704,340032
train,5495,27,20736,729,104976,125712
train,5496,14,10752,196,28224,38976
