[I 2025-03-25 07:07:43,608] A new study created in RDB with name: IMDb-top_1000-GATv2-google-bert-bert-base-uncased-Grouped-No_Aggregation-No_Ablation-1.0-0.25
Token indices sequence length is longer than the specified maximum sequence length for this model (1147 > 512). Running this sequence through the model will result in indexing errors
[I 2025-03-25 07:18:03,141] Trial 0 finished with value: 0.7515151515151515 and parameters: {'left_stride': 32, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.9304211818735242, 'batch_size': 41, 'attention_heads': 9, 'hidden_dimension': 97, 'number_of_hidden_layers': 3, 'dropout_rate': 0.34184815819561254, 'global_pooling': 'max', 'learning_rate': 0.013826232179369865, 'weight_decay': 3.972110727381911e-06, 'beta_0': 0.849951952030185, 'beta_1': 0.9912118037965686, 'epsilon': 1.5339162591163588e-08, 'balanced_loss': True, 'epochs': 59, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 0 with value: 0.7515151515151515.
[I 2025-03-25 23:16:28,686] Trial 135 finished with value: 0.8787878787878788 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9581916816432147, 'batch_size': 43, 'attention_heads': 5, 'hidden_dimension': 108, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3869760437602951, 'global_pooling': 'mean', 'learning_rate': 0.0017310748000698988, 'weight_decay': 5.249930504913996e-06, 'beta_0': 0.8475019558491764, 'beta_1': 0.9955769896423837, 'epsilon': 2.707707934990874e-05, 'balanced_loss': False, 'epochs': 127, 'early_stopping_patience': 21, 'plateau_patience': 18, 'plateau_divider': 10}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 23:23:09,217] Trial 136 finished with value: 0.8848484848484849 and parameters: {'left_stride': 64, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9021234286492404, 'batch_size': 37, 'attention_heads': 6, 'hidden_dimension': 59, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5663850214156683, 'global_pooling': 'mean', 'learning_rate': 0.000509371778509056, 'weight_decay': 8.807142708679737e-06, 'beta_0': 0.8455615868231042, 'beta_1': 0.9934986839959403, 'epsilon': 1.7518171064455916e-05, 'balanced_loss': False, 'epochs': 139, 'early_stopping_patience': 20, 'plateau_patience': 22, 'plateau_divider': 8}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 23:29:26,817] Trial 137 finished with value: 0.8484848484848485 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9483847580599923, 'batch_size': 25, 'attention_heads': 4, 'hidden_dimension': 70, 'number_of_hidden_layers': 2, 'dropout_rate': 0.507653829120642, 'global_pooling': 'max', 'learning_rate': 0.0008401477663081066, 'weight_decay': 1.8216210879325425e-05, 'beta_0': 0.8132331932605011, 'beta_1': 0.9925804274278334, 'epsilon': 2.6360637171115796e-08, 'balanced_loss': False, 'epochs': 133, 'early_stopping_patience': 23, 'plateau_patience': 14, 'plateau_divider': 10}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 23:35:40,974] Trial 138 finished with value: 0.8545454545454545 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.955655554696998, 'batch_size': 22, 'attention_heads': 5, 'hidden_dimension': 42, 'number_of_hidden_layers': 3, 'dropout_rate': 0.41321520218896396, 'global_pooling': 'mean', 'learning_rate': 0.00258591094555321, 'weight_decay': 1.0880970364007345e-05, 'beta_0': 0.854370393270652, 'beta_1': 0.9897097045647738, 'epsilon': 8.855303749840702e-06, 'balanced_loss': False, 'epochs': 123, 'early_stopping_patience': 24, 'plateau_patience': 13, 'plateau_divider': 9}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 23:43:07,455] Trial 139 finished with value: 0.8848484848484849 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9057712881683323, 'batch_size': 29, 'attention_heads': 4, 'hidden_dimension': 163, 'number_of_hidden_layers': 3, 'dropout_rate': 0.35310955206408684, 'global_pooling': 'mean', 'learning_rate': 0.003741388576437923, 'weight_decay': 1.4280299619400027e-05, 'beta_0': 0.8408603900196373, 'beta_1': 0.9908684439999045, 'epsilon': 1.349522439782602e-05, 'balanced_loss': False, 'epochs': 102, 'early_stopping_patience': 17, 'plateau_patience': 22, 'plateau_divider': 10}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-25 23:53:53,280] Trial 140 finished with value: 0.8242424242424242 and parameters: {'left_stride': 256, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9510080840495793, 'batch_size': 16, 'attention_heads': 9, 'hidden_dimension': 104, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3961411486079168, 'global_pooling': 'sum', 'learning_rate': 6.565402837463381e-05, 'weight_decay': 2.4495759555754578e-05, 'beta_0': 0.8883777112914752, 'beta_1': 0.9948455371737337, 'epsilon': 3.714256290212466e-05, 'balanced_loss': True, 'epochs': 115, 'early_stopping_patience': 19, 'plateau_patience': 14, 'plateau_divider': 7}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 00:03:22,211] Trial 141 finished with value: 0.8727272727272727 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9087920487318839, 'batch_size': 20, 'attention_heads': 5, 'hidden_dimension': 141, 'number_of_hidden_layers': 4, 'dropout_rate': 0.4062042967422209, 'global_pooling': 'mean', 'learning_rate': 0.0009366242478959654, 'weight_decay': 2.2220442194201215e-05, 'beta_0': 0.837821645842947, 'beta_1': 0.9964393868873024, 'epsilon': 1.1562574909210823e-05, 'balanced_loss': False, 'epochs': 93, 'early_stopping_patience': 22, 'plateau_patience': 12, 'plateau_divider': 8}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 00:12:45,077] Trial 142 finished with value: 0.8303030303030303 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.904169569711251, 'batch_size': 20, 'attention_heads': 5, 'hidden_dimension': 137, 'number_of_hidden_layers': 4, 'dropout_rate': 0.40170375870767966, 'global_pooling': 'mean', 'learning_rate': 0.0010334837063052723, 'weight_decay': 2.004231780968826e-05, 'beta_0': 0.8368292219778624, 'beta_1': 0.9971703352175577, 'epsilon': 8.188326987454024e-06, 'balanced_loss': False, 'epochs': 96, 'early_stopping_patience': 21, 'plateau_patience': 11, 'plateau_divider': 8}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 00:23:41,469] Trial 143 finished with value: 0.8606060606060606 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9055504143266971, 'batch_size': 18, 'attention_heads': 5, 'hidden_dimension': 148, 'number_of_hidden_layers': 4, 'dropout_rate': 0.38051290824647266, 'global_pooling': 'mean', 'learning_rate': 0.0006075046125727015, 'weight_decay': 7.068272837854392e-06, 'beta_0': 0.8322200877286104, 'beta_1': 0.9963710504006973, 'epsilon': 1.6976978229269088e-05, 'balanced_loss': False, 'epochs': 81, 'early_stopping_patience': 21, 'plateau_patience': 12, 'plateau_divider': 8}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 00:32:13,889] Trial 144 finished with value: 0.8545454545454545 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9019850786581147, 'batch_size': 24, 'attention_heads': 4, 'hidden_dimension': 117, 'number_of_hidden_layers': 4, 'dropout_rate': 0.3737702798300759, 'global_pooling': 'mean', 'learning_rate': 0.0011183673686228953, 'weight_decay': 1.2191214600126849e-05, 'beta_0': 0.8436908302179678, 'beta_1': 0.9968095088608084, 'epsilon': 5.015411783809694e-06, 'balanced_loss': False, 'epochs': 92, 'early_stopping_patience': 21, 'plateau_patience': 12, 'plateau_divider': 7}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 00:40:48,269] Trial 145 finished with value: 0.8666666666666667 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9333779389806881, 'batch_size': 27, 'attention_heads': 5, 'hidden_dimension': 156, 'number_of_hidden_layers': 4, 'dropout_rate': 0.38922407665733394, 'global_pooling': 'mean', 'learning_rate': 0.0007597988106234394, 'weight_decay': 1.6950388458148456e-05, 'beta_0': 0.8526607699887898, 'beta_1': 0.9981049603250642, 'epsilon': 9.826493914986508e-06, 'balanced_loss': False, 'epochs': 105, 'early_stopping_patience': 20, 'plateau_patience': 23, 'plateau_divider': 9}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 00:50:27,192] Trial 146 finished with value: 0.8727272727272727 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9040187518694177, 'batch_size': 21, 'attention_heads': 4, 'hidden_dimension': 151, 'number_of_hidden_layers': 4, 'dropout_rate': 0.5799901222843846, 'global_pooling': 'mean', 'learning_rate': 0.0014584112089184827, 'weight_decay': 6.924116515855202e-05, 'beta_0': 0.8955205624378002, 'beta_1': 0.9930530061153918, 'epsilon': 1.3571972054090258e-05, 'balanced_loss': False, 'epochs': 90, 'early_stopping_patience': 19, 'plateau_patience': 13, 'plateau_divider': 8}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 00:56:05,621] Trial 147 finished with value: 0.8666666666666667 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9843511739153488, 'batch_size': 32, 'attention_heads': 5, 'hidden_dimension': 135, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4450373974835827, 'global_pooling': 'mean', 'learning_rate': 0.0001106788826252661, 'weight_decay': 9.965875624993183e-06, 'beta_0': 0.8454135742954392, 'beta_1': 0.9943939506335276, 'epsilon': 2.010310767731366e-05, 'balanced_loss': False, 'epochs': 119, 'early_stopping_patience': 22, 'plateau_patience': 12, 'plateau_divider': 10}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 01:05:03,864] Trial 148 finished with value: 0.8727272727272727 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.9757883722072036, 'batch_size': 17, 'attention_heads': 14, 'hidden_dimension': 143, 'number_of_hidden_layers': 3, 'dropout_rate': 0.42919939708837374, 'global_pooling': 'mean', 'learning_rate': 0.0019741471022581684, 'weight_decay': 2.048465113616195e-05, 'beta_0': 0.8486764628183119, 'beta_1': 0.9953392376704273, 'epsilon': 2.5517124025950144e-05, 'balanced_loss': False, 'epochs': 100, 'early_stopping_patience': 20, 'plateau_patience': 17, 'plateau_divider': 9}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 01:11:49,398] Trial 149 finished with value: 0.8484848484848485 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9072942886259806, 'batch_size': 19, 'attention_heads': 6, 'hidden_dimension': 80, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4176971068574158, 'global_pooling': 'max', 'learning_rate': 0.00036709527726338685, 'weight_decay': 2.6107838073563448e-05, 'beta_0': 0.8276205456041676, 'beta_1': 0.9961644712908138, 'epsilon': 8.199709067459686e-06, 'balanced_loss': False, 'epochs': 112, 'early_stopping_patience': 20, 'plateau_patience': 13, 'plateau_divider': 8}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 01:18:18,519] Trial 150 finished with value: 0.8727272727272727 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9577308950759608, 'batch_size': 55, 'attention_heads': 6, 'hidden_dimension': 92, 'number_of_hidden_layers': 3, 'dropout_rate': 0.4774599351427368, 'global_pooling': 'mean', 'learning_rate': 0.00026021650099555046, 'weight_decay': 5.0980378097627456e-05, 'beta_0': 0.8395826048380095, 'beta_1': 0.9923222949269452, 'epsilon': 1.6360106588903976e-05, 'balanced_loss': True, 'epochs': 127, 'early_stopping_patience': 18, 'plateau_patience': 11, 'plateau_divider': 9}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 01:25:55,447] Trial 151 finished with value: 0.8787878787878788 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9053751134442306, 'batch_size': 26, 'attention_heads': 5, 'hidden_dimension': 85, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4097260198940463, 'global_pooling': 'mean', 'learning_rate': 0.00014801144034414386, 'weight_decay': 7.086300535501096e-06, 'beta_0': 0.848117919878947, 'beta_1': 0.9958811584013082, 'epsilon': 2.15242025138712e-05, 'balanced_loss': False, 'epochs': 134, 'early_stopping_patience': 20, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 01:32:43,232] Trial 152 finished with value: 0.8606060606060606 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9031896459256397, 'batch_size': 26, 'attention_heads': 5, 'hidden_dimension': 68, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4042802436989865, 'global_pooling': 'mean', 'learning_rate': 0.0001874961869481025, 'weight_decay': 8.390424726260768e-06, 'beta_0': 0.8493364215514299, 'beta_1': 0.9950561985933094, 'epsilon': 2.3242126426907103e-05, 'balanced_loss': False, 'epochs': 139, 'early_stopping_patience': 20, 'plateau_patience': 24, 'plateau_divider': 9}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 01:39:28,093] Trial 153 finished with value: 0.8787878787878788 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9160812624146175, 'batch_size': 23, 'attention_heads': 5, 'hidden_dimension': 78, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3990489239540528, 'global_pooling': 'mean', 'learning_rate': 0.0001787822719157016, 'weight_decay': 7.254019539481619e-06, 'beta_0': 0.8422996363521876, 'beta_1': 0.9941824392727128, 'epsilon': 3.14918860358435e-05, 'balanced_loss': False, 'epochs': 130, 'early_stopping_patience': 19, 'plateau_patience': 23, 'plateau_divider': 9}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 01:47:53,986] Trial 154 finished with value: 0.8909090909090909 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.900671090478386, 'batch_size': 28, 'attention_heads': 4, 'hidden_dimension': 159, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3831187681769801, 'global_pooling': 'mean', 'learning_rate': 0.0001425953254869648, 'weight_decay': 5.854613580067941e-06, 'beta_0': 0.8515612201438172, 'beta_1': 0.9916740893178241, 'epsilon': 4.854406806979277e-05, 'balanced_loss': False, 'epochs': 136, 'early_stopping_patience': 21, 'plateau_patience': 22, 'plateau_divider': 8}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 01:56:09,560] Trial 155 finished with value: 0.896969696969697 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9103825520063424, 'batch_size': 25, 'attention_heads': 5, 'hidden_dimension': 167, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3929941597041486, 'global_pooling': 'mean', 'learning_rate': 0.000647105522254363, 'weight_decay': 3.151324548881777e-05, 'beta_0': 0.8168119695406597, 'beta_1': 0.9883103930099799, 'epsilon': 1.3547016541238803e-05, 'balanced_loss': False, 'epochs': 186, 'early_stopping_patience': 22, 'plateau_patience': 15, 'plateau_divider': 10}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 02:03:43,519] Trial 156 finished with value: 0.8727272727272727 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9094506557372012, 'batch_size': 25, 'attention_heads': 4, 'hidden_dimension': 172, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4877657604993777, 'global_pooling': 'mean', 'learning_rate': 0.0008880023557279752, 'weight_decay': 4.043147630442016e-05, 'beta_0': 0.8153227575112493, 'beta_1': 0.9892121001191685, 'epsilon': 1.2048276444459667e-05, 'balanced_loss': False, 'epochs': 172, 'early_stopping_patience': 22, 'plateau_patience': 15, 'plateau_divider': 10}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 02:11:46,104] Trial 157 finished with value: 0.8848484848484849 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9117646603686921, 'batch_size': 22, 'attention_heads': 5, 'hidden_dimension': 153, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3924986736273312, 'global_pooling': 'mean', 'learning_rate': 0.0006377865302396732, 'weight_decay': 3.201039599389497e-05, 'beta_0': 0.8064587737708221, 'beta_1': 0.9885077510015462, 'epsilon': 1.8171147539412842e-06, 'balanced_loss': False, 'epochs': 108, 'early_stopping_patience': 23, 'plateau_patience': 15, 'plateau_divider': 10}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 02:18:07,980] Trial 158 finished with value: 0.8909090909090909 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9534001869483689, 'batch_size': 24, 'attention_heads': 4, 'hidden_dimension': 165, 'number_of_hidden_layers': 2, 'dropout_rate': 0.385071431674394, 'global_pooling': 'mean', 'learning_rate': 0.0004768533490356127, 'weight_decay': 2.8630612061612397e-05, 'beta_0': 0.8174264294922169, 'beta_1': 0.9882241192725458, 'epsilon': 1.4466954346907183e-05, 'balanced_loss': False, 'epochs': 193, 'early_stopping_patience': 21, 'plateau_patience': 16, 'plateau_divider': 10}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 02:25:41,168] Trial 159 finished with value: 0.8666666666666667 and parameters: {'left_stride': 32, 'right_stride': 256, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.9595034893609571, 'batch_size': 27, 'attention_heads': 6, 'hidden_dimension': 62, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3673579174627849, 'global_pooling': 'mean', 'learning_rate': 0.00031469489520256715, 'weight_decay': 1.477971181311894e-05, 'beta_0': 0.8201929887212234, 'beta_1': 0.990520342320123, 'epsilon': 9.947867532452303e-06, 'balanced_loss': False, 'epochs': 167, 'early_stopping_patience': 22, 'plateau_patience': 14, 'plateau_divider': 10}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 02:35:43,213] Trial 160 finished with value: 0.8848484848484849 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9107426137475761, 'batch_size': 21, 'attention_heads': 8, 'hidden_dimension': 177, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3774642432911745, 'global_pooling': 'mean', 'learning_rate': 0.0012884984679266984, 'weight_decay': 0.00021497427808889457, 'beta_0': 0.8120293105179897, 'beta_1': 0.9872158498701719, 'epsilon': 1.6947650280713197e-05, 'balanced_loss': True, 'epochs': 86, 'early_stopping_patience': 19, 'plateau_patience': 15, 'plateau_divider': 10}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 02:44:20,610] Trial 161 finished with value: 0.8787878787878788 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9069148507987839, 'batch_size': 26, 'attention_heads': 5, 'hidden_dimension': 168, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4127887597483814, 'global_pooling': 'mean', 'learning_rate': 0.0007021925979750755, 'weight_decay': 5.0192502413157025e-06, 'beta_0': 0.8466465723774103, 'beta_1': 0.9949585510640413, 'epsilon': 1.9391661524298696e-05, 'balanced_loss': False, 'epochs': 122, 'early_stopping_patience': 20, 'plateau_patience': 12, 'plateau_divider': 9}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 02:51:00,861] Trial 162 finished with value: 0.8727272727272727 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9052633572731282, 'batch_size': 23, 'attention_heads': 5, 'hidden_dimension': 54, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5460275979982152, 'global_pooling': 'mean', 'learning_rate': 0.00020799698526911812, 'weight_decay': 1.0934528681088314e-05, 'beta_0': 0.8572029309786944, 'beta_1': 0.9954455285029066, 'epsilon': 1.4032084864573648e-05, 'balanced_loss': False, 'epochs': 149, 'early_stopping_patience': 19, 'plateau_patience': 13, 'plateau_divider': 9}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 02:59:09,936] Trial 163 finished with value: 0.8727272727272727 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9082528244121534, 'batch_size': 27, 'attention_heads': 5, 'hidden_dimension': 99, 'number_of_hidden_layers': 3, 'dropout_rate': 0.40724407577773203, 'global_pooling': 'mean', 'learning_rate': 0.00026703055494934936, 'weight_decay': 9.654439465225105e-05, 'beta_0': 0.8478877031715683, 'beta_1': 0.993601274817392, 'epsilon': 2.1714597960323423e-05, 'balanced_loss': False, 'epochs': 96, 'early_stopping_patience': 20, 'plateau_patience': 13, 'plateau_divider': 10}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 03:06:07,113] Trial 164 finished with value: 0.8727272727272727 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9206380483657549, 'batch_size': 25, 'attention_heads': 4, 'hidden_dimension': 148, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3940310185745194, 'global_pooling': 'mean', 'learning_rate': 0.0004184259762186011, 'weight_decay': 9.634924862388474e-06, 'beta_0': 0.8427186104035975, 'beta_1': 0.9895820158226785, 'epsilon': 2.704038692448466e-05, 'balanced_loss': False, 'epochs': 177, 'early_stopping_patience': 19, 'plateau_patience': 16, 'plateau_divider': 9}. Best is trial 72 with value: 0.9090909090909091.
CUDA out of memory. Tried to allocate 1.86 GiB. GPU 0 has a total capacity of 44.56 GiB of which 1.65 GiB is free. Including non-PyTorch memory, this process has 42.91 GiB memory in use. Of the allocated memory 37.71 GiB is allocated by PyTorch, and 4.05 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
[I 2025-03-26 03:11:43,508] Trial 165 finished with value: -1.0 and parameters: {'left_stride': 64, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9027061751368182, 'batch_size': 24, 'attention_heads': 10, 'hidden_dimension': 130, 'number_of_hidden_layers': 3, 'dropout_rate': 0.459504004780095, 'global_pooling': 'mean', 'learning_rate': 0.0009762575468091218, 'weight_decay': 8.337756892488823e-06, 'beta_0': 0.8241635356029904, 'beta_1': 0.9957280218763338, 'epsilon': 7.662920521224235e-06, 'balanced_loss': False, 'epochs': 73, 'early_stopping_patience': 21, 'plateau_patience': 23, 'plateau_divider': 9}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 03:17:14,535] Trial 166 finished with value: 0.8606060606060606 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9652195830799322, 'batch_size': 22, 'attention_heads': 5, 'hidden_dimension': 50, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3984734538501205, 'global_pooling': 'max', 'learning_rate': 0.0005305546507421295, 'weight_decay': 2.2295457214971676e-05, 'beta_0': 0.8530195101407508, 'beta_1': 0.9889791318049674, 'epsilon': 1.229928755452724e-05, 'balanced_loss': False, 'epochs': 116, 'early_stopping_patience': 23, 'plateau_patience': 12, 'plateau_divider': 8}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 03:24:10,614] Trial 167 finished with value: 0.8727272727272727 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9411684280738225, 'batch_size': 29, 'attention_heads': 4, 'hidden_dimension': 139, 'number_of_hidden_layers': 4, 'dropout_rate': 0.4231475293620641, 'global_pooling': 'mean', 'learning_rate': 0.0015783269510502773, 'weight_decay': 1.2957203440288981e-05, 'beta_0': 0.8352215943265398, 'beta_1': 0.994609522899838, 'epsilon': 5.936220812329594e-06, 'balanced_loss': False, 'epochs': 183, 'early_stopping_patience': 18, 'plateau_patience': 15, 'plateau_divider': 10}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 03:31:07,347] Trial 168 finished with value: 0.8545454545454545 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9557923183964463, 'batch_size': 26, 'attention_heads': 5, 'hidden_dimension': 160, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3891767088905767, 'global_pooling': 'mean', 'learning_rate': 0.0011738452609039776, 'weight_decay': 3.3916328257536304e-05, 'beta_0': 0.8146809976643918, 'beta_1': 0.9912712624688557, 'epsilon': 9.96644774969409e-06, 'balanced_loss': False, 'epochs': 125, 'early_stopping_patience': 20, 'plateau_patience': 14, 'plateau_divider': 10}. Best is trial 72 with value: 0.9090909090909091.
[I 2025-03-26 03:38:05,932] Trial 169 finished with value: 0.8545454545454545 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9693700329517256, 'batch_size': 19, 'attention_heads': 6, 'hidden_dimension': 119, 'number_of_hidden_layers': 3, 'dropout_rate': 0.4008251684467816, 'global_pooling': 'mean', 'learning_rate': 0.00010114454936118841, 'weight_decay': 3.935222439740508e-06, 'beta_0': 0.8507483168741717, 'beta_1': 0.9929944596949398, 'epsilon': 1.5882075802843533e-05, 'balanced_loss': False, 'epochs': 111, 'early_stopping_patience': 21, 'plateau_patience': 12, 'plateau_divider': 8}. Best is trial 72 with value: 0.9090909090909091.
